fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
54,86,0.628,15,32,0.469,9,14,0.643,5,20,25,35,7,7,12,20,132,0.716,0.715,0.372,0.163,15.2,50.0,34.2,64.8,7.2,9.7,11.5,135.8,132.7,14072ac5-ee1f-4ba9-b7e6-31f92a14c73a,Home,1,50,97,0.515,12,25,0.48,17,23,0.739,20,28,48,26,5,3,15,16,129,0.602,0.577,0.258,0.237,50.0,84.8,65.8,52.0,5.1,5.6,12.3,132.7,135.8
39,81,0.481,12,31,0.387,19,27,0.704,7,23,30,31,11,6,14,17,109,0.587,0.556,0.383,0.333,15.2,69.7,38.0,79.5,11.0,9.8,13.1,108.5,130.4,43a0a5a4-8ac9-4406-9368-ed67d103928b,Home,0,52,93,0.559,17,32,0.531,10,13,0.769,10,39,49,33,7,7,17,22,131,0.663,0.651,0.344,0.14,30.3,84.8,62.0,63.5,7.0,14.0,14.7,130.4,108.5
50,82,0.61,14,29,0.483,11,19,0.579,6,35,41,30,4,3,16,20,125,0.692,0.695,0.354,0.232,18.2,87.5,56.2,60.0,4.1,5.8,15.0,127.8,113.4,f5d02239-ab02-4fcd-b54f-88a6f7d2508d,Away,1,40,84,0.476,10,32,0.313,21,23,0.913,5,27,32,16,7,4,9,15,111,0.59,0.536,0.381,0.274,12.5,81.8,43.8,40.0,7.2,7.5,8.7,113.4,127.8
42,83,0.506,8,30,0.267,10,16,0.625,2,30,32,31,9,3,11,11,102,0.566,0.554,0.361,0.193,4.7,85.7,41.0,73.8,9.0,6.3,10.9,102.0,111.0,fe1d7c6c-b35c-4f61-bddb-de2a170d6c88,Away,0,44,82,0.537,10,34,0.294,13,16,0.813,5,41,46,27,5,3,19,17,111,0.623,0.598,0.415,0.195,14.3,95.3,59.0,61.4,5.0,5.7,17.6,111.0,102.0
47,97,0.485,17,41,0.415,16,23,0.696,9,30,39,32,9,9,8,20,127,0.593,0.572,0.423,0.237,18.0,66.7,41.1,68.1,8.5,12.5,6.9,120.5,118.6,0e667c65-17d0-424f-a0b8-36cf1983ba93,Away,1,50,98,0.51,6,26,0.231,19,26,0.731,15,41,56,30,6,7,15,20,125,0.571,0.541,0.265,0.265,33.3,82.0,58.9,60.0,5.7,12.5,12.1,118.6,120.5
50,94,0.532,13,30,0.433,16,19,0.842,7,35,42,36,10,5,14,15,129,0.63,0.601,0.319,0.202,16.7,85.4,50.6,72.0,9.4,8.5,12.0,121.5,108.3,7ed6afbb-bf79-427f-921e-7789ab78175c,Home,1,47,89,0.528,12,30,0.4,9,18,0.5,6,35,41,27,6,4,15,21,115,0.593,0.596,0.337,0.202,14.6,83.3,49.4,57.4,5.7,6.3,13.4,108.3,121.5
52,93,0.559,14,36,0.389,15,17,0.882,6,40,46,38,12,0,15,16,133,0.662,0.634,0.387,0.183,16.7,83.3,54.8,73.1,11.4,0.0,13.0,126.3,105.4,e9cb0f70-03c2-404e-a691-f0f06cb70bd8,Home,1,41,87,0.471,14,31,0.452,15,21,0.714,8,30,38,15,9,4,16,13,111,0.577,0.552,0.356,0.241,16.7,83.3,45.2,36.6,8.5,7.0,14.3,105.4,126.3
46,100,0.46,13,42,0.31,17,23,0.739,13,30,43,27,8,5,10,19,122,0.554,0.525,0.42,0.23,28.3,71.4,48.9,58.7,7.8,7.4,8.3,119.3,127.1,f84cacf0-afa9-487f-826b-19e9989f74ba,Home,0,53,96,0.552,12,28,0.429,12,17,0.706,12,33,45,35,4,7,12,17,130,0.628,0.615,0.292,0.177,28.6,71.7,51.1,66.0,3.9,12.1,10.4,127.1,119.3
50,102,0.49,14,38,0.368,9,9,1.0,14,36,50,34,5,9,10,21,123,0.58,0.559,0.373,0.088,29.8,83.7,55.6,68.0,5.0,14.8,8.6,123.1,114.1,e6cad466-a898-43f9-be82-ddb864bd8445,Home,1,42,90,0.467,11,29,0.379,19,23,0.826,7,33,40,26,2,4,10,12,114,0.569,0.528,0.322,0.256,16.3,70.2,44.4,61.9,2.0,6.3,9.1,114.1,123.1
40,95,0.421,10,32,0.313,12,18,0.667,17,27,44,25,9,8,16,21,102,0.496,0.474,0.337,0.189,32.1,71.1,48.4,62.5,9.0,14.8,13.5,101.5,128.4,e1c9bb49-196b-4d0c-a843-50cc7de41f39,Away,0,48,86,0.558,15,32,0.469,18,26,0.692,11,36,47,25,9,4,17,17,129,0.662,0.645,0.372,0.302,28.9,67.9,51.6,52.1,9.0,6.3,14.9,128.4,101.5
41,93,0.441,6,30,0.2,17,21,0.81,14,28,42,20,9,4,12,14,105,0.513,0.473,0.323,0.226,28.6,73.7,48.3,48.8,9.2,6.7,10.5,107.6,119.9,0d6cd574-4ea0-4124-b342-f5b7ea35a96f,Away,0,46,85,0.541,10,25,0.4,15,19,0.789,10,35,45,33,6,8,16,17,117,0.627,0.6,0.294,0.224,26.3,71.4,51.7,71.7,6.2,12.7,14.6,119.9,107.6
50,93,0.538,18,39,0.462,19,24,0.792,9,34,43,34,3,2,9,21,137,0.661,0.634,0.419,0.258,22.0,79.1,51.2,68.0,3.0,3.7,8.0,136.2,119.3,a56c9f6f-20a1-4d98-abb7-315cea20c83b,Away,1,45,93,0.484,13,39,0.333,17,21,0.81,9,32,41,23,5,6,9,23,120,0.587,0.554,0.419,0.226,20.9,78.0,48.8,51.1,5.0,11.1,8.1,119.3,136.2
42,82,0.512,10,26,0.385,17,23,0.739,7,32,39,26,5,10,15,24,111,0.602,0.573,0.317,0.28,16.7,71.1,44.8,61.9,5.0,13.7,14.0,111.2,113.2,01fe204d-6f01-4e23-b1ce-c10afe8a5d97,Home,0,46,98,0.469,7,25,0.28,14,19,0.737,13,35,48,23,9,6,11,20,113,0.531,0.505,0.255,0.194,28.9,83.3,55.2,50.0,9.0,10.7,9.4,113.2,111.2
38,78,0.487,8,23,0.348,27,33,0.818,5,41,46,20,5,10,13,21,111,0.6,0.538,0.295,0.423,13.2,75.9,50.0,52.6,5.1,19.2,12.3,112.7,98.5,f7186cc8-54aa-427c-846f-f89762496e6c,Away,1,33,88,0.375,9,36,0.25,22,29,0.759,13,33,46,18,7,3,13,27,97,0.481,0.426,0.409,0.33,24.1,86.8,50.0,54.5,7.1,5.5,11.4,98.5,112.7
48,89,0.539,9,28,0.321,16,19,0.842,4,39,43,34,8,10,9,11,121,0.621,0.59,0.315,0.213,9.8,75.0,46.2,70.8,7.8,16.1,8.5,118.4,108.6,9d002f96-14fd-4d0a-a1a9-c4e128b0ee6a,Away,1,43,99,0.434,14,37,0.378,11,15,0.733,13,37,50,24,5,4,13,16,111,0.526,0.505,0.374,0.152,25.0,90.2,53.8,55.8,4.9,6.6,11.0,108.6,118.4
46,99,0.465,14,45,0.311,23,28,0.821,9,38,47,30,4,6,9,25,129,0.579,0.535,0.455,0.283,18.0,84.4,49.5,65.2,3.7,9.4,7.5,118.1,120.8,2b59ab4d-c6a7-49ad-9d46-26ec1ddb33a5,Home,0,48,92,0.522,10,28,0.357,26,32,0.813,7,41,48,22,6,5,12,21,132,0.622,0.576,0.304,0.348,15.6,82.0,50.5,45.8,5.5,9.3,10.2,120.8,118.1
50,105,0.476,6,30,0.2,15,16,0.938,17,33,50,21,13,4,13,23,121,0.54,0.505,0.286,0.152,34.0,73.3,52.6,42.0,12.9,7.7,10.4,119.7,98.9,a56c3e9d-6595-43d1-84df-3eb9cd431b54,Home,1,33,77,0.429,10,25,0.4,24,31,0.774,12,33,45,18,8,3,21,18,100,0.552,0.494,0.325,0.403,26.7,66.0,47.4,54.5,7.9,4.0,18.8,98.9,119.7
42,91,0.462,9,38,0.237,10,16,0.625,14,31,45,28,8,3,11,24,103,0.525,0.511,0.418,0.176,31.8,77.5,53.6,66.7,8.6,6.3,10.1,110.3,115.6,4bb1f7cd-ff6a-4351-974a-59fc24185e4e,Home,0,38,80,0.475,12,32,0.375,20,28,0.714,9,30,39,27,8,4,14,18,108,0.585,0.55,0.4,0.35,22.5,68.2,46.4,71.1,8.6,7.5,13.2,115.6,110.3
50,88,0.568,11,29,0.379,11,18,0.611,5,35,40,38,13,6,13,16,122,0.636,0.631,0.33,0.205,12.8,74.5,46.5,76.0,12.7,9.0,11.9,118.7,100.2,584511c7-bebe-406b-8e3c-c0a80b0b8bb9,Away,1,37,90,0.411,5,23,0.217,24,30,0.8,12,34,46,23,8,1,15,14,103,0.499,0.439,0.256,0.333,25.5,87.2,53.5,62.2,7.8,1.7,12.7,100.2,118.7
48,99,0.485,15,36,0.417,12,16,0.75,12,38,50,32,8,10,11,14,123,0.58,0.561,0.364,0.162,23.1,61.3,43.9,66.7,7.8,17.2,9.4,120.5,108.8,f1feba7f-ccdb-44cf-9779-d93a5c9646ac,Away,1,43,106,0.406,14,48,0.292,11,16,0.688,24,40,64,24,6,6,14,15,111,0.491,0.472,0.453,0.151,38.7,76.9,56.1,55.8,5.9,9.5,11.0,108.8,120.5
59,107,0.551,18,36,0.5,9,16,0.563,10,30,40,39,6,4,11,31,145,0.636,0.636,0.336,0.15,23.3,78.9,49.4,66.1,5.5,6.3,8.8,131.9,136.4,cdb9be76-95a7-4aa2-8c8d-2ebc2ec3053c,Away,0,50,89,0.562,12,25,0.48,38,43,0.884,8,33,41,28,6,7,10,14,150,0.695,0.629,0.281,0.483,21.1,76.7,50.6,56.0,5.5,9.9,8.5,136.4,131.9
50,86,0.581,17,28,0.607,16,22,0.727,7,27,34,28,7,3,8,21,133,0.695,0.68,0.326,0.256,21.9,71.1,48.6,56.0,7.5,4.6,7.7,142.9,124.7,72c72542-088a-423d-8f48-7cc1a571043c,Away,1,46,85,0.541,6,20,0.3,18,22,0.818,11,25,36,26,4,4,10,19,116,0.613,0.576,0.235,0.259,28.9,78.1,51.4,56.5,4.3,6.9,9.6,124.7,142.9
34,85,0.4,13,42,0.31,18,23,0.783,12,28,40,25,3,4,13,23,99,0.52,0.476,0.494,0.271,22.6,68.3,42.6,73.5,3.1,5.6,12.0,103.4,130.6,9740d71a-75c4-4441-b588-7029b6a6297c,Away,0,49,98,0.5,12,27,0.444,15,18,0.833,13,41,54,28,7,5,8,19,125,0.59,0.561,0.276,0.184,31.7,77.4,57.4,57.1,7.3,11.6,7.0,130.6,103.4
43,89,0.483,10,31,0.323,13,14,0.929,6,40,46,27,8,6,10,14,109,0.573,0.539,0.348,0.157,13.6,80.0,48.9,62.8,8.2,10.7,9.5,111.1,91.8,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,1,35,86,0.407,5,30,0.167,15,18,0.833,10,38,48,24,3,3,16,14,90,0.479,0.436,0.349,0.209,20.0,86.4,51.1,68.6,3.1,5.2,14.6,91.8,111.1
53,103,0.515,13,31,0.419,14,17,0.824,14,33,47,35,6,9,10,21,133,0.602,0.578,0.301,0.165,31.1,73.3,52.2,66.0,5.9,14.8,8.3,130.9,109.2,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,1,41,87,0.471,10,26,0.385,19,28,0.679,12,31,43,20,3,4,15,19,111,0.559,0.529,0.299,0.322,26.7,68.9,47.8,48.8,3.0,5.6,13.1,109.2,130.9
46,103,0.447,10,38,0.263,9,11,0.818,19,26,45,27,8,9,9,21,111,0.515,0.495,0.369,0.107,35.2,63.4,47.4,58.7,8.5,16.4,7.7,118.0,122.3,be1fa57c-651e-4bac-82eb-d9f9afece1fb,Away,0,42,87,0.483,12,32,0.375,19,27,0.704,15,35,50,22,4,8,13,16,115,0.582,0.552,0.368,0.31,36.6,64.8,52.6,52.4,4.3,12.3,11.6,122.3,118.0
46,88,0.523,15,35,0.429,19,21,0.905,8,31,39,30,8,5,14,23,126,0.648,0.608,0.398,0.239,21.1,77.5,50.0,65.2,8.0,8.9,12.6,125.4,111.5,e9717271-c66b-447b-9d18-80e89d1541ef,Home,1,42,86,0.488,8,30,0.267,20,24,0.833,9,30,39,24,8,6,15,17,112,0.58,0.535,0.349,0.279,22.5,78.9,50.0,57.1,8.0,11.3,13.4,111.5,125.4
44,86,0.512,9,32,0.281,20,21,0.952,4,33,37,27,4,6,7,24,117,0.614,0.564,0.372,0.244,11.4,80.5,48.7,61.4,4.2,10.5,6.8,122.7,120.6,7a5072eb-9c54-49ef-b467-9835b4c6a264,Home,1,39,84,0.464,8,27,0.296,29,32,0.906,8,31,39,21,3,2,7,22,115,0.586,0.512,0.321,0.381,19.5,88.6,51.3,53.8,3.1,3.7,6.7,120.6,122.7
54,99,0.545,16,45,0.356,16,23,0.696,15,29,44,33,9,8,14,23,140,0.641,0.626,0.455,0.232,38.5,64.4,52.4,61.1,8.7,11.0,11.4,134.6,118.3,e86f451b-3f5c-499e-8b7e-6c059d2eea5a,Away,1,47,94,0.5,5,21,0.238,24,33,0.727,16,24,40,21,8,6,15,20,123,0.567,0.527,0.223,0.351,35.6,61.5,47.6,44.7,7.7,11.1,12.1,118.3,134.6
46,89,0.517,9,32,0.281,19,22,0.864,7,32,39,37,7,2,14,17,120,0.608,0.567,0.36,0.247,18.9,74.4,48.8,80.4,6.8,3.2,12.4,116.5,125.3,a343410c-5521-4a80-8c9e-ea703ac97f36,Away,0,50,95,0.526,13,32,0.406,16,23,0.696,11,30,41,28,9,2,11,14,129,0.614,0.595,0.337,0.242,25.6,81.1,51.3,56.0,8.7,3.5,9.5,125.3,116.5
65,100,0.65,19,36,0.528,8,10,0.8,12,36,48,41,10,6,16,24,157,0.752,0.745,0.36,0.1,34.3,80.0,60.0,63.1,9.4,11.3,13.3,147.2,107.8,915414ec-fe0e-44f7-8344-dcde2ba0ae8f,Home,1,39,89,0.438,12,36,0.333,25,27,0.926,9,23,32,25,6,5,17,12,115,0.57,0.506,0.404,0.303,20.0,65.7,40.0,64.1,5.6,7.8,14.4,107.8,147.2
