mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,49,100,.490,17,35,.486,9,11,.818,14,32,46,25,7,4,13,19,124,,,.591,.575,.350,.110,29.2,76.2,51.1,51.0,7.0,8.2,11.0,100.0,123.2,110.2,,240,36,82,.439,12,33,.364,27,29,.931,10,34,44,25,6,9,18,18,111,,,.586,.512,.402,.354,23.8,70.8,48.9,69.4,6.0,13.8,16.0,100.0,110.2,123.2,
240,41,91,.451,15,44,.341,27,42,.643,12,34,46,25,8,7,10,23,124,,,.566,.533,.484,.462,21.8,79.1,46.9,61.0,7.6,16.7,8.4,100.0,117.3,116.3,,240,40,83,.482,17,41,.415,26,30,.867,9,43,52,25,6,6,20,31,123,,,.639,.584,.494,.361,20.9,78.2,53.1,62.5,5.7,12.8,17.2,100.0,116.3,117.3,
240,40,86,.465,13,41,.317,24,28,.857,13,34,47,22,1,1,14,20,117,,,.595,.541,.477,.326,31.0,81.0,56.0,55.0,1.0,1.5,12.5,100.0,119.4,133.7,,240,50,93,.538,14,28,.500,17,22,.773,8,29,37,28,8,5,7,20,131,,,.638,.613,.301,.237,19.0,69.0,44.0,56.0,8.2,11.1,6.4,100.0,133.7,119.4,
240,48,99,.485,16,34,.471,11,15,.733,9,38,47,33,7,5,11,14,123,,,.582,.566,.343,.152,19.1,82.6,50.5,68.8,6.5,6.8,9.4,100.0,114.8,109.2,,240,49,99,.495,6,25,.240,13,20,.650,8,38,46,35,9,7,11,14,117,,,.543,.525,.253,.202,17.4,80.9,49.5,71.4,8.4,10.8,9.3,100.0,109.2,114.8,
240,38,85,.447,14,41,.341,27,33,.818,11,27,38,29,8,2,14,18,117,,,.588,.529,.482,.388,27.5,67.5,47.5,76.3,8.2,3.6,12.3,100.0,120.2,130.5,,240,47,87,.540,14,31,.452,19,23,.826,13,29,42,29,12,7,14,22,127,,,.654,.621,.356,.264,32.5,72.5,52.5,61.7,12.3,15.9,12.6,100.0,130.5,120.2,
240,42,92,.457,14,39,.359,16,20,.800,15,35,50,25,7,0,13,22,114,,,.565,.533,.424,.217,31.9,81.4,55.6,59.5,7.3,0.0,11.4,100.0,119.6,111.2,,240,40,83,.482,11,32,.344,15,23,.652,8,32,40,26,8,5,11,19,106,,,.569,.548,.386,.277,18.6,68.1,44.4,65.0,8.4,9.4,10.6,100.0,111.2,119.6,
240,48,94,.511,25,45,.556,10,14,.714,10,33,43,38,4,3,13,24,131,,,.654,.644,.479,.149,24.4,76.7,51.2,79.2,4.0,5.1,11.5,100.0,132.0,118.9,,240,42,88,.477,14,29,.483,20,21,.952,10,31,41,24,4,6,13,13,118,,,.607,.557,.330,.239,23.3,75.6,48.8,57.1,4.0,12.2,11.8,100.0,118.9,132.0,
240,36,86,.419,10,37,.270,17,24,.708,7,31,38,27,8,2,14,19,99,,,.513,.477,.430,.279,14.0,83.8,43.7,75.0,7.8,3.6,12.7,100.0,96.8,116.3,,240,44,84,.524,11,29,.379,20,21,.952,6,43,49,21,7,2,17,17,119,,,.638,.589,.345,.250,16.2,86.0,56.3,47.7,6.8,4.1,15.4,100.0,116.3,96.8,
240,47,95,.495,18,45,.400,16,21,.762,11,36,47,32,6,4,17,22,128,,,.614,.589,.474,.221,28.2,69.2,51.6,68.1,5.6,6.1,14.0,100.0,119.8,115.2,,240,44,102,.431,11,36,.306,24,27,.889,16,28,44,26,8,7,14,25,123,,,.540,.485,.353,.265,30.8,71.8,48.4,59.1,7.5,14.0,10.9,100.0,115.2,119.8,
240,46,85,.541,22,45,.489,11,15,.733,8,37,45,36,6,2,18,17,125,,,.682,.671,.529,.176,22.2,80.4,54.9,78.3,6.1,4.1,16.4,100.0,126.9,105.5,,240,38,86,.442,12,37,.324,16,21,.762,9,28,37,28,8,3,13,12,104,,,.546,.512,.430,.244,19.6,77.8,45.1,73.7,8.1,7.5,12.0,100.0,105.5,126.9,
240,53,100,.530,17,43,.395,20,26,.769,9,33,42,35,8,5,7,24,143,,,.642,.615,.430,.260,20.9,86.8,51.9,66.0,7.6,10.6,5.9,100.0,136.1,124.7,,240,44,85,.518,18,38,.474,25,30,.833,5,34,39,26,3,6,12,21,131,,,.667,.624,.447,.353,13.2,79.1,48.1,59.1,2.9,10.5,10.9,100.0,124.7,136.1,
240,43,91,.473,21,44,.477,12,23,.522,12,25,37,29,4,8,7,15,119,,,.588,.588,.484,.253,25.0,64.1,42.5,67.4,4.2,16.0,6.5,100.0,125.8,152.2,,240,51,92,.554,22,42,.524,20,24,.833,14,36,50,35,6,10,9,17,144,,,.702,.674,.457,.261,35.9,75.0,57.5,68.6,6.3,21.3,8.1,100.0,152.2,125.8,
240,44,83,.530,12,38,.316,20,26,.769,7,30,37,32,7,7,14,24,120,,,.635,.602,.458,.313,18.9,66.7,45.1,72.7,7.1,11.1,12.9,100.0,122.3,107.0,,240,39,88,.443,5,25,.200,22,28,.786,15,30,45,19,8,4,15,19,105,,,.523,.472,.284,.318,33.3,81.1,54.9,48.7,8.2,8.9,13.0,100.0,107.0,122.3,
