fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
53,96,0.552,12,28,0.429,12,17,0.706,12,33,45,35,4,7,12,17,130,0.628,0.615,0.292,0.177,28.6,71.7,51.1,66.0,3.9,12.1,10.4,127.1,119.3,f84cacf0-afa9-487f-826b-19e9989f74ba,Away,1,46,100,0.46,13,42,0.31,17,23,0.739,13,30,43,27,8,5,10,19,122,0.554,0.525,0.42,0.23,28.3,71.4,48.9,58.7,7.8,7.4,8.3,119.3,127.1
46,98,0.469,13,35,0.371,20,30,0.667,12,32,44,34,11,3,12,21,125,0.562,0.536,0.357,0.306,23.5,74.4,46.8,73.9,10.1,5.7,9.7,115.1,125.2,7aff5ae5-bb42-4e8b-b957-2bed190b69bb,Home,0,52,96,0.542,15,43,0.349,17,21,0.81,11,39,50,32,7,10,16,20,136,0.646,0.62,0.448,0.219,25.6,76.5,53.2,61.5,6.4,15.9,13.2,125.2,115.1
41,95,0.432,12,45,0.267,11,17,0.647,11,36,47,31,9,2,14,14,105,0.512,0.495,0.474,0.179,21.2,70.6,45.6,75.6,8.7,3.7,12.0,102.0,116.6,b64a5b6e-5745-4938-9246-96a55ecd8d44,Home,0,44,98,0.449,18,44,0.409,14,18,0.778,15,41,56,26,10,5,14,14,120,0.566,0.541,0.449,0.184,29.4,78.8,54.4,59.1,9.7,10.0,11.7,116.6,102.0
42,91,0.462,13,38,0.342,14,18,0.778,11,34,45,27,8,6,16,16,111,0.561,0.533,0.418,0.198,24.4,75.6,50.0,64.3,7.8,9.2,13.9,108.8,103.9,9ab59130-4f64-49de-b651-2ee1105de36b,Home,1,43,92,0.467,8,27,0.296,12,16,0.75,11,34,45,24,8,6,17,15,106,0.535,0.511,0.293,0.174,24.4,75.6,50.0,55.8,7.8,11.3,14.7,103.9,108.8
36,93,0.387,13,44,0.295,13,22,0.591,11,34,45,21,6,7,12,11,98,0.477,0.457,0.473,0.237,19.6,66.7,42.1,58.3,5.9,12.5,10.5,96.2,136.5,e6b9a342-b80e-4f3a-9ee6-2f6594d30f37,Home,0,53,105,0.505,24,49,0.49,9,11,0.818,17,45,62,38,9,5,11,19,139,0.633,0.619,0.467,0.105,33.3,80.4,57.9,71.7,8.8,10.2,9.1,136.5,96.2
43,94,0.457,16,44,0.364,11,15,0.733,9,27,36,30,5,2,9,20,113,0.562,0.543,0.468,0.16,18.8,73.0,42.4,69.8,5.1,3.9,8.2,114.9,122.1,936e8bc7-11fa-4df8-9800-f80b264c421e,Away,0,44,86,0.512,15,35,0.429,17,20,0.85,10,39,49,29,6,6,16,16,120,0.633,0.599,0.407,0.233,27.0,81.3,57.6,65.9,6.1,12.0,14.4,122.1,114.9
43,91,0.473,16,43,0.372,16,19,0.842,9,34,43,29,9,6,20,18,118,0.594,0.56,0.473,0.209,20.9,65.4,45.3,67.4,8.5,9.5,16.8,111.4,120.8,e9a91cd4-148b-4e35-af22-ada2c622f9ea,Away,0,49,103,0.476,16,40,0.4,14,15,0.933,18,34,52,31,10,3,15,18,128,0.584,0.553,0.388,0.146,34.6,79.1,54.7,63.3,9.4,6.3,12.0,120.8,111.4
47,93,0.505,11,30,0.367,14,17,0.824,11,31,42,30,6,4,12,16,119,0.592,0.565,0.323,0.183,26.2,73.8,50.0,63.8,6.1,6.1,10.7,120.2,126.2,abd43c54-18b8-4d39-b743-9022f99e0831,Away,0,52,95,0.547,10,29,0.345,11,18,0.611,11,31,42,36,8,8,9,14,125,0.607,0.6,0.305,0.189,26.2,73.8,50.0,69.2,8.1,12.7,8.0,126.2,120.2
41,93,0.441,9,36,0.25,13,19,0.684,3,34,37,32,13,8,11,20,104,0.513,0.489,0.387,0.204,6.0,75.6,38.9,78.0,11.9,13.8,9.8,95.5,103.7,a7398bea-c162-4aef-baf3-8f296d562543,Away,0,39,88,0.443,11,30,0.367,24,31,0.774,11,47,58,27,7,7,22,21,113,0.556,0.506,0.341,0.352,24.4,94.0,61.1,69.2,6.4,12.3,17.8,103.7,95.5
38,81,0.469,14,34,0.412,13,20,0.65,9,31,40,24,11,4,16,24,103,0.573,0.556,0.42,0.247,21.4,83.8,50.6,63.2,11.5,8.2,15.1,107.3,117.7,eba295af-0b19-4143-a766-db0917e66b4c,Home,0,40,80,0.5,14,31,0.452,19,22,0.864,6,33,39,25,7,4,15,15,113,0.63,0.588,0.388,0.275,16.2,78.6,49.4,62.5,7.3,8.5,14.3,117.7,107.3
37,84,0.44,8,31,0.258,14,15,0.933,11,26,37,23,7,3,18,18,96,0.53,0.488,0.369,0.179,27.5,72.2,48.7,62.2,7.4,6.1,16.6,101.2,117.0,a3c026ad-c7ed-48ac-88d1-5eb3bf2702c0,Away,0,43,85,0.506,11,36,0.306,14,20,0.7,10,29,39,22,7,4,15,16,111,0.592,0.571,0.424,0.235,27.8,72.5,51.3,51.2,7.4,7.5,13.8,117.0,101.2
33,80,0.413,10,31,0.323,13,18,0.722,11,20,31,21,11,3,22,15,89,0.506,0.475,0.388,0.225,23.9,52.6,36.9,63.6,11.5,5.7,20.0,93.4,129.1,4bd825fa-2788-41e6-90e5-ffcc47bb0d9f,Home,0,48,93,0.516,12,40,0.3,15,18,0.833,18,35,53,32,14,6,16,16,123,0.609,0.581,0.43,0.194,47.4,76.1,63.1,66.7,14.7,12.2,13.7,129.1,93.4
40,76,0.526,11,30,0.367,12,17,0.706,5,31,36,34,12,3,27,18,103,0.617,0.599,0.395,0.224,13.2,70.5,43.9,85.0,11.5,4.8,24.4,98.8,118.0,4cf3a6d3-0b5d-4b5a-804a-f753a9744341,Home,0,48,95,0.505,12,32,0.375,15,19,0.789,13,33,46,27,17,5,16,20,123,0.595,0.568,0.337,0.2,29.5,86.8,56.1,56.3,16.3,10.9,13.4,118.0,98.8
40,94,0.426,8,33,0.242,21,26,0.808,13,29,42,27,9,7,12,20,109,0.517,0.468,0.351,0.277,25.0,64.4,43.3,67.5,8.9,12.3,10.2,108.3,111.3,2b05d78b-20d7-4910-985f-f4cad094d463,Away,0,44,92,0.478,11,35,0.314,13,19,0.684,16,39,55,28,7,8,18,18,112,0.558,0.538,0.38,0.207,35.6,75.0,56.7,63.6,7.0,13.1,15.2,111.3,108.3
37,85,0.435,5,27,0.185,9,12,0.75,8,22,30,23,10,2,10,15,88,0.487,0.465,0.318,0.141,19.0,57.9,37.5,62.2,11.2,4.8,10.0,98.7,107.6,2f0f95e8-e6f3-474e-a1f2-17c442e7a970,Home,0,37,81,0.457,9,39,0.231,13,18,0.722,16,34,50,20,3,4,20,16,96,0.54,0.512,0.481,0.222,42.1,81.0,62.5,54.1,3.4,6.9,18.4,107.6,98.7
39,84,0.464,11,31,0.355,12,13,0.923,11,17,28,31,7,4,18,17,101,0.563,0.53,0.369,0.155,28.9,53.1,40.0,79.5,7.6,8.0,16.7,109.1,156.7,f34bc715-fc13-4218-aec0-5b37faf1b43c,Home,0,55,94,0.585,22,44,0.5,13,16,0.813,15,27,42,37,7,8,11,17,145,0.718,0.702,0.468,0.17,46.9,71.1,60.0,67.3,7.6,15.1,9.8,156.7,109.1
47,90,0.522,11,30,0.367,15,20,0.75,7,23,30,31,10,2,12,14,120,0.607,0.583,0.333,0.222,18.9,71.9,43.5,66.0,10.2,5.0,10.8,122.2,137.4,37141473-b82e-47da-9240-d1fb3aafb94f,Home,0,49,83,0.59,24,43,0.558,13,16,0.813,9,30,39,28,6,10,16,17,135,0.75,0.735,0.518,0.193,28.1,81.1,56.5,57.1,6.1,16.7,15.1,137.4,122.2
43,89,0.483,10,32,0.313,15,21,0.714,5,35,40,25,11,6,17,19,111,0.565,0.539,0.36,0.236,12.8,72.9,46.0,58.1,10.2,10.0,14.8,103.4,119.2,cffce2e3-8eac-43dc-8c39-238515db2510,Home,0,52,101,0.515,18,41,0.439,6,12,0.5,13,34,47,38,6,8,15,17,128,0.602,0.604,0.406,0.119,27.1,87.2,54.0,73.1,5.6,14.0,12.4,119.2,103.4
33,90,0.367,7,30,0.233,12,14,0.857,10,38,48,19,4,6,21,15,85,0.442,0.406,0.333,0.156,19.6,80.9,49.0,57.6,3.8,11.3,17.9,81.4,127.4,5e5a9f5b-a09e-4109-b777-bb4f79ccd8cc,Away,0,49,96,0.51,20,43,0.465,15,22,0.682,9,41,50,37,13,9,9,12,133,0.629,0.615,0.448,0.229,19.1,80.4,51.0,75.5,12.5,15.0,7.8,127.4,81.4
36,79,0.456,14,36,0.389,31,36,0.861,9,38,47,24,9,3,17,18,117,0.617,0.544,0.456,0.456,21.4,76.0,51.1,66.7,8.9,5.8,15.2,115.7,109.7,78db47a3-0fba-4c91-a994-99b743d29ea0,Away,1,41,94,0.436,12,42,0.286,17,21,0.81,12,33,45,21,8,6,13,24,111,0.538,0.5,0.447,0.223,24.0,78.6,48.9,51.2,7.9,14.0,11.2,109.7,115.7
49,96,0.51,11,31,0.355,21,28,0.75,8,41,49,33,9,4,14,26,130,0.6,0.568,0.323,0.292,18.6,83.7,53.3,67.3,8.2,8.2,11.4,118.4,111.1,7f551f5f-8a4e-45ce-a790-3e0a5d8b11a4,Home,1,42,89,0.472,16,40,0.4,22,30,0.733,8,35,43,29,9,11,15,25,122,0.597,0.562,0.449,0.337,16.3,81.4,46.7,69.0,8.2,16.9,12.8,111.1,118.4
47,94,0.5,5,21,0.238,24,33,0.727,16,24,40,21,8,6,15,20,123,0.567,0.527,0.223,0.351,35.6,61.5,47.6,44.7,7.7,11.1,12.1,118.3,134.6,e86f451b-3f5c-499e-8b7e-6c059d2eea5a,Home,0,54,99,0.545,16,45,0.356,16,23,0.696,15,29,44,33,9,8,14,23,140,0.641,0.626,0.455,0.232,38.5,64.4,52.4,61.1,8.7,11.0,11.4,134.6,118.3
35,94,0.372,16,40,0.4,16,18,0.889,15,30,45,19,8,5,10,22,102,0.5,0.457,0.426,0.191,26.3,68.2,44.6,54.3,8.5,10.0,8.9,108.0,112.3,8d712a8c-2d25-456d-ab00-ec7353be2930,Away,0,38,86,0.442,11,36,0.306,19,24,0.792,14,42,56,25,4,15,15,16,106,0.549,0.506,0.419,0.279,31.8,73.7,55.4,65.8,4.2,27.8,13.4,112.3,108.0
37,77,0.481,10,31,0.323,19,22,0.864,7,34,41,23,1,1,17,21,103,0.594,0.545,0.403,0.286,18.4,85.0,52.6,62.2,1.0,2.2,16.4,108.1,131.2,453fd2a8-7fb8-43c2-ae77-376e0c171747,Away,0,45,86,0.523,17,41,0.415,18,23,0.783,6,31,37,37,7,2,7,16,125,0.65,0.622,0.477,0.267,15.0,81.6,47.4,82.2,7.3,4.3,6.8,131.2,108.1
38,90,0.422,9,34,0.265,18,21,0.857,13,28,41,23,6,3,19,21,103,0.519,0.472,0.378,0.233,28.3,68.3,47.1,60.5,6.0,5.9,16.1,102.3,117.2,267b7364-3edc-4ccb-8fd7-136f44d87b82,Away,0,46,87,0.529,9,36,0.25,17,19,0.895,13,33,46,29,13,7,19,16,118,0.619,0.58,0.414,0.218,31.7,71.7,52.9,63.0,12.9,12.5,16.6,117.2,102.3
