fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
43,90,0.478,13,32,0.406,16,21,0.762,13,30,43,24,4,1,12,19,115,0.579,0.55,0.356,0.233,28.3,73.2,49.4,55.8,4.1,2.0,10.8,118.9,130.3,baf4b314-9d78-4a1e-a324-6d8d215121c3,Home,BOS,0,46,91,0.505,13,42,0.31,21,28,0.75,11,33,44,31,8,7,8,17,126,0.61,0.577,0.462,0.308,26.8,71.7,50.6,67.4,8.3,12.1,7.2,130.3,118.9,LAL
52,97,0.536,15,30,0.5,14,14,1.0,5,37,42,41,11,7,11,21,133,0.645,0.613,0.309,0.144,12.5,82.2,49.4,78.8,10.3,13.5,9.6,124.2,104.6,67e677a5-603a-43ee-b6a1-0180bd4e188a,Home,CHO,1,40,85,0.471,15,33,0.455,17,28,0.607,8,35,43,29,5,5,19,14,112,0.575,0.559,0.388,0.329,17.8,87.5,50.6,72.5,4.7,7.5,16.3,104.6,124.2,LAL
37,88,0.42,7,24,0.292,25,32,0.781,8,31,39,23,12,4,10,15,106,0.519,0.46,0.273,0.364,17.4,81.6,46.4,62.2,12.1,9.5,8.9,106.8,108.9,cdb7fe22-c006-4575-97a5-66e6f9269ad9,Away,MIN,0,38,76,0.5,12,34,0.353,20,24,0.833,7,38,45,24,8,8,19,26,108,0.624,0.579,0.447,0.316,18.4,82.6,53.6,63.2,8.1,12.5,18.0,108.9,106.8,LAL
39,82,0.476,10,32,0.313,21,25,0.84,4,31,35,26,8,10,13,15,109,0.586,0.537,0.39,0.305,10.3,72.1,42.7,66.7,8.1,18.9,12.3,109.8,129.9,d92718ea-2b1a-4b2a-86d4-ddfc56379dbc,Away,NOP,0,45,87,0.517,17,34,0.5,22,27,0.815,12,35,47,33,9,6,13,22,129,0.652,0.615,0.391,0.31,27.9,89.7,57.3,73.3,9.1,12.0,11.6,129.9,109.8,LAL
35,83,0.422,4,30,0.133,22,24,0.917,9,41,50,29,3,6,22,14,96,0.513,0.446,0.361,0.289,22.0,85.4,56.2,82.9,2.9,11.8,19.0,93.7,107.3,498933a6-db0a-4e34-921c-83c8fa7c6d95,Home,MIA,0,41,93,0.441,16,42,0.381,12,17,0.706,7,32,39,30,14,3,10,23,110,0.547,0.527,0.452,0.183,14.6,78.0,43.8,73.2,13.7,5.7,9.1,107.3,93.7,LAL
42,85,0.494,10,28,0.357,19,27,0.704,8,27,35,26,13,3,14,14,113,0.583,0.553,0.329,0.318,17.4,81.8,44.3,61.9,12.8,8.1,12.6,111.1,124.9,0a7f9506-886c-4338-bbb3-66578be862d3,Home,MEM,0,44,82,0.537,23,45,0.511,16,20,0.8,6,38,44,33,8,4,19,20,127,0.699,0.677,0.549,0.244,18.2,82.6,55.7,75.0,7.9,7.0,17.3,124.9,111.1,LAL
42,82,0.512,11,29,0.379,11,16,0.688,8,32,40,23,9,6,19,11,106,0.595,0.579,0.354,0.195,22.9,71.1,50.0,54.8,9.2,11.1,17.6,108.6,105.5,34e4dd2d-1a75-49b7-8811-46febe47a6c0,Home,LAC,1,36,91,0.396,14,37,0.378,17,19,0.895,13,27,40,21,12,5,16,19,103,0.518,0.473,0.407,0.209,28.9,77.1,50.0,58.3,12.3,9.4,13.9,105.5,108.6,LAL
44,81,0.543,16,36,0.444,28,36,0.778,5,34,39,34,6,4,15,16,132,0.682,0.642,0.444,0.444,13.5,87.2,51.3,77.3,5.7,6.8,13.4,125.3,124.4,e964b3d5-35af-465e-8fbb-ec2e48c3ccfd,Home,TOR,1,53,94,0.564,17,35,0.486,8,13,0.615,5,32,37,34,8,4,12,26,131,0.657,0.654,0.372,0.138,12.8,86.5,48.7,64.2,7.6,8.9,10.7,124.4,125.3,LAL
40,80,0.5,13,34,0.382,16,25,0.64,7,30,37,33,8,4,18,19,109,0.599,0.581,0.425,0.313,17.5,69.8,44.6,82.5,8.0,7.4,16.5,108.7,126.7,a65a6234-b446-4009-a35e-a110662f999e,Home,PHO,0,46,93,0.495,14,39,0.359,21,23,0.913,13,33,46,23,12,3,13,16,127,0.616,0.57,0.419,0.247,30.2,82.5,55.4,50.0,12.0,6.5,11.2,126.7,108.7,LAL
46,92,0.5,13,29,0.448,20,24,0.833,7,33,40,30,6,8,12,23,125,0.609,0.571,0.315,0.261,15.2,71.7,43.5,65.2,5.7,14.3,10.5,119.5,126.1,d6963350-87cd-4bf5-8ac5-4fdb96a8b0d4,Away,UTA,0,42,93,0.452,12,37,0.324,36,39,0.923,13,39,52,28,7,5,10,20,132,0.599,0.516,0.398,0.419,28.3,84.8,56.5,66.7,6.7,7.9,8.3,126.1,119.5,LAL
44,84,0.524,8,24,0.333,16,18,0.889,8,36,44,30,7,9,17,12,112,0.609,0.571,0.286,0.214,22.9,73.5,52.4,68.2,7.2,19.1,15.6,115.5,108.3,a8096a4e-158e-4715-9930-5d1d356ef25b,Home,OKC,1,40,96,0.417,15,49,0.306,10,11,0.909,13,27,40,23,11,6,11,18,105,0.521,0.495,0.51,0.115,26.5,77.1,47.6,57.5,11.3,10.0,9.8,108.3,115.5,LAL
49,91,0.538,12,28,0.429,17,24,0.708,9,36,45,33,8,1,11,15,127,0.625,0.604,0.308,0.264,22.0,76.6,51.1,67.3,7.9,2.0,9.8,125.3,108.6,3dbbaede-3ee6-47d9-9ae3-dff88ca1e376,Home,DAL,1,42,91,0.462,11,40,0.275,15,18,0.833,11,32,43,26,4,5,15,19,110,0.556,0.522,0.44,0.198,23.4,78.0,48.9,61.9,3.9,7.9,13.2,108.6,125.3,LAL
40,90,0.444,12,33,0.364,20,24,0.833,10,34,44,31,7,3,14,11,112,0.557,0.511,0.367,0.267,23.3,81.0,51.8,77.5,6.9,6.3,12.2,110.0,127.7,3effc32c-167b-4997-842f-67c3355968d3,Home,BRK,0,50,95,0.526,19,47,0.404,11,14,0.786,8,33,41,31,10,4,11,17,130,0.643,0.626,0.495,0.147,19.0,76.7,48.2,62.0,9.8,7.0,9.8,127.7,110.0,LAL
47,86,0.547,13,33,0.394,27,29,0.931,10,35,45,28,9,6,14,18,134,0.678,0.622,0.384,0.337,28.6,77.8,56.3,59.6,9.0,9.8,12.4,133.8,109.9,55402400-ecf3-4470-a26c-0194fb1528b8,Home,POR,1,42,90,0.467,9,29,0.31,17,20,0.85,10,25,35,24,7,5,14,21,110,0.557,0.517,0.322,0.222,22.2,71.4,43.8,57.1,7.0,9.4,12.4,109.9,133.8,LAL
45,92,0.489,11,32,0.344,15,22,0.682,13,28,41,27,9,8,15,15,116,0.57,0.549,0.348,0.239,30.2,82.4,53.2,60.0,8.9,13.1,12.9,115.1,126.0,d59bedd9-5097-436b-899d-0ed50a5bc852,Away,LAC,0,52,88,0.591,14,27,0.519,9,12,0.75,6,30,36,33,8,5,15,17,127,0.681,0.67,0.307,0.136,17.6,69.8,46.8,63.5,7.9,8.3,13.9,126.0,115.1,LAL
