mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,36,81,.444,7,21,.333,24,26,.923,11,32,43,21,7,5,18,24,103,,,.557,.488,.259,.321,25.6,74.4,50.0,58.3,7.2,8.5,16.3,100.0,106.4,110.5,,240,40,87,.460,11,28,.393,16,21,.762,11,32,43,30,7,8,14,17,107,,,.556,.523,.322,.241,25.6,74.4,50.0,75.0,7.2,13.3,12.7,100.0,110.5,106.4,
240,43,90,.478,7,18,.389,20,24,.833,14,29,43,22,6,11,14,18,113,,,.562,.517,.200,.267,35.9,65.9,51.8,51.2,6.1,17.2,12.2,100.0,114.8,138.2,,240,49,102,.480,16,38,.421,22,24,.917,15,25,40,24,7,8,9,21,136,,,.604,.559,.373,.235,34.1,64.1,48.2,49.0,7.1,11.1,7.4,100.0,138.2,114.8,
240,43,102,.422,8,38,.211,13,19,.684,18,31,49,29,7,11,17,22,107,,,.485,.461,.373,.186,31.0,83.8,51.6,67.4,6.5,18.3,13.3,100.0,99.3,116.9,,240,45,89,.506,10,29,.345,26,28,.929,6,40,46,29,8,6,16,19,126,,,.622,.562,.326,.315,16.2,69.0,48.4,64.4,7.4,9.4,13.6,100.0,116.9,99.3,
240,40,97,.412,15,36,.417,12,14,.857,10,29,39,28,8,3,14,31,107,,,.519,.490,.371,.144,19.6,78.4,44.3,70.0,7.6,5.6,11.9,100.0,102.0,126.7,,240,45,88,.511,12,34,.353,31,38,.816,8,41,49,28,7,10,12,12,133,,,.635,.580,.386,.432,21.6,80.4,55.7,62.2,6.7,16.4,10.3,100.0,126.7,102.0,
240,43,81,.531,15,35,.429,11,17,.647,8,34,42,22,4,3,20,25,112,,,.633,.623,.432,.210,21.6,73.9,50.6,51.2,4.1,6.4,18.4,100.0,114.2,120.4,,240,41,88,.466,16,41,.390,20,28,.714,12,29,41,25,8,3,11,17,118,,,.588,.557,.466,.318,26.1,78.4,49.4,61.0,8.2,6.5,9.9,100.0,120.4,114.2,
240,39,83,.470,8,30,.267,15,23,.652,10,39,49,24,9,3,16,20,101,,,.542,.518,.361,.277,22.2,83.0,53.3,61.5,9.1,5.1,14.7,100.0,102.7,111.8,,240,44,89,.494,10,30,.333,12,18,.667,8,35,43,25,11,1,11,18,110,,,.567,.551,.337,.202,17.0,77.8,46.7,56.8,11.2,1.9,10.2,100.0,111.8,102.7,
240,41,91,.451,11,35,.314,9,9,1.000,8,34,42,30,9,6,17,17,102,,,.537,.511,.385,.099,17.8,79.1,47.7,73.2,8.9,9.2,15.2,100.0,100.6,114.4,,240,47,91,.516,11,26,.423,11,14,.786,9,37,46,26,10,8,14,9,116,,,.597,.577,.286,.154,20.9,82.2,52.3,55.3,9.9,14.3,12.6,100.0,114.4,100.6,
240,34,81,.420,6,30,.200,17,24,.708,8,30,38,17,3,2,16,17,91,,,.497,.457,.370,.296,17.0,83.3,45.8,50.0,3.0,3.2,14.9,100.0,92.1,124.6,,240,49,89,.551,10,26,.385,15,19,.789,6,39,45,26,5,4,10,20,123,,,.632,.607,.292,.213,16.7,83.0,54.2,53.1,5.1,7.8,9.3,100.0,124.6,92.1,
240,45,81,.556,10,29,.345,23,30,.767,6,24,30,26,11,4,15,18,123,,,.653,.617,.358,.370,15.8,68.6,41.1,57.8,10.7,6.6,13.7,100.0,119.4,127.1,,240,52,92,.565,13,31,.419,14,19,.737,11,32,43,33,8,5,18,20,131,,,.653,.636,.337,.207,31.4,84.2,58.9,63.5,7.8,9.6,15.2,100.0,127.1,119.4,
240,39,88,.443,10,33,.303,23,30,.767,6,29,35,24,6,3,10,22,111,,,.548,.500,.375,.341,12.2,74.4,39.8,61.5,5.9,5.3,9.0,100.0,109.0,126.7,,240,45,87,.517,11,30,.367,28,34,.824,10,43,53,28,6,4,11,20,129,,,.633,.580,.345,.391,25.6,87.8,60.2,62.2,5.9,7.3,9.7,100.0,126.7,109.0,
