fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
41,88,0.466,12,34,0.353,19,26,0.731,11,29,40,23,8,2,10,15,113,0.568,0.534,0.386,0.295,24.4,67.4,45.5,56.1,8.3,4.0,9.1,117.2,133.8,Home,SAC,48,90,0.533,17,40,0.425,16,21,0.762,14,34,48,34,9,3,13,20,129,0.65,0.628,0.444,0.233,32.6,75.6,54.5,70.8,9.3,5.6,11.6,133.8,117.2,DAL
38,96,0.396,16,50,0.32,12,16,0.75,11,37,48,21,5,4,4,18,104,0.505,0.479,0.521,0.167,20.8,80.4,48.5,55.3,5.3,7.3,3.7,110.2,107.0,Away,LAL,39,84,0.464,11,29,0.379,12,19,0.632,9,42,51,26,1,2,13,17,101,0.547,0.53,0.345,0.226,19.6,79.2,51.5,66.7,1.1,4.3,12.3,107.0,110.2,DAL
34,91,0.374,9,38,0.237,11,14,0.786,10,27,37,17,6,5,9,24,88,0.453,0.423,0.418,0.154,20.0,61.4,39.4,50.0,6.4,8.5,8.5,94.6,115.0,Away,LAC,38,88,0.432,8,29,0.276,23,31,0.742,17,40,57,25,2,6,13,16,107,0.526,0.477,0.33,0.352,38.6,80.0,60.6,65.8,2.1,11.3,11.3,115.0,94.6,DAL
42,89,0.472,12,34,0.353,25,29,0.862,9,29,38,25,5,4,7,25,121,0.595,0.539,0.382,0.326,23.1,74.4,48.7,59.5,5.2,7.1,6.4,125.5,119.3,Home,HOU,42,85,0.494,8,29,0.276,23,29,0.793,10,30,40,33,2,6,12,27,115,0.588,0.541,0.341,0.341,25.6,76.9,51.3,78.6,2.1,10.9,10.9,119.3,125.5,DAL
34,92,0.37,12,39,0.308,14,21,0.667,13,29,42,27,9,5,12,13,94,0.464,0.435,0.424,0.228,25.0,69.0,44.7,79.4,9.4,8.9,10.6,98.4,113.1,Home,MEM,44,90,0.489,11,34,0.324,9,11,0.818,13,39,52,27,8,12,15,23,108,0.569,0.55,0.378,0.122,31.0,75.0,55.3,61.4,8.4,22.6,13.7,113.1,98.4,DAL
39,87,0.448,19,52,0.365,23,35,0.657,15,32,47,26,5,12,16,21,120,0.586,0.557,0.598,0.402,30.6,66.7,48.5,66.7,4.9,21.4,13.5,118.2,124.1,Home,OKC,44,100,0.44,20,44,0.455,18,22,0.818,16,34,50,24,8,5,13,24,126,0.574,0.54,0.44,0.22,33.3,69.4,51.5,54.5,7.9,14.3,10.6,124.1,118.2,DAL
56,101,0.554,22,49,0.449,13,19,0.684,11,36,47,37,11,5,8,14,147,0.672,0.663,0.485,0.188,25.6,76.6,52.2,66.1,10.8,9.3,6.8,143.8,94.9,Home,UTA,35,87,0.402,12,33,0.364,15,18,0.833,11,32,43,22,6,3,19,20,97,0.511,0.471,0.379,0.207,23.4,74.4,47.8,62.9,5.9,5.8,16.7,94.9,143.8,DAL
47,91,0.516,12,39,0.308,19,22,0.864,9,33,42,26,8,5,15,23,125,0.621,0.582,0.429,0.242,23.1,64.7,46.7,55.3,7.8,9.6,13.0,121.2,108.6,Away,POR,39,105,0.371,18,53,0.34,16,18,0.889,18,30,48,20,9,1,15,24,112,0.496,0.457,0.505,0.171,35.3,76.9,53.3,51.3,8.7,1.9,11.7,108.6,121.2,DAL
43,86,0.5,17,40,0.425,17,19,0.895,10,33,43,27,8,9,17,17,120,0.636,0.599,0.465,0.221,26.3,76.7,53.1,62.8,8.0,20.0,15.3,120.0,113.0,Away,MEM,41,89,0.461,18,44,0.409,13,16,0.813,10,28,38,26,9,5,18,19,113,0.588,0.562,0.494,0.18,23.3,73.7,46.9,63.4,9.0,10.9,15.8,113.0,120.0,DAL
44,89,0.494,21,43,0.488,18,21,0.857,12,24,36,28,7,5,10,17,127,0.646,0.612,0.483,0.236,28.6,70.6,47.4,63.6,7.2,8.1,9.2,131.2,129.1,Home,LAL,49,91,0.538,15,29,0.517,12,18,0.667,10,30,40,34,4,4,15,20,125,0.632,0.621,0.319,0.198,29.4,71.4,52.6,69.4,4.1,8.7,13.2,129.1,131.2,DAL
39,83,0.47,7,32,0.219,16,18,0.889,4,30,34,21,6,2,16,19,101,0.555,0.512,0.386,0.217,10.8,71.4,43.0,53.8,5.9,3.5,15.0,99.7,117.4,Home,MIN,44,88,0.5,14,31,0.452,17,25,0.68,12,33,45,30,9,4,17,19,119,0.601,0.58,0.352,0.284,28.6,89.2,57.0,68.2,8.9,7.8,14.7,117.4,99.7,DAL
48,97,0.495,16,47,0.34,19,21,0.905,11,36,47,27,7,2,13,17,131,0.617,0.577,0.485,0.216,24.4,78.3,51.6,56.3,6.7,3.2,10.9,125.7,115.1,Away,POR,47,94,0.5,7,32,0.219,19,22,0.864,10,34,44,17,8,2,11,21,120,0.579,0.537,0.34,0.234,21.7,75.6,48.4,36.2,7.7,4.0,9.6,115.1,125.7,DAL
41,92,0.446,13,38,0.342,9,19,0.474,15,28,43,19,2,0,11,20,104,0.518,0.516,0.413,0.207,28.8,75.7,48.3,46.3,2.1,0.0,9.9,109.6,137.0,Away,DEN,49,87,0.563,14,26,0.538,18,22,0.818,9,37,46,29,7,4,9,19,130,0.672,0.644,0.299,0.253,24.3,71.2,51.7,59.2,7.4,7.4,8.5,137.0,109.6,DAL
