fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
38,80,0.475,12,32,0.375,20,28,0.714,9,30,39,27,8,4,14,18,108,0.585,0.55,0.4,0.35,22.5,68.2,46.4,71.1,8.6,7.5,13.2,115.6,110.3,Away,IND,42,91,0.462,9,38,0.237,10,16,0.625,14,31,45,28,8,3,11,24,103,0.525,0.511,0.418,0.176,31.8,77.5,53.6,66.7,8.6,6.3,10.1,110.3,115.6,CLE
35,75,0.467,15,42,0.357,19,22,0.864,6,31,37,30,3,2,12,19,104,0.614,0.567,0.56,0.293,16.7,81.6,50.0,85.7,3.4,4.3,12.4,116.6,120.0,Home,MIA,38,83,0.458,13,36,0.361,18,19,0.947,7,30,37,19,7,2,8,20,107,0.586,0.536,0.434,0.229,18.4,83.3,50.0,50.0,7.8,6.1,8.1,120.0,116.6,CLE
34,81,0.42,7,29,0.241,16,19,0.842,10,31,41,22,6,5,12,14,91,0.509,0.463,0.358,0.235,23.3,70.5,47.1,64.7,6.7,8.6,11.8,102.0,116.6,Away,MIN,41,85,0.482,14,27,0.519,8,16,0.5,13,33,46,27,9,5,12,12,104,0.565,0.565,0.318,0.188,29.5,76.7,52.9,65.9,10.1,9.6,11.5,116.6,102.0,CLE
30,72,0.417,9,29,0.31,15,20,0.75,4,26,30,24,3,3,17,16,84,0.52,0.479,0.403,0.278,10.3,74.3,40.5,80.0,3.2,6.7,17.4,90.5,130.4,Away,MIA,43,83,0.518,15,38,0.395,20,23,0.87,9,35,44,29,13,0,12,17,121,0.65,0.608,0.458,0.277,25.7,89.7,59.5,67.4,14.0,0.0,11.4,130.4,90.5,CLE
46,86,0.535,17,41,0.415,6,10,0.6,9,38,47,41,4,3,14,15,115,0.636,0.634,0.477,0.116,25.0,86.4,58.8,89.1,4.3,5.8,13.4,123.8,99.0,Home,CHO,34,80,0.425,9,28,0.321,15,18,0.833,6,27,33,22,5,4,12,13,92,0.523,0.481,0.35,0.225,13.6,75.0,41.3,64.7,5.4,8.9,12.0,99.0,123.8,CLE
42,85,0.494,19,44,0.432,8,14,0.571,9,23,32,33,7,1,15,21,111,0.609,0.606,0.518,0.165,23.1,74.2,45.7,78.6,7.5,2.3,14.1,118.8,126.2,Away,CHO,44,76,0.579,13,33,0.394,17,22,0.773,8,30,38,30,8,2,16,14,118,0.689,0.664,0.434,0.289,25.8,76.9,54.3,68.2,8.6,4.9,15.7,126.2,118.8,CLE
45,82,0.549,16,37,0.432,11,13,0.846,5,32,37,34,4,3,14,17,117,0.667,0.646,0.451,0.159,16.1,66.7,46.8,75.6,4.3,5.6,13.8,125.8,122.5,Home,PHI,42,94,0.447,16,40,0.4,14,17,0.824,16,26,42,28,6,7,9,20,114,0.562,0.532,0.426,0.181,33.3,83.9,53.2,66.7,6.4,15.6,8.1,122.5,125.8,CLE
38,82,0.463,8,25,0.32,17,21,0.81,6,22,28,26,10,4,15,12,101,0.553,0.512,0.305,0.256,13.0,66.7,35.4,68.4,10.2,7.4,14.1,103.5,133.2,Away,DEN,50,87,0.575,21,33,0.636,9,13,0.692,11,40,51,36,7,4,17,19,130,0.701,0.695,0.379,0.149,33.3,87.0,64.6,72.0,7.2,7.0,15.5,133.2,103.5,CLE
46,85,0.541,16,39,0.41,21,24,0.875,9,32,41,38,10,6,15,14,129,0.675,0.635,0.459,0.282,25.7,82.1,55.4,82.6,9.9,12.5,13.6,127.3,111.5,Away,UTA,41,85,0.482,16,37,0.432,15,18,0.833,7,26,33,26,7,3,20,22,113,0.608,0.576,0.435,0.212,17.9,74.3,44.6,63.4,6.9,6.5,17.7,111.5,127.3,CLE
39,83,0.47,7,26,0.269,16,19,0.842,7,30,37,28,9,4,15,14,101,0.553,0.512,0.313,0.229,16.7,78.9,46.3,71.8,9.1,7.4,14.1,102.1,123.3,Away,PHO,44,87,0.506,18,33,0.545,16,17,0.941,8,35,43,32,11,2,16,17,122,0.646,0.609,0.379,0.195,21.1,83.3,53.8,72.7,11.1,3.5,14.5,123.3,102.1,CLE
39,90,0.433,11,35,0.314,8,12,0.667,11,29,40,24,11,3,19,11,97,0.509,0.494,0.389,0.133,24.4,82.9,50.0,61.5,11.0,7.0,16.6,96.8,115.7,Away,LAL,45,80,0.563,16,37,0.432,10,16,0.625,6,34,40,30,11,11,20,12,116,0.666,0.663,0.463,0.2,17.1,75.6,50.0,66.7,11.0,20.0,18.7,115.7,96.8,CLE
42,88,0.477,11,30,0.367,23,27,0.852,7,29,36,27,10,2,11,16,118,0.591,0.54,0.341,0.307,15.9,72.5,42.9,64.3,10.1,4.1,9.9,118.6,120.7,Away,LAC,41,84,0.488,14,35,0.4,24,24,1.0,11,37,48,26,5,2,16,22,120,0.635,0.571,0.417,0.286,27.5,84.1,57.1,63.4,5.0,3.4,14.5,120.7,118.6,CLE
37,82,0.451,15,37,0.405,21,29,0.724,12,35,47,27,11,10,16,15,110,0.58,0.543,0.451,0.354,26.1,77.8,51.6,73.0,11.4,19.2,14.4,114.3,101.8,Home,MEM,33,84,0.393,14,32,0.438,18,19,0.947,10,34,44,21,10,10,16,21,98,0.531,0.476,0.381,0.226,22.2,73.9,48.4,63.6,10.4,22.2,14.8,101.8,114.3,CLE
50,95,0.526,13,32,0.406,16,23,0.696,11,30,41,28,9,2,11,14,129,0.614,0.595,0.337,0.242,25.6,81.1,51.3,56.0,8.7,3.5,9.5,125.3,116.5,Home,IND,46,89,0.517,9,32,0.281,19,22,0.864,7,32,39,37,7,2,14,17,120,0.608,0.567,0.36,0.247,18.9,74.4,48.8,80.4,6.8,3.2,12.4,116.5,125.3,CLE
44,93,0.473,16,33,0.485,6,9,0.667,12,31,43,30,4,1,14,8,110,0.567,0.559,0.355,0.097,24.5,75.6,47.8,68.2,4.2,2.0,12.6,114.9,125.4,Home,CHO,46,91,0.505,19,40,0.475,9,11,0.818,10,37,47,36,10,9,10,11,120,0.626,0.61,0.44,0.121,24.4,75.5,52.2,78.3,10.4,15.0,9.4,125.4,114.9,CLE
