fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
35,80,0.438,8,35,0.229,17,19,0.895,5,32,37,23,6,5,12,22,95,0.538,0.488,0.438,0.238,13.2,68.1,43.5,65.7,6.4,11.6,12.0,101.1,116.0,c031559b-df09-44f6-91d8-99435b4b44a9,Home,0,39,88,0.443,12,45,0.267,19,26,0.731,15,33,48,28,7,4,13,16,109,0.548,0.511,0.511,0.295,31.9,86.8,56.5,71.8,7.4,8.9,11.6,116.0,101.1
42,92,0.457,7,25,0.28,27,31,0.871,18,30,48,23,10,2,10,17,118,0.559,0.495,0.272,0.337,39.1,71.4,54.5,54.8,10.4,4.5,8.6,122.8,117.6,43e54111-9c21-453c-ac2f-bf4a36ee226a,Home,1,41,89,0.461,13,45,0.289,18,21,0.857,12,28,40,24,6,3,16,21,113,0.575,0.534,0.506,0.236,28.6,60.9,45.5,58.5,6.2,4.5,14.0,117.6,122.8
40,97,0.412,7,27,0.259,17,22,0.773,13,34,47,19,7,4,8,20,104,0.487,0.448,0.278,0.227,24.1,85.0,50.0,47.5,7.0,9.3,7.0,103.9,119.9,90d2c605-82c7-47be-a4aa-4bb9d406c869,Home,0,43,85,0.506,19,42,0.452,15,22,0.682,6,41,47,30,6,9,14,21,120,0.634,0.618,0.494,0.259,15.0,75.9,50.0,69.8,6.0,12.9,12.9,119.9,103.9
40,79,0.506,7,25,0.28,18,30,0.6,12,41,53,21,5,5,17,15,105,0.569,0.551,0.316,0.38,33.3,77.4,59.6,52.5,5.4,9.3,15.6,112.6,98.6,dadbd40b-e51b-47f9-acdf-b3681a0688bc,Home,1,36,92,0.391,9,38,0.237,11,15,0.733,12,24,36,24,12,5,8,22,92,0.467,0.44,0.413,0.163,22.6,66.7,40.4,66.7,12.9,9.3,7.5,98.6,112.6
37,96,0.385,7,37,0.189,16,23,0.696,19,32,51,17,9,7,18,21,97,0.457,0.422,0.385,0.24,33.9,84.2,54.3,45.9,8.8,14.0,14.5,94.3,107.0,4fa3ed1d-7b91-47b2-a402-d5cd5b8c004b,Away,0,38,80,0.475,12,30,0.4,22,30,0.733,6,37,43,28,9,6,19,22,110,0.59,0.55,0.375,0.375,15.8,66.1,45.7,73.7,8.8,10.2,16.9,107.0,94.3
37,89,0.416,13,32,0.406,13,16,0.813,11,28,39,24,9,7,11,17,100,0.521,0.489,0.36,0.18,22.0,68.3,42.9,64.9,9.5,13.7,10.3,105.8,122.8,096560fa-ec70-49ca-8313-56dca30ca9c3,Away,0,46,89,0.517,15,38,0.395,9,11,0.818,13,39,52,29,6,7,16,17,116,0.618,0.601,0.427,0.124,31.7,78.0,57.1,63.0,6.4,12.3,14.6,122.8,105.8
40,74,0.541,10,28,0.357,14,17,0.824,4,37,41,29,7,6,15,17,104,0.638,0.608,0.378,0.23,11.8,75.5,49.4,72.5,7.6,10.9,15.5,112.8,98.7,f60ec451-75ef-402d-bde4-237980319e1c,Home,1,36,89,0.404,10,34,0.294,9,12,0.75,12,30,42,20,7,1,13,20,91,0.483,0.461,0.382,0.135,24.5,88.2,50.6,55.6,7.6,2.2,12.1,98.7,112.8
45,92,0.489,9,26,0.346,20,24,0.833,12,39,51,27,7,7,14,18,119,0.58,0.538,0.283,0.261,28.6,73.6,53.7,60.0,6.9,13.5,12.0,118.0,111.0,20e6e7b3-2fc9-4f26-9f9c-1aade56124f0,Away,1,40,94,0.426,17,42,0.405,15,17,0.882,14,30,44,26,3,7,15,22,112,0.552,0.516,0.447,0.181,26.4,71.4,46.3,65.0,3.0,10.6,12.9,111.0,118.0
42,95,0.442,19,47,0.404,21,25,0.84,8,38,46,31,9,4,14,19,124,0.585,0.542,0.495,0.263,16.3,80.9,47.9,73.8,8.1,7.1,11.7,111.8,107.3,e6f5e222-7025-4561-8dd0-169a7043c604,Home,1,48,101,0.475,11,45,0.244,12,20,0.6,9,41,50,29,9,4,14,18,119,0.542,0.53,0.446,0.198,19.1,83.7,52.1,60.4,8.1,8.3,11.3,107.3,111.8
50,86,0.581,18,40,0.45,13,16,0.813,6,30,36,31,1,3,12,21,131,0.704,0.686,0.465,0.186,16.2,69.8,45.0,62.0,1.0,6.4,11.4,134.6,143.9,edbc5e7f-d22a-4864-966d-e39206a2e62c,Home,0,49,94,0.521,20,47,0.426,22,30,0.733,13,31,44,39,7,4,5,16,140,0.653,0.628,0.5,0.319,30.2,83.8,55.0,79.6,7.2,8.7,4.5,143.9,134.6
