fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
45,94,0.479,16,34,0.471,10,11,0.909,14,28,42,29,9,2,17,20,116,0.587,0.564,0.362,0.117,36.8,82.4,58.3,64.4,9.5,4.5,14.7,122.1,120.0,Away,ATL,41,75,0.547,12,31,0.387,20,26,0.769,6,24,30,28,11,6,15,20,114,0.659,0.627,0.413,0.347,17.6,63.2,41.7,68.3,11.6,10.0,14.8,120.0,122.1,NYK
45,91,0.495,16,38,0.421,14,20,0.7,14,34,48,26,5,6,11,21,120,0.601,0.582,0.418,0.22,35.9,82.9,60.0,57.8,5.4,12.0,9.9,128.7,106.2,Away,WAS,37,82,0.451,10,32,0.313,15,16,0.938,7,25,32,25,4,4,14,18,99,0.556,0.512,0.39,0.195,17.1,64.1,40.0,67.6,4.3,7.5,13.6,106.2,128.7,NYK
46,91,0.505,16,37,0.432,14,19,0.737,13,34,47,27,7,4,12,13,122,0.614,0.593,0.407,0.209,28.9,89.5,56.6,58.7,7.3,8.5,10.8,127.0,112.4,Away,CHO,40,82,0.488,17,35,0.486,11,13,0.846,4,32,36,29,5,5,13,22,108,0.616,0.591,0.427,0.159,10.5,71.1,43.4,72.5,5.2,9.3,12.9,112.4,127.0,NYK
32,92,0.348,9,38,0.237,27,34,0.794,17,33,50,16,8,3,10,23,100,0.467,0.397,0.413,0.37,31.5,82.5,53.2,50.0,8.2,6.5,8.5,102.6,120.1,Away,MIN,41,80,0.513,11,34,0.324,24,32,0.75,7,37,44,30,7,7,14,26,117,0.622,0.581,0.425,0.4,17.5,68.5,46.8,73.2,7.2,13.0,13.0,120.1,102.6,NYK
39,81,0.481,10,29,0.345,12,18,0.667,6,40,46,21,7,2,19,14,100,0.562,0.543,0.358,0.222,16.2,80.0,52.9,53.8,7.2,4.0,17.6,102.6,100.5,Home,MIA,34,87,0.391,10,37,0.27,20,21,0.952,10,31,41,20,11,0,11,19,98,0.509,0.448,0.425,0.241,20.0,83.8,47.1,58.8,11.3,0.0,10.3,100.5,102.6,NYK
39,86,0.453,12,29,0.414,23,32,0.719,13,25,38,18,7,5,7,19,113,0.565,0.523,0.337,0.372,31.0,58.1,44.7,46.2,7.7,9.4,6.5,125.1,128.4,Home,PHO,42,91,0.462,16,38,0.421,16,21,0.762,18,29,47,27,4,11,13,25,116,0.579,0.549,0.418,0.231,41.9,69.0,55.3,64.3,4.4,19.3,11.5,128.4,125.1,NYK
41,88,0.466,15,38,0.395,18,20,0.9,15,39,54,21,10,7,16,12,115,0.594,0.551,0.432,0.227,34.9,75.0,56.8,51.2,10.6,12.1,14.2,121.5,96.1,Home,CHO,37,89,0.416,13,31,0.419,4,7,0.571,13,28,41,21,8,2,17,14,91,0.494,0.489,0.348,0.079,25.0,65.1,43.2,56.8,8.5,4.0,15.6,96.1,121.5,NYK
41,88,0.466,16,41,0.39,20,28,0.714,12,29,41,25,8,3,11,17,118,0.588,0.557,0.466,0.318,26.1,78.4,49.4,61.0,8.2,6.5,9.9,120.4,114.2,Home,DET,43,81,0.531,15,35,0.429,11,17,0.647,8,34,42,22,4,3,20,25,112,0.633,0.623,0.432,0.21,21.6,73.9,50.6,51.2,4.1,6.4,18.4,114.2,120.4,NYK
45,90,0.5,16,36,0.444,13,16,0.813,11,32,43,30,6,3,13,15,119,0.613,0.589,0.4,0.178,27.5,62.7,47.3,66.7,6.2,4.4,11.8,123.5,110.1,Away,TOR,44,100,0.44,6,32,0.188,12,17,0.706,19,29,48,32,7,6,12,19,106,0.493,0.47,0.32,0.17,37.3,72.5,52.7,72.7,7.3,11.1,10.0,110.1,123.5,NYK
43,87,0.494,7,23,0.304,29,33,0.879,12,24,36,27,8,4,17,17,122,0.601,0.534,0.264,0.379,32.4,66.7,49.3,62.8,8.0,7.5,14.3,122.2,146.2,Away,MIL,55,91,0.604,23,38,0.605,13,19,0.684,12,25,37,32,12,6,12,23,146,0.735,0.731,0.418,0.209,33.3,67.6,50.7,58.2,12.0,9.4,10.8,146.2,122.2,NYK
