fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
38,98,0.388,11,44,0.25,12,16,0.75,13,29,42,25,6,3,14,22,99,0.471,0.444,0.449,0.163,23.2,76.3,44.7,65.8,5.8,5.3,11.8,96.2,127.2,Away,LAL,49,86,0.57,11,29,0.379,22,27,0.815,9,43,52,35,6,5,15,15,131,0.669,0.634,0.337,0.314,23.7,76.8,55.3,71.4,5.8,9.3,13.3,127.2,96.2,UTA
37,79,0.468,10,31,0.323,21,26,0.808,14,30,44,25,7,3,24,13,105,0.58,0.532,0.392,0.329,37.8,68.2,54.3,67.6,7.3,5.7,21.0,108.8,125.3,Away,POR,47,92,0.511,17,39,0.436,10,15,0.667,14,23,37,31,9,6,14,21,121,0.614,0.603,0.424,0.163,31.8,62.2,45.7,66.0,9.3,12.5,12.4,125.3,108.8,UTA
38,87,0.437,15,43,0.349,14,17,0.824,14,38,52,23,8,6,24,13,105,0.556,0.523,0.494,0.195,32.6,74.5,55.3,60.5,8.0,10.5,20.3,105.4,100.4,Home,NOP,39,93,0.419,11,36,0.306,11,18,0.611,13,29,42,31,15,4,13,17,100,0.495,0.478,0.387,0.194,25.5,67.4,44.7,79.5,15.1,9.1,11.4,100.4,105.4,UTA
37,88,0.42,17,48,0.354,23,28,0.821,9,34,43,31,6,4,10,23,114,0.568,0.517,0.545,0.318,19.6,75.6,47.3,83.8,6.2,6.1,9.1,118.1,116.1,Home,NOP,44,88,0.5,7,22,0.318,17,25,0.68,11,37,48,27,5,1,8,25,112,0.566,0.54,0.25,0.284,24.4,80.4,52.7,61.4,5.2,2.5,7.5,116.1,118.1,UTA
34,90,0.378,16,39,0.41,7,12,0.583,12,27,39,26,8,8,18,14,91,0.478,0.467,0.433,0.133,23.5,69.2,43.3,76.5,8.4,16.7,15.9,95.1,109.7,Away,MEM,43,87,0.494,13,39,0.333,6,8,0.75,12,39,51,26,9,10,17,15,105,0.58,0.569,0.448,0.092,30.8,76.5,56.7,60.5,9.4,19.6,15.8,109.7,95.1,UTA
33,87,0.379,11,34,0.324,13,14,0.929,13,38,51,22,6,4,21,19,90,0.483,0.443,0.391,0.161,28.9,79.2,54.8,66.7,6.3,7.4,18.4,93.8,105.2,Away,MIN,39,89,0.438,13,35,0.371,10,13,0.769,10,32,42,29,13,7,12,16,101,0.533,0.511,0.393,0.146,20.8,71.1,45.2,74.4,13.5,13.2,11.2,105.2,93.8,UTA
46,94,0.489,7,34,0.206,19,24,0.792,16,40,56,27,5,11,18,21,118,0.564,0.527,0.362,0.255,35.6,78.4,58.3,58.7,4.8,20.0,14.7,114.0,109.2,Home,POR,38,95,0.4,13,40,0.325,24,27,0.889,11,29,40,17,11,5,11,20,113,0.529,0.468,0.421,0.284,21.6,64.4,41.7,44.7,10.6,8.3,9.3,109.2,114.0,UTA
35,87,0.402,12,33,0.364,15,18,0.833,11,32,43,22,6,3,19,20,97,0.511,0.471,0.379,0.207,23.4,74.4,47.8,62.9,5.9,5.8,16.7,94.9,143.8,Away,DAL,56,101,0.554,22,49,0.449,13,19,0.684,11,36,47,37,11,5,8,14,147,0.672,0.663,0.485,0.188,25.6,76.6,52.2,66.1,10.8,9.3,6.8,143.8,94.9,UTA
38,84,0.452,9,31,0.29,18,24,0.75,8,32,40,23,10,10,16,17,103,0.545,0.506,0.369,0.286,21.6,74.4,50.0,60.5,10.2,18.5,14.5,104.5,118.8,Home,LAC,43,88,0.489,15,34,0.441,16,21,0.762,11,29,40,23,8,9,14,18,117,0.602,0.574,0.386,0.239,25.6,78.4,50.0,53.5,8.1,17.0,12.6,118.8,104.5,UTA
44,92,0.478,12,38,0.316,20,21,0.952,9,32,41,32,9,9,17,21,120,0.593,0.543,0.413,0.228,22.0,82.1,51.3,72.7,8.5,15.5,14.4,113.2,126.4,Away,OKC,50,96,0.521,18,38,0.474,16,17,0.941,7,32,39,35,9,7,12,17,134,0.647,0.615,0.396,0.177,17.9,78.0,48.8,70.0,8.5,13.0,10.4,126.4,113.2,UTA
