mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,44,84,.524,17,42,.405,14,17,.824,4,39,43,27,3,5,15,15,119,,,.650,.625,.500,.202,10.5,75.0,47.8,61.4,3.0,7.5,14.1,100.0,117.2,114.2,,240,45,101,.446,13,34,.382,13,17,.765,13,34,47,23,9,2,9,19,116,,,.535,.510,.337,.168,25.0,89.5,52.2,51.1,8.9,4.8,7.7,100.0,114.2,117.2,
240,31,76,.408,7,29,.241,27,37,.730,4,27,31,17,10,4,15,18,96,,,.520,.454,.382,.487,10.3,67.5,39.2,54.8,10.1,7.0,14.0,100.0,96.9,114.1,,240,43,85,.506,11,28,.393,16,22,.727,13,35,48,23,5,3,18,28,113,,,.597,.571,.329,.259,32.5,89.7,60.8,53.5,5.0,6.4,16.0,100.0,114.1,96.9,
240,42,95,.442,13,47,.277,16,20,.800,18,40,58,24,9,3,13,19,113,,,.544,.511,.495,.211,36.0,78.4,57.4,57.1,9.2,8.6,11.1,100.0,115.8,105.5,,240,36,88,.409,19,53,.358,12,19,.632,11,32,43,15,5,4,16,17,103,,,.534,.517,.602,.216,21.6,64.0,42.6,41.7,5.1,8.3,14.2,100.0,105.5,115.8,
240,47,90,.522,21,49,.429,9,12,.750,11,41,52,36,6,9,16,18,124,,,.651,.639,.544,.133,28.2,82.0,58.4,76.6,6.2,14.5,14.4,100.0,128.4,100.4,,240,39,90,.433,9,28,.321,10,18,.556,9,28,37,25,11,7,8,13,97,,,.495,.483,.311,.200,18.0,71.8,41.6,64.1,11.4,17.1,7.6,100.0,100.4,128.4,
240,39,77,.506,16,33,.485,31,36,.861,10,36,46,25,10,8,20,18,125,,,.673,.610,.429,.468,27.0,70.6,52.3,64.1,9.8,13.6,17.7,100.0,122.8,116.9,,240,43,94,.457,16,35,.457,17,23,.739,15,27,42,16,16,5,16,24,119,,,.571,.543,.372,.245,29.4,73.0,47.7,37.2,15.7,11.4,13.3,100.0,116.9,122.8,
240,46,97,.474,12,41,.293,8,12,.667,13,43,56,27,5,9,18,19,112,,,.548,.536,.423,.124,27.7,86.0,57.7,58.7,4.9,16.7,15.0,100.0,109.0,118.8,,240,43,94,.457,19,40,.475,17,21,.810,7,34,41,28,8,4,6,15,122,,,.591,.559,.426,.223,14.0,72.3,42.3,65.1,7.8,7.1,5.5,100.0,118.8,109.0,
240,48,91,.527,19,47,.404,18,21,.857,8,26,34,24,8,5,8,19,133,,,.663,.632,.516,.231,20.0,68.4,43.6,50.0,8.2,9.8,7.4,100.0,135.6,125.4,,240,44,88,.500,15,37,.405,20,27,.741,12,32,44,28,4,3,14,20,123,,,.616,.585,.420,.307,31.6,80.0,56.4,63.6,4.1,6.8,12.3,100.0,125.4,135.6,
240,38,84,.452,18,44,.409,26,26,1.000,12,33,45,23,9,9,15,13,120,,,.629,.560,.524,.310,29.3,84.6,56.3,60.5,9.2,19.1,13.6,100.0,122.6,115.5,,240,44,92,.478,19,45,.422,6,9,.667,6,29,35,27,6,4,13,18,113,,,.589,.582,.489,.098,15.4,70.7,43.8,61.4,6.1,10.0,11.9,100.0,115.5,122.6,
240,43,85,.506,13,36,.361,17,20,.850,13,31,44,22,7,8,13,15,116,,,.618,.582,.424,.235,30.2,77.5,53.0,51.2,7.5,16.0,12.2,100.0,123.5,113.9,,240,40,83,.482,11,33,.333,16,17,.941,9,30,39,21,7,1,16,18,107,,,.591,.548,.398,.205,22.5,69.8,47.0,52.5,7.5,2.0,15.0,100.0,113.9,123.5,
240,48,92,.522,18,42,.429,14,20,.700,9,25,34,31,14,7,11,22,128,,,.635,.620,.457,.217,22.0,65.8,43.0,64.6,14.0,13.5,9.8,100.0,128.4,111.3,,240,42,87,.483,14,35,.400,13,18,.722,13,32,45,25,5,2,21,22,111,,,.585,.563,.402,.207,34.2,78.0,57.0,59.5,5.0,4.0,18.1,100.0,111.3,128.4,
240,45,95,.474,17,36,.472,7,8,.875,10,45,55,18,4,10,14,19,114,,,.579,.563,.379,.084,23.3,81.8,56.1,40.0,4.1,18.9,12.4,100.0,115.9,98.6,,240,34,89,.382,11,36,.306,18,24,.750,10,33,43,18,7,4,9,16,97,,,.487,.444,.404,.270,18.2,76.7,43.9,52.9,7.1,6.8,8.3,100.0,98.6,115.9,
265,47,114,.412,17,58,.293,15,17,.882,18,37,55,28,6,5,8,13,126,,,.519,.487,.509,.149,30.5,67.3,48.2,59.6,5.7,8.5,6.2,100.0,119.5,125.2,,265,50,109,.459,20,50,.400,12,14,.857,18,41,59,29,4,5,10,15,132,,,.573,.550,.459,.128,32.7,69.5,51.8,58.0,3.8,8.9,8.0,100.0,125.2,119.5,
240,51,92,.554,22,42,.524,20,24,.833,14,36,50,35,6,10,9,17,144,,,.702,.674,.457,.261,35.9,75.0,57.5,68.6,6.3,21.3,8.1,100.0,152.2,125.8,,240,43,91,.473,21,44,.477,12,23,.522,12,25,37,29,4,8,7,15,119,,,.588,.588,.484,.253,25.0,64.1,42.5,67.4,4.2,16.0,6.5,100.0,125.8,152.2,
240,49,94,.521,25,53,.472,22,28,.786,15,36,51,33,4,5,10,19,145,,,.682,.654,.564,.298,37.5,80.0,60.0,67.3,4.1,9.1,8.6,100.0,150.4,112.0,,240,41,89,.461,11,34,.324,15,15,1.000,9,25,34,25,4,4,11,24,108,,,.565,.522,.382,.169,20.0,62.5,40.0,61.0,4.1,9.8,10.3,100.0,112.0,150.4,
