fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
49,94,0.521,17,45,0.378,17,20,0.85,5,36,41,29,8,3,7,16,132,0.642,0.612,0.479,0.213,11.6,76.6,45.6,59.2,7.6,5.4,6.4,126.1,119.4,b82488c2-24fe-405a-b744-664977fad3ea,Home,1,51,103,0.495,16,47,0.34,7,10,0.7,11,38,49,27,1,2,12,16,125,0.582,0.573,0.456,0.097,23.4,88.4,54.4,52.9,1.0,4.1,10.1,119.4,126.1
55,94,0.585,11,29,0.379,21,28,0.75,16,39,55,33,3,6,15,13,142,0.668,0.644,0.309,0.298,43.2,88.6,67.9,60.0,2.9,8.6,12.4,139.1,126.3,05a9f9c6-2205-41d7-906b-6865d40f4f94,Away,1,55,99,0.556,10,29,0.345,9,11,0.818,5,21,26,29,6,4,4,19,129,0.621,0.606,0.293,0.111,11.4,56.8,32.1,52.7,5.9,6.2,3.7,126.3,139.1
45,101,0.446,13,34,0.382,13,17,0.765,13,34,47,23,9,2,9,19,116,0.535,0.51,0.337,0.168,25.0,89.5,52.2,51.1,8.9,4.8,7.7,114.2,117.2,cffe3ad7-e4e2-49f1-a4b6-ace00afad56f,Away,0,44,84,0.524,17,42,0.405,14,17,0.824,4,39,43,27,3,5,15,15,119,0.65,0.625,0.5,0.202,10.5,75.0,47.8,61.4,3.0,7.5,14.1,117.2,114.2
48,92,0.522,9,31,0.29,26,33,0.788,10,40,50,28,6,6,9,22,131,0.615,0.571,0.337,0.359,22.7,76.9,52.1,58.3,5.8,9.5,7.8,125.9,123.0,ae1d727f-5ea6-4b53-8a5e-7fbc963dc796,Home,1,48,100,0.48,15,37,0.405,17,21,0.81,12,34,46,29,3,4,9,24,128,0.586,0.555,0.37,0.21,23.1,77.3,47.9,60.4,2.9,6.6,7.6,123.0,125.9
35,89,0.393,14,42,0.333,24,32,0.75,18,34,52,19,13,11,17,20,108,0.524,0.472,0.472,0.36,38.3,75.6,56.5,54.3,12.9,18.6,14.2,107.2,101.2,63f1ac59-a09f-4e4d-af48-dbf6924b632c,Home,1,37,91,0.407,13,32,0.406,15,20,0.75,11,29,40,21,15,4,20,26,102,0.511,0.478,0.352,0.22,24.4,61.7,43.5,56.8,14.9,8.5,16.7,101.2,107.2
47,88,0.534,13,35,0.371,24,27,0.889,8,37,45,26,3,4,9,21,131,0.656,0.608,0.398,0.307,22.9,82.2,56.3,55.3,3.0,6.3,8.3,132.7,125.6,a8e787fe-feb5-40ee-ada7-8f369f642334,Away,1,48,94,0.511,14,30,0.467,14,21,0.667,8,27,35,32,3,5,6,22,124,0.601,0.585,0.319,0.223,17.8,77.1,43.8,66.7,3.0,9.4,5.5,125.6,132.7
44,98,0.449,16,48,0.333,9,13,0.692,9,34,43,28,12,6,21,21,113,0.545,0.531,0.49,0.133,19.6,70.8,45.7,63.6,10.7,9.8,16.8,100.8,107.1,fc23e254-2e3c-403c-a727-b124cd2ae2c3,Away,0,45,98,0.459,13,37,0.351,17,22,0.773,14,37,51,32,14,4,21,18,120,0.557,0.526,0.378,0.224,29.2,80.4,54.3,71.1,12.5,8.0,16.3,107.1,100.8
53,89,0.596,14,33,0.424,12,15,0.8,8,36,44,33,5,6,16,19,132,0.69,0.674,0.371,0.169,24.2,70.6,52.4,62.3,4.9,9.5,14.3,129.1,118.4,e45b63a7-4ecc-41f4-982a-729988979d9b,Home,1,45,101,0.446,15,38,0.395,16,21,0.762,15,25,40,23,11,4,11,14,121,0.549,0.52,0.376,0.208,29.4,75.8,47.6,51.1,10.8,7.1,9.1,118.4,129.1
55,91,0.604,23,38,0.605,13,19,0.684,12,25,37,32,12,6,12,23,146,0.735,0.731,0.418,0.209,33.3,67.6,50.7,58.2,12.0,9.4,10.8,146.2,122.2,e980fa69-2bac-4066-8a65-49fa7d468818,Home,1,43,87,0.494,7,23,0.304,29,33,0.879,12,24,36,27,8,4,17,17,122,0.601,0.534,0.264,0.379,32.4,66.7,49.3,62.8,8.0,7.5,14.3,122.2,146.2
43,96,0.448,12,33,0.364,21,28,0.75,12,34,46,19,3,9,12,17,119,0.549,0.51,0.344,0.292,25.0,69.4,47.4,44.2,2.9,13.0,10.0,113.3,121.9,a9f7660b-ad32-473b-96ae-fcf9ca3616c9,Home,0,50,102,0.49,7,33,0.212,21,25,0.84,15,36,51,30,9,8,10,21,128,0.566,0.525,0.324,0.245,30.6,75.0,52.6,60.0,8.6,12.7,8.1,121.9,113.3
44,86,0.512,15,37,0.405,30,37,0.811,6,42,48,34,5,4,11,21,133,0.65,0.599,0.43,0.43,15.4,70.0,48.5,77.3,4.7,5.0,9.7,124.7,120.9,cb83902b-da67-4f58-a2f0-d6d4effcf827,Home,1,47,114,0.412,15,34,0.441,20,25,0.8,18,33,51,25,3,4,6,27,129,0.516,0.478,0.298,0.219,30.0,84.6,51.5,53.2,2.8,8.2,4.6,120.9,124.7
48,89,0.539,7,27,0.259,37,48,0.771,12,31,43,27,8,8,16,24,140,0.636,0.579,0.303,0.539,29.3,66.0,48.9,56.3,7.2,12.5,12.7,126.1,113.4,aafd90f0-e998-493f-80b8-8e4b59364725,Home,1,45,100,0.45,11,36,0.306,25,32,0.781,16,29,45,30,7,6,18,32,126,0.552,0.505,0.36,0.32,34.0,70.7,51.1,66.7,6.3,9.7,13.6,113.4,126.1
50,88,0.568,19,42,0.452,27,32,0.844,8,41,49,24,5,8,15,24,146,0.715,0.676,0.477,0.364,23.5,80.4,57.6,48.0,4.8,11.8,12.8,139.4,108.8,ef4f4502-8eec-49c6-bb9a-e5e3737eb8de,Home,1,43,96,0.448,6,28,0.214,22,26,0.846,10,26,36,25,10,4,8,23,114,0.531,0.479,0.292,0.271,19.6,76.5,42.4,58.1,9.5,8.7,6.9,108.8,139.4
45,90,0.5,13,36,0.361,25,32,0.781,16,30,46,25,4,1,17,23,128,0.615,0.572,0.4,0.356,39.0,83.3,59.7,55.6,4.1,1.7,14.0,129.8,120.6,6c4df81b-ce49-4c8a-9d24-1c86790ca7aa,Home,1,45,85,0.529,11,27,0.407,18,21,0.857,6,25,31,26,8,4,10,21,119,0.631,0.594,0.318,0.247,16.7,61.0,40.3,57.8,8.1,7.4,9.6,120.6,129.8
50,106,0.472,18,49,0.367,14,18,0.778,11,36,47,34,11,7,7,15,132,0.579,0.557,0.462,0.17,20.0,81.8,47.5,68.0,10.1,10.6,5.8,120.6,108.7,9f598048-1410-40a0-9a5f-690f39c3d89c,Home,1,46,96,0.479,9,30,0.3,18,21,0.857,8,44,52,27,4,4,16,17,119,0.565,0.526,0.313,0.219,18.2,80.0,52.5,58.7,3.7,7.0,13.2,108.7,120.6
38,90,0.422,11,37,0.297,31,35,0.886,10,41,51,26,3,6,13,22,118,0.56,0.483,0.411,0.389,23.8,75.9,53.1,68.4,2.9,9.1,11.0,115.1,111.2,0eec9952-01e8-4160-979c-49f3a090694b,Home,1,45,99,0.455,8,33,0.242,16,23,0.696,13,32,45,26,6,9,7,23,114,0.522,0.495,0.333,0.232,24.1,76.2,46.9,57.8,5.9,17.0,6.0,111.2,115.1
48,91,0.527,16,32,0.5,18,23,0.783,12,41,53,25,4,2,14,22,130,0.643,0.615,0.352,0.253,28.6,78.8,56.4,52.1,4.0,3.1,12.2,128.9,110.1,6b238348-0bb8-4e10-a3ab-12433f156530,Away,1,41,93,0.441,9,29,0.31,20,21,0.952,11,30,41,17,5,2,11,22,111,0.543,0.489,0.312,0.226,21.2,71.4,43.6,41.5,5.0,3.4,9.7,110.1,128.9
45,95,0.474,13,42,0.31,19,24,0.792,17,27,44,26,7,4,11,23,122,0.578,0.542,0.442,0.253,33.3,79.4,51.8,57.8,6.9,6.1,9.4,120.2,127.1,bcc00448-a624-401b-bcfd-0b26c9197f52,Away,0,50,92,0.543,8,26,0.308,21,26,0.808,7,34,41,27,7,4,12,18,129,0.624,0.587,0.283,0.283,20.6,66.7,48.2,54.0,6.9,7.5,10.4,127.1,120.2
52,89,0.584,23,51,0.451,17,23,0.739,8,33,41,41,6,8,10,18,144,0.726,0.713,0.573,0.258,21.1,66.0,46.6,78.8,6.0,11.6,9.2,143.2,121.3,be34b271-c866-410c-99c0-3308ba4ee082,Away,1,45,101,0.446,7,32,0.219,25,29,0.862,17,30,47,29,7,2,9,17,122,0.536,0.48,0.317,0.287,34.0,78.9,53.4,64.4,7.0,5.3,7.3,121.3,143.2
