fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
39,91,0.429,9,35,0.257,13,15,0.867,18,33,51,20,8,6,17,19,100,0.512,0.478,0.385,0.165,36.0,82.5,56.7,51.3,8.5,9.8,14.8,105.9,114.4,9c76901e-bf53-4843-8e12-2a880c181c66,Away,CLE,0,42,82,0.512,9,21,0.429,15,21,0.714,7,32,39,21,9,6,12,9,108,0.592,0.567,0.256,0.256,17.5,64.0,43.3,50.0,9.5,10.7,11.6,114.4,105.9,DET
39,83,0.47,9,26,0.346,26,35,0.743,7,34,41,25,3,3,17,23,113,0.574,0.524,0.313,0.422,16.7,73.9,46.6,64.1,2.8,4.5,14.7,105.3,132.3,e6b1a8f4-076f-4970-8c0d-1dba4c1390b5,Away,TOR,0,55,102,0.539,14,36,0.389,18,29,0.621,12,35,47,44,10,5,8,23,142,0.619,0.608,0.353,0.284,26.1,83.3,53.4,80.0,9.3,8.8,6.5,132.3,105.3,DET
36,81,0.444,7,21,0.333,24,26,0.923,11,32,43,21,7,5,18,24,103,0.557,0.488,0.259,0.321,25.6,74.4,50.0,58.3,7.2,8.5,16.3,106.4,110.5,3f8adcd8-8971-49fd-a133-b075ab12e3aa,Home,DEN,0,40,87,0.46,11,28,0.393,16,21,0.762,11,32,43,30,7,8,14,17,107,0.556,0.523,0.322,0.241,25.6,74.4,50.0,75.0,7.2,13.3,12.7,110.5,106.4,DET
43,90,0.478,7,18,0.389,20,24,0.833,14,29,43,22,6,11,14,18,113,0.562,0.517,0.2,0.267,35.9,65.9,51.8,51.2,6.1,17.2,12.2,114.8,138.2,31afb797-f663-46ea-923a-0f9feae60017,Away,IND,0,49,102,0.48,16,38,0.421,22,24,0.917,15,25,40,24,7,8,9,21,136,0.604,0.559,0.373,0.235,34.1,64.1,48.2,49.0,7.1,11.1,7.4,138.2,114.8,DET
43,102,0.422,8,38,0.211,13,19,0.684,18,31,49,29,7,11,17,22,107,0.485,0.461,0.373,0.186,31.0,83.8,51.6,67.4,6.5,18.3,13.3,99.3,116.9,80984480-ba9b-42d5-b5a2-598a3a8bfa48,Home,WAS,0,45,89,0.506,10,29,0.345,26,28,0.929,6,40,46,29,8,6,16,19,126,0.622,0.562,0.326,0.315,16.2,69.0,48.4,64.4,7.4,9.4,13.6,116.9,99.3,DET
40,97,0.412,15,36,0.417,12,14,0.857,10,29,39,28,8,3,14,31,107,0.519,0.49,0.371,0.144,19.6,78.4,44.3,70.0,7.6,5.6,11.9,102.0,126.7,2a099743-e7ad-4775-8881-bbc4bb3d0428,Home,LAL,0,45,88,0.511,12,34,0.353,31,38,0.816,8,41,49,28,7,10,12,12,133,0.635,0.58,0.386,0.432,21.6,80.4,55.7,62.2,6.7,16.4,10.3,126.7,102.0,DET
43,81,0.531,15,35,0.429,11,17,0.647,8,34,42,22,4,3,20,25,112,0.633,0.623,0.432,0.21,21.6,73.9,50.6,51.2,4.1,6.4,18.4,114.2,120.4,f8ce8d11-7640-40a6-bb52-d99551afa0fe,Away,NYK,0,41,88,0.466,16,41,0.39,20,28,0.714,12,29,41,25,8,3,11,17,118,0.588,0.557,0.466,0.318,26.1,78.4,49.4,61.0,8.2,6.5,9.9,120.4,114.2,DET
39,83,0.47,8,30,0.267,15,23,0.652,10,39,49,24,9,3,16,20,101,0.542,0.518,0.361,0.277,22.2,83.0,53.3,61.5,9.1,5.1,14.7,102.7,111.8,d0b40afc-a15e-4a8e-b837-b7621d0002e5,Home,CLE,0,44,89,0.494,10,30,0.333,12,18,0.667,8,35,43,25,11,1,11,18,110,0.567,0.551,0.337,0.202,17.0,77.8,46.7,56.8,11.2,1.9,10.2,111.8,102.7,DET
41,91,0.451,11,35,0.314,9,9,1.0,8,34,42,30,9,6,17,17,102,0.537,0.511,0.385,0.099,17.8,79.1,47.7,73.2,8.9,9.2,15.2,100.6,114.4,a4635832-2557-4c2b-b475-58677e25e738,Home,MEM,0,47,91,0.516,11,26,0.423,11,14,0.786,9,37,46,26,10,8,14,9,116,0.597,0.577,0.286,0.154,20.9,82.2,52.3,55.3,9.9,14.3,12.6,114.4,100.6,DET
34,81,0.42,6,30,0.2,17,24,0.708,8,30,38,17,3,2,16,17,91,0.497,0.457,0.37,0.296,17.0,83.3,45.8,50.0,3.0,3.2,14.9,92.1,124.6,bccfdeb9-b28c-4aa8-9521-be863acdaebd,Away,ORL,0,49,89,0.551,10,26,0.385,15,19,0.789,6,39,45,26,5,4,10,20,123,0.632,0.607,0.292,0.213,16.7,83.0,54.2,53.1,5.1,7.8,9.3,124.6,92.1,DET
