fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
37,83,0.446,5,29,0.172,25,28,0.893,12,22,34,17,6,5,17,25,104,0.546,0.476,0.349,0.337,30.0,66.7,46.6,45.9,6.3,8.9,15.1,108.6,135.8,22269e09-df6d-49d4-a9e5-21052c299b06,Away,POR,0,46,84,0.548,12,28,0.429,26,29,0.897,11,28,39,29,7,5,13,24,130,0.672,0.619,0.333,0.345,33.3,70.0,53.4,63.0,7.3,9.3,11.8,135.8,108.6,PHI
39,85,0.459,13,30,0.433,16,21,0.762,13,26,39,11,14,2,16,24,107,0.568,0.535,0.353,0.247,27.7,76.5,48.1,28.2,14.6,4.3,14.5,111.7,124.2,31e4dd77-a9fa-4305-b226-a5c13ca1fa47,Away,GSW,0,44,79,0.557,14,32,0.438,17,19,0.895,8,34,42,32,6,6,18,20,119,0.681,0.646,0.405,0.241,23.5,72.3,51.9,72.7,6.3,10.9,17.1,124.2,111.7,PHI
47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,5,22,127,0.615,0.574,0.34,0.223,23.3,75.0,48.2,57.4,6.2,21.6,4.6,132.0,128.9,23b11000-b508-4121-8f68-c211448d897e,Away,UTA,1,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,11,15,124,0.633,0.586,0.414,0.287,25.0,76.7,51.8,80.0,3.1,14.5,10.1,128.9,132.0,PHI
44,96,0.458,12,29,0.414,21,27,0.778,11,33,44,26,7,1,5,17,121,0.561,0.521,0.302,0.281,21.6,71.7,45.4,59.1,6.9,2.3,4.4,119.7,134.6,98d075e1-aa9f-4b2a-913d-482341271fb4,Home,BRK,0,49,95,0.516,20,51,0.392,18,23,0.783,13,40,53,35,3,5,12,20,136,0.647,0.621,0.537,0.242,28.3,78.4,54.6,71.4,3.0,7.5,10.2,134.6,119.7,PHI
40,93,0.43,8,29,0.276,14,20,0.7,16,35,51,20,8,5,12,21,102,0.501,0.473,0.312,0.215,30.8,81.4,53.7,50.0,8.3,11.4,10.5,105.8,122.4,46f9ad82-fad6-482a-81d1-4881f00ace60,Home,DAL,0,42,87,0.483,17,43,0.395,17,23,0.739,8,36,44,28,6,4,10,16,118,0.607,0.58,0.494,0.264,18.6,69.2,46.3,66.7,6.2,6.3,9.3,122.4,105.8,PHI
41,98,0.418,8,32,0.25,14,14,1.0,11,29,40,21,7,8,15,16,104,0.499,0.459,0.327,0.143,21.6,70.7,43.5,51.2,6.8,14.3,12.6,100.7,123.0,98915fe7-fe4d-45da-804a-d85fd4a5f341,Home,GSW,0,47,94,0.5,16,38,0.421,17,22,0.773,12,40,52,30,7,8,13,21,127,0.612,0.585,0.404,0.234,29.3,78.4,56.5,63.8,6.8,12.1,11.1,123.0,100.7,PHI
42,98,0.429,15,45,0.333,22,29,0.759,18,31,49,24,7,6,10,24,121,0.546,0.505,0.459,0.296,36.7,77.5,55.1,57.1,7.2,13.3,8.3,123.8,130.0,31c839ef-401e-494d-b147-c8c26c0f0e9d,Home,ATL,0,42,81,0.519,16,36,0.444,27,33,0.818,9,31,40,31,4,9,13,19,127,0.665,0.617,0.444,0.407,22.5,63.3,44.9,73.8,4.1,17.0,12.0,130.0,123.8,PHI
48,100,0.48,8,27,0.296,15,23,0.652,13,35,48,28,8,4,11,18,119,0.54,0.52,0.27,0.23,28.9,83.3,55.2,58.3,7.7,7.8,9.1,114.6,108.8,c24d0f6b-c5f6-4949-90eb-316fb47fa3c8,Away,WAS,1,42,86,0.488,13,35,0.371,16,21,0.762,7,32,39,28,7,8,17,23,113,0.593,0.564,0.407,0.244,16.7,71.1,44.8,66.7,6.7,11.0,15.1,108.8,114.6,PHI
48,88,0.545,11,26,0.423,16,19,0.842,11,31,42,25,5,4,11,22,123,0.638,0.608,0.295,0.216,28.2,67.4,49.4,52.1,5.2,7.3,10.2,128.9,126.8,59cb4c95-469e-4bc9-a8f1-55bd10e5f87a,Away,CLE,1,44,92,0.478,13,37,0.351,20,25,0.8,15,28,43,33,6,8,11,17,121,0.587,0.549,0.402,0.272,32.6,71.8,50.6,75.0,6.3,12.9,9.6,126.8,128.9,PHI
41,86,0.477,10,35,0.286,12,16,0.75,6,33,39,29,3,1,14,20,104,0.559,0.535,0.407,0.186,15.4,76.7,47.6,70.7,3.1,1.9,13.1,106.9,112.1,a295c93a-37e6-4b5e-84c5-8f7a16904bce,Home,MIA,0,42,88,0.477,11,35,0.314,14,15,0.933,10,33,43,27,10,1,13,17,109,0.576,0.54,0.398,0.17,23.3,84.6,52.4,64.3,10.3,2.0,12.1,112.1,106.9,PHI
37,84,0.44,10,29,0.345,12,14,0.857,7,31,38,23,7,3,18,23,96,0.532,0.5,0.345,0.167,17.5,72.1,45.8,62.2,7.2,6.7,16.6,98.8,113.2,f212dae4-c5e3-4629-9baf-c273cb07b108,Home,NYK,0,38,79,0.481,15,34,0.441,19,27,0.704,12,33,45,24,11,6,18,13,110,0.605,0.576,0.43,0.342,27.9,82.5,54.2,63.2,11.3,10.9,16.5,113.2,98.8,PHI
