fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
41,86,0.477,7,20,0.35,19,23,0.826,12,33,45,29,10,5,16,20,108,0.562,0.517,0.233,0.267,26.1,82.5,52.3,70.7,10.1,10.2,14.3,108.5,98.5,b2f6c117-2c92-4da2-a00e-652391e31416,Away,SAS,1,36,80,0.45,9,31,0.29,17,24,0.708,7,34,41,24,9,9,19,20,98,0.541,0.506,0.388,0.3,17.5,73.9,47.7,66.7,9.0,13.6,17.3,98.5,108.5,ORL
39,85,0.459,9,25,0.36,21,26,0.808,10,32,42,24,11,4,15,17,108,0.56,0.512,0.294,0.306,23.8,84.2,52.5,61.5,11.1,9.1,13.5,109.0,106.9,ae8768ef-b292-494a-a607-7ca774e06307,Away,MIN,1,38,82,0.463,12,38,0.316,18,20,0.9,6,32,38,24,8,5,17,20,106,0.584,0.537,0.463,0.244,15.8,76.2,47.5,63.2,8.1,8.3,15.8,106.9,109.0,ORL
45,84,0.536,10,24,0.417,11,15,0.733,7,30,37,22,7,3,10,18,111,0.613,0.595,0.286,0.179,20.6,76.9,50.7,48.9,7.6,6.1,9.9,120.4,107.4,78d0f99b-6b0f-49a5-aad0-8b36b27f0c7e,Away,DET,1,36,80,0.45,8,31,0.258,19,22,0.864,9,27,36,22,6,5,15,18,99,0.552,0.5,0.388,0.275,23.1,79.4,49.3,61.1,6.5,8.3,14.3,107.4,120.4,ORL
35,80,0.438,10,35,0.286,15,21,0.714,8,31,39,25,7,3,18,17,95,0.532,0.5,0.438,0.263,19.0,73.8,46.4,71.4,7.2,5.9,16.8,98.3,125.2,77108faa-5acd-4497-a671-bd051702f9e6,Away,MIA,0,47,87,0.54,13,36,0.361,14,18,0.778,11,34,45,31,10,3,13,19,121,0.637,0.615,0.414,0.207,26.2,81.0,53.6,66.0,10.4,6.7,12.0,125.2,98.3,ORL
49,82,0.598,16,27,0.593,13,20,0.65,8,31,39,34,11,5,17,20,127,0.699,0.695,0.329,0.244,25.8,88.6,59.1,69.4,11.2,10.9,15.8,129.6,113.3,38792010-2f92-47a7-bb7b-67bd2c07f0ae,Home,SAS,1,42,81,0.519,11,35,0.314,16,17,0.941,4,23,27,29,7,5,15,16,111,0.627,0.586,0.432,0.21,11.4,74.2,40.9,69.0,7.1,9.1,14.5,113.3,129.6,ORL
41,88,0.466,13,39,0.333,19,26,0.731,13,35,48,23,4,6,17,18,114,0.573,0.54,0.443,0.295,34.2,66.0,52.7,56.1,4.2,9.7,14.6,119.7,113.4,2341507a-cfec-42a0-a5c7-1e8c375b6096,Home,CHI,1,43,99,0.434,12,37,0.324,10,14,0.714,18,25,43,21,10,6,8,24,108,0.514,0.495,0.374,0.141,34.0,65.8,47.3,48.8,10.5,12.2,7.1,113.4,119.7,ORL
41,91,0.451,11,36,0.306,20,25,0.8,14,34,48,29,6,3,16,19,113,0.554,0.511,0.396,0.275,34.1,89.5,60.8,70.7,6.0,5.8,13.6,113.0,127.0,8b30429d-d5e7-4efb-8e20-4f2169bed896,Home,OKC,0,46,84,0.548,13,32,0.406,22,24,0.917,4,27,31,28,9,8,12,20,127,0.672,0.625,0.381,0.286,10.5,65.9,39.2,60.9,9.0,14.5,11.3,127.0,113.0,ORL
48,76,0.632,12,26,0.462,10,11,0.909,7,27,34,25,7,7,12,22,118,0.73,0.711,0.342,0.145,28.0,62.8,50.0,52.1,8.2,12.7,12.9,138.7,117.6,74326c21-b365-4bce-8e6b-f65b35e7cdaa,Home,NYK,1,35,84,0.417,11,29,0.379,19,24,0.792,16,18,34,15,8,0,12,11,100,0.529,0.482,0.345,0.286,37.2,72.0,50.0,42.9,9.4,0.0,11.3,117.6,138.7,ORL
43,84,0.512,14,25,0.56,16,18,0.889,10,23,33,26,8,3,13,23,116,0.631,0.595,0.298,0.214,27.8,76.7,50.0,60.5,8.7,6.3,12.4,126.3,118.7,659c518c-86b2-4c06-b759-06598ecd6652,Away,CLE,1,39,70,0.557,10,22,0.455,21,26,0.808,7,26,33,31,8,5,19,18,109,0.669,0.629,0.314,0.371,23.3,72.2,50.0,79.5,8.7,8.5,18.9,118.7,126.3,ORL
43,87,0.494,12,24,0.5,14,21,0.667,13,33,46,25,9,9,13,15,112,0.582,0.563,0.276,0.241,31.0,82.5,56.1,58.1,9.6,16.7,11.9,119.0,115.9,d62c7205-ff87-45a2-822d-c29137101eca,Away,DET,1,43,85,0.506,14,31,0.452,9,13,0.692,7,29,36,29,7,7,12,21,109,0.601,0.588,0.365,0.153,17.5,69.0,43.9,67.4,7.4,11.1,11.7,115.9,119.0,ORL
35,84,0.417,14,38,0.368,8,18,0.444,14,37,51,23,7,9,20,19,92,0.5,0.5,0.452,0.214,28.6,80.4,53.7,65.7,7.3,14.8,17.9,95.5,113.1,ba52d0bb-f224-4198-9e4f-c346446e85ed,Away,ATL,0,41,90,0.456,12,29,0.414,15,17,0.882,9,35,44,31,10,3,10,17,109,0.559,0.522,0.322,0.189,19.6,71.4,46.3,75.6,10.4,6.5,9.3,113.1,95.5,ORL
39,74,0.527,9,25,0.36,21,25,0.84,5,33,38,20,14,2,19,22,108,0.635,0.588,0.338,0.338,16.1,78.6,52.1,51.3,14.5,4.2,18.3,112.2,84.1,1f3254cd-e8d4-4dfe-9d67-a44e31a0e149,Home,BRK,1,31,79,0.392,8,31,0.258,11,14,0.786,9,26,35,18,10,1,22,22,81,0.476,0.443,0.392,0.177,21.4,83.9,47.9,58.1,10.4,2.0,20.5,84.1,112.2,ORL
42,77,0.545,10,30,0.333,21,31,0.677,10,35,45,27,9,6,15,20,115,0.634,0.61,0.39,0.403,25.0,83.3,54.9,64.3,9.4,14.0,14.2,120.4,112.0,2f4adc78-e745-4805-b003-254c64a2dd72,Home,UTA,1,34,80,0.425,16,37,0.432,23,28,0.821,7,30,37,25,8,1,13,22,107,0.58,0.525,0.463,0.35,16.7,75.0,45.1,73.5,8.4,2.1,12.3,112.0,120.4,ORL
43,72,0.597,7,23,0.304,20,25,0.8,7,41,48,24,7,6,22,16,113,0.681,0.646,0.319,0.347,23.3,89.1,63.2,55.8,7.1,12.0,21.0,115.0,92.6,4777fba9-2f29-44f5-bd40-13655faa8544,Home,DET,1,33,86,0.384,8,36,0.222,17,20,0.85,5,23,28,25,11,2,12,19,91,0.48,0.43,0.419,0.233,10.9,76.7,36.8,75.8,11.2,4.1,11.2,92.6,115.0,ORL
40,74,0.541,13,35,0.371,8,15,0.533,8,33,41,23,9,1,18,16,101,0.627,0.628,0.473,0.203,22.2,91.7,56.9,57.5,9.9,2.6,18.3,111.1,97.9,524814c3-cef4-41b2-8805-18be87ea9747,Away,CHO,1,33,72,0.458,12,33,0.364,11,11,1.0,3,28,31,19,7,1,19,19,89,0.579,0.542,0.458,0.153,8.3,77.8,43.1,57.6,7.7,2.6,19.8,97.9,111.1,ORL
44,81,0.543,12,26,0.462,19,21,0.905,9,33,42,21,4,5,15,14,119,0.659,0.617,0.321,0.259,25.7,78.6,54.5,47.7,4.3,10.0,14.3,126.5,115.8,5484797a-a26d-4b76-99ac-da961961bd2f,Away,WAS,1,40,88,0.455,12,38,0.316,17,20,0.85,9,26,35,26,7,4,9,20,109,0.563,0.523,0.432,0.227,21.4,74.3,45.5,65.0,7.4,7.3,8.5,115.8,126.5,ORL
27,79,0.342,6,26,0.231,14,20,0.7,12,25,37,12,7,10,14,12,74,0.421,0.38,0.329,0.253,27.3,69.4,46.3,44.4,8.2,21.7,13.8,86.7,114.9,ec3360a6-039b-40f3-be74-1df9e6c056e7,Away,NYK,0,38,79,0.481,16,33,0.485,6,8,0.75,11,32,43,20,7,10,16,14,98,0.594,0.582,0.418,0.101,30.6,72.7,53.8,52.6,8.2,18.9,16.2,114.9,86.7,ORL
33,88,0.375,9,36,0.25,22,29,0.759,13,33,46,18,7,3,13,27,97,0.481,0.426,0.409,0.33,24.1,86.8,50.0,54.5,7.1,5.5,11.4,98.5,112.7,a74e2063-d6e7-4260-a986-0f98db5186fd,Home,IND,0,38,78,0.487,8,23,0.348,27,33,0.818,5,41,46,20,5,10,13,21,111,0.6,0.538,0.295,0.423,13.2,75.9,50.0,52.6,5.1,19.2,12.3,112.7,98.5,ORL
40,77,0.519,14,32,0.438,20,26,0.769,6,28,34,29,6,6,13,20,114,0.645,0.61,0.416,0.338,20.0,77.8,51.5,72.5,6.4,10.9,12.8,121.9,113.3,d806275b-73a9-4146-a8f3-4f06091db9cf,Home,BRK,1,38,81,0.469,7,26,0.269,23,27,0.852,8,24,32,21,7,4,13,19,106,0.571,0.512,0.321,0.333,22.2,80.0,48.5,55.3,7.5,8.9,12.3,113.3,121.9,ORL
40,80,0.5,14,31,0.452,19,22,0.864,6,33,39,25,7,4,15,15,113,0.63,0.588,0.388,0.275,16.2,78.6,49.4,62.5,7.3,8.5,14.3,117.7,107.3,dd5cae32-239e-4ea8-86fd-599c2b44da11,Away,TOR,1,38,81,0.469,14,34,0.412,13,20,0.65,9,31,40,24,11,4,16,24,103,0.573,0.556,0.42,0.247,21.4,83.8,50.6,63.2,11.5,8.2,15.1,107.3,117.7,ORL
43,85,0.506,11,36,0.306,14,20,0.7,10,29,39,22,7,4,15,16,111,0.592,0.571,0.424,0.235,27.8,72.5,51.3,51.2,7.4,7.5,13.8,117.0,101.2,1c3b9952-c513-435a-8c88-d25d4d65e159,Home,TOR,1,37,84,0.44,8,31,0.258,14,15,0.933,11,26,37,23,7,3,18,18,96,0.53,0.488,0.369,0.179,27.5,72.2,48.7,62.2,7.4,6.1,16.6,101.2,117.0,ORL
44,81,0.543,12,34,0.353,12,13,0.923,10,31,41,32,10,6,18,10,112,0.646,0.617,0.42,0.16,27.8,88.6,57.7,72.7,10.7,12.0,17.2,119.3,98.0,ffbcf5b4-566b-40cc-9680-05334dc4dafb,Home,CHO,1,38,79,0.481,9,29,0.31,7,9,0.778,4,26,30,19,8,1,17,13,92,0.554,0.538,0.367,0.114,11.4,72.2,42.3,50.0,8.5,2.1,17.0,98.0,119.3,ORL
47,86,0.547,14,36,0.389,13,19,0.684,10,30,40,33,12,4,16,16,121,0.641,0.628,0.419,0.221,25.0,90.9,54.8,70.2,11.9,6.9,14.5,120.4,105.4,13fda079-22d6-4619-9b28-572e89898618,Home,NOP,1,42,78,0.538,6,20,0.3,16,21,0.762,3,30,33,24,11,1,19,18,106,0.608,0.577,0.256,0.269,9.1,75.0,45.2,57.1,10.9,2.0,17.9,105.4,120.4,ORL
42,88,0.477,10,35,0.286,13,18,0.722,12,37,49,27,5,3,13,20,107,0.558,0.534,0.398,0.205,25.0,86.0,53.8,64.3,5.2,6.4,11.9,112.1,114.1,6c14b9ed-cbc6-48ff-9ab1-d62f4962ddb8,Home,SAC,0,38,87,0.437,15,40,0.375,18,21,0.857,6,36,42,26,6,5,7,19,109,0.566,0.523,0.46,0.241,14.0,75.0,46.2,68.4,6.3,9.4,6.8,114.1,112.1,ORL
36,85,0.424,10,32,0.313,11,21,0.524,10,29,39,25,10,5,11,13,93,0.493,0.482,0.376,0.247,20.0,70.7,42.9,69.4,10.7,8.9,10.5,99.8,108.3,e4d354c4-1cef-4e71-b50c-bf50ba4594c2,Home,GSW,0,40,90,0.444,10,34,0.294,11,13,0.846,12,40,52,26,5,5,13,18,101,0.528,0.5,0.378,0.144,29.3,80.0,57.1,65.0,5.4,9.4,12.0,108.3,99.8,ORL
38,86,0.442,10,29,0.345,11,15,0.733,13,25,38,20,10,8,17,11,97,0.524,0.5,0.337,0.174,31.0,67.6,48.1,52.6,10.8,13.1,15.5,105.1,108.3,b2500aae-d91b-450b-a731-641ab9ac7590,Home,LAC,0,41,85,0.482,8,24,0.333,10,12,0.833,12,29,41,19,11,4,17,17,100,0.554,0.529,0.282,0.141,32.4,69.0,51.9,46.3,11.9,7.0,15.8,108.3,105.1,ORL
38,78,0.487,22,44,0.5,20,23,0.87,5,38,43,28,8,8,17,16,118,0.67,0.628,0.564,0.295,13.5,74.5,48.9,73.7,8.2,16.0,16.2,120.9,90.2,e809b94e-68f7-4b42-b6ca-77d37d4ba385,Home,MEM,1,31,86,0.36,12,36,0.333,14,17,0.824,13,32,45,25,11,7,19,19,88,0.471,0.43,0.419,0.198,25.5,86.5,51.1,80.6,11.3,20.6,16.9,90.2,120.9,ORL
36,76,0.474,11,32,0.344,21,27,0.778,9,34,43,26,4,6,16,17,104,0.592,0.546,0.421,0.355,21.4,75.6,49.4,72.2,4.3,10.2,15.4,110.9,109.8,7d7ac755-476c-4b00-a0e5-4d30199b191e,Home,POR,1,40,90,0.444,11,31,0.355,12,15,0.8,11,33,44,28,9,3,11,21,103,0.533,0.506,0.344,0.167,24.4,78.6,50.6,70.0,9.6,6.8,10.2,109.8,110.9,ORL
41,80,0.513,13,32,0.406,22,30,0.733,7,32,39,27,9,2,13,20,117,0.628,0.594,0.4,0.375,20.0,82.1,52.7,65.9,9.5,4.3,12.2,123.0,113.6,da712eb8-67fc-4a2e-80be-4ffe69124d87,Away,NOP,1,36,76,0.474,12,29,0.414,24,28,0.857,7,28,35,21,9,1,14,26,108,0.611,0.553,0.382,0.368,17.9,80.0,47.3,58.3,9.5,2.1,13.7,113.6,123.0,ORL
42,94,0.447,9,38,0.237,22,26,0.846,15,22,37,24,9,3,10,19,115,0.545,0.495,0.404,0.277,31.9,84.6,50.7,57.1,9.3,7.1,8.7,119.1,128.5,b654321c-67d8-42bc-8b0b-857860b4b3f5,Away,CHO,0,43,72,0.597,15,30,0.5,23,23,1.0,4,32,36,29,6,4,20,22,124,0.755,0.701,0.417,0.319,15.4,68.1,49.3,67.4,6.2,7.1,19.6,128.5,119.1,ORL
42,90,0.467,11,34,0.324,18,19,0.947,10,30,40,24,12,4,10,17,113,0.574,0.528,0.378,0.211,25.6,78.9,51.9,57.1,12.6,7.3,9.2,118.4,102.7,f9c28bb2-be2b-4052-936c-12dfce0af376,Home,CHI,1,38,75,0.507,6,20,0.3,16,22,0.727,8,29,37,20,7,5,21,17,98,0.579,0.547,0.267,0.293,21.1,74.4,48.1,52.6,7.3,8.9,19.9,102.7,118.4,ORL
39,86,0.453,7,24,0.292,21,23,0.913,10,32,42,23,9,6,15,15,106,0.551,0.494,0.279,0.267,24.4,84.2,53.2,59.0,9.2,11.8,13.5,108.0,120.3,edc13b3e-5762-4fec-b96d-374511024d37,Away,HOU,0,45,86,0.523,15,35,0.429,13,18,0.722,6,31,37,29,8,7,12,21,118,0.628,0.61,0.407,0.209,15.8,75.6,46.8,64.4,8.2,11.3,11.3,120.3,108.0,ORL
36,78,0.462,11,30,0.367,16,23,0.696,5,29,34,19,6,1,16,15,99,0.562,0.532,0.385,0.295,13.2,74.4,44.2,52.8,6.2,2.3,15.4,102.6,121.2,b2053baa-6efe-49c2-b59d-d538c0fd95c7,Away,MIL,0,43,84,0.512,15,40,0.375,16,20,0.8,10,33,43,27,9,4,15,20,117,0.63,0.601,0.476,0.238,25.6,86.8,55.8,62.8,9.3,8.3,13.9,121.2,102.6,ORL
43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,0.533,0.495,0.284,0.263,21.7,81.4,50.6,58.1,6.8,13.7,9.4,109.2,120.8,0435da46-7e84-4544-86f8-8031a18f8aa5,Away,PHI,0,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,13,20,125,0.623,0.58,0.42,0.318,18.6,78.3,49.4,52.4,5.8,8.8,11.5,120.8,109.2,ORL
42,85,0.494,11,35,0.314,18,19,0.947,7,36,43,27,11,5,14,18,113,0.605,0.559,0.412,0.224,20.6,83.7,55.8,64.3,11.5,10.4,13.0,118.6,92.4,8c18a185-3d82-44f4-93b5-d5c6769e6c7e,Home,MIL,1,30,75,0.4,7,27,0.259,21,23,0.913,7,27,34,16,10,4,17,18,88,0.517,0.447,0.36,0.307,16.3,79.4,44.2,53.3,10.5,8.0,16.6,92.4,118.6,ORL
