fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
55,99,0.556,10,29,0.345,9,11,0.818,5,21,26,29,6,4,4,19,129,0.621,0.606,0.293,0.111,11.4,56.8,32.1,52.7,5.9,6.2,3.7,126.3,139.1,b075400a-2f52-4fcb-8b19-03e196fa2b66,Home,MIL,0,55,94,0.585,11,29,0.379,21,28,0.75,16,39,55,33,3,6,15,13,142,0.668,0.644,0.309,0.298,43.2,88.6,67.9,60.0,2.9,8.6,12.4,139.1,126.3,WAS
44,97,0.454,11,32,0.344,15,18,0.833,11,36,47,26,7,3,10,18,114,0.543,0.51,0.33,0.186,22.4,76.6,49.0,59.1,6.9,5.6,8.7,113.0,115.9,4093f196-4e21-4b1e-b475-99facbb47af0,Away,CHO,0,43,91,0.473,16,37,0.432,15,21,0.714,11,38,49,27,6,4,13,15,117,0.584,0.56,0.407,0.231,23.4,77.6,51.0,62.8,5.9,6.2,11.5,115.9,113.0,WAS
48,100,0.48,15,37,0.405,17,21,0.81,12,34,46,29,3,4,9,24,128,0.586,0.555,0.37,0.21,23.1,77.3,47.9,60.4,2.9,6.6,7.6,123.0,125.9,3c794055-ebe2-41db-b9cc-07cb79b00900,Away,MIL,0,48,92,0.522,9,31,0.29,26,33,0.788,10,40,50,28,6,6,9,22,131,0.615,0.571,0.337,0.359,22.7,76.9,52.1,58.3,5.8,9.5,7.8,125.9,123.0,WAS
43,88,0.489,10,38,0.263,12,12,1.0,8,33,41,33,5,6,20,17,108,0.579,0.545,0.432,0.136,20.0,66.0,45.6,76.7,4.9,9.2,17.7,105.4,132.7,e4db944b-c772-411e-97d5-4ea5e243571f,Home,ATL,0,52,102,0.51,18,37,0.486,14,20,0.7,17,32,49,29,13,2,10,15,136,0.614,0.598,0.363,0.196,34.0,80.0,54.4,55.8,12.7,4.0,8.3,132.7,105.4,WAS
45,89,0.506,10,29,0.345,26,28,0.929,6,40,46,29,8,6,16,19,126,0.622,0.562,0.326,0.315,16.2,69.0,48.4,64.4,7.4,9.4,13.6,116.9,99.3,80984480-ba9b-42d5-b5a2-598a3a8bfa48,Away,DET,1,43,102,0.422,8,38,0.211,13,19,0.684,18,31,49,29,7,11,17,22,107,0.485,0.461,0.373,0.186,31.0,83.8,51.6,67.4,6.5,18.3,13.3,99.3,116.9,WAS
41,87,0.471,11,29,0.379,27,35,0.771,7,22,29,28,14,3,10,20,120,0.586,0.534,0.333,0.402,16.7,71.0,39.7,68.3,13.6,5.3,8.9,117.0,135.5,1d0bdaaf-25ed-4c51-8f23-237c9b82a430,Away,ORL,0,51,84,0.607,17,27,0.63,20,24,0.833,9,35,44,34,5,6,19,22,139,0.735,0.708,0.321,0.286,29.0,83.3,60.3,66.7,4.9,10.3,16.7,135.5,117.0,WAS
45,89,0.506,13,28,0.464,22,31,0.71,8,32,40,25,8,5,14,29,125,0.609,0.579,0.315,0.348,19.0,76.2,47.6,55.6,7.5,8.6,12.0,117.5,122.3,d251cc43-1867-4106-a59c-d86da46c13e4,Away,ORL,0,46,89,0.517,12,31,0.387,26,33,0.788,10,34,44,35,6,8,15,23,130,0.628,0.584,0.348,0.371,23.8,81.0,52.4,76.1,5.6,13.1,12.7,122.3,117.5,WAS
52,92,0.565,14,35,0.4,8,8,1.0,2,30,32,39,8,6,11,22,126,0.66,0.641,0.38,0.087,5.9,73.2,42.7,75.0,7.7,9.2,10.3,121.5,126.3,25bde535-8f27-4589-83d3-b00175c9dc40,Home,PHI,0,47,92,0.511,8,27,0.296,29,34,0.853,11,32,43,29,7,2,11,14,131,0.612,0.554,0.293,0.37,26.8,94.1,57.3,61.7,6.8,3.5,9.3,126.3,121.5,WAS
38,91,0.418,6,33,0.182,15,21,0.714,12,29,41,19,4,7,16,19,97,0.484,0.451,0.363,0.231,24.5,61.7,42.7,50.0,4.0,9.9,13.8,96.2,123.0,f5e2b672-b091-430f-ab6c-c6806566553a,Away,BRK,0,50,104,0.481,10,33,0.303,14,18,0.778,18,37,55,27,8,8,11,18,124,0.554,0.529,0.317,0.173,38.3,75.5,57.3,54.0,7.9,13.8,8.9,123.0,96.2,WAS
36,85,0.424,9,31,0.29,20,31,0.645,13,31,44,21,5,2,22,19,101,0.512,0.476,0.365,0.365,25.5,77.5,48.4,58.3,4.7,4.1,18.2,94.1,136.0,8806a11e-516c-4aaa-ac13-19f111a62ebc,Away,PHI,0,52,95,0.547,20,46,0.435,22,25,0.88,9,38,47,37,14,6,14,27,146,0.689,0.653,0.484,0.263,22.5,74.5,51.6,71.2,13.0,11.1,11.7,136.0,94.1,WAS
42,82,0.512,19,44,0.432,19,24,0.792,3,30,33,28,7,6,15,16,122,0.659,0.628,0.537,0.293,7.7,75.0,41.8,66.7,6.7,9.7,13.9,116.7,135.9,1a8f95ee-5ccd-4810-a6bf-49559260088c,Home,NOP,0,50,96,0.521,16,34,0.471,26,30,0.867,10,36,46,30,11,3,10,17,142,0.65,0.604,0.354,0.313,25.0,92.3,58.2,60.0,10.5,7.9,8.4,135.9,116.7,WAS
52,92,0.565,13,27,0.481,20,26,0.769,8,39,47,36,7,8,19,18,137,0.662,0.636,0.293,0.283,22.2,75.0,53.4,69.2,6.2,11.9,15.5,122.0,109.6,7e536449-c9d5-4570-af4b-4f718461c717,Home,IND,1,48,107,0.449,15,40,0.375,12,16,0.75,13,28,41,35,7,8,15,25,123,0.539,0.519,0.374,0.15,25.0,77.8,46.6,72.9,6.2,12.3,11.6,109.6,122.0,WAS
39,95,0.411,14,46,0.304,16,20,0.8,10,34,44,24,8,6,10,25,108,0.52,0.484,0.484,0.211,19.6,72.3,44.9,61.5,7.8,10.2,8.8,105.0,108.9,948fe693-f47c-4618-88b9-9b9417203501,Away,PHO,0,41,90,0.456,7,31,0.226,23,30,0.767,13,41,54,29,8,6,17,16,112,0.543,0.494,0.344,0.333,27.7,80.4,55.1,70.7,7.8,12.2,14.1,108.9,105.0,WAS
44,85,0.518,18,38,0.474,25,30,0.833,5,34,39,26,3,6,12,21,131,0.667,0.624,0.447,0.353,13.2,79.1,48.1,59.1,2.9,10.5,10.9,124.7,136.1,7e7f18a8-dba8-4ae3-8418-6c2d9edc6bc8,Away,SAC,0,53,100,0.53,17,43,0.395,20,26,0.769,9,33,42,35,8,5,7,24,143,0.642,0.615,0.43,0.26,20.9,86.8,51.9,66.0,7.6,10.6,5.9,136.1,124.7,WAS
42,84,0.5,12,30,0.4,22,32,0.688,7,30,37,26,9,6,12,17,118,0.602,0.571,0.357,0.381,18.4,60.0,42.0,61.9,9.1,9.2,10.9,118.9,117.9,72d4ff5e-3523-471b-9a1c-83deae0aa232,Away,POR,1,43,95,0.453,14,30,0.467,17,23,0.739,20,31,51,24,7,6,16,27,117,0.557,0.526,0.316,0.242,40.0,81.6,58.0,55.8,7.1,11.1,13.2,117.9,118.9,WAS
44,97,0.454,11,35,0.314,19,24,0.792,9,30,39,25,7,4,9,16,118,0.549,0.51,0.361,0.247,17.3,68.2,40.6,56.8,6.8,7.7,7.7,114.7,125.4,0075cd24-7b13-4c5f-ad8b-33d10fe4b77c,Away,GSW,0,47,97,0.485,18,45,0.4,17,20,0.85,14,43,57,33,5,2,12,17,129,0.61,0.577,0.464,0.206,31.8,82.7,59.4,70.2,4.9,3.2,10.2,125.4,114.7,WAS
43,87,0.494,16,42,0.381,17,21,0.81,10,37,47,27,10,8,20,21,119,0.618,0.586,0.483,0.241,23.3,84.1,54.0,62.8,9.3,11.9,17.2,110.2,117.6,9bba3b46-f58e-4738-8da5-1c962e5c16d4,Home,ORL,0,49,93,0.527,12,26,0.462,17,25,0.68,7,33,40,30,11,5,16,16,127,0.611,0.591,0.28,0.269,15.9,76.7,46.0,61.2,10.2,11.1,13.3,117.6,110.2,WAS
42,90,0.467,8,33,0.242,10,15,0.667,10,24,34,25,11,3,17,17,102,0.528,0.511,0.367,0.167,20.4,63.2,39.1,59.5,10.7,5.7,15.0,99.2,128.3,d306cbdf-ebc6-468b-bcb1-6c876b28d231,Home,TOR,0,52,91,0.571,15,38,0.395,13,19,0.684,14,39,53,43,12,5,20,18,132,0.664,0.654,0.418,0.209,36.8,79.6,60.9,82.7,11.7,8.8,16.8,128.3,99.2,WAS
46,91,0.505,15,38,0.395,3,7,0.429,8,35,43,28,5,5,7,19,110,0.585,0.588,0.418,0.077,18.2,66.0,44.3,60.9,5.4,7.9,6.9,119.0,112.5,083b5690-1432-4f5a-9aaf-832c6686991d,Home,BRK,1,39,91,0.429,9,28,0.321,17,27,0.63,18,36,54,24,5,4,10,13,104,0.505,0.478,0.308,0.297,34.0,81.8,55.7,61.5,5.4,7.5,8.9,112.5,119.0,WAS
46,98,0.469,17,53,0.321,17,21,0.81,6,36,42,35,5,9,9,21,126,0.587,0.556,0.541,0.214,11.5,75.0,42.0,76.1,4.6,14.3,7.7,115.6,119.3,4eff136b-c51c-4973-9a4e-6e554c757795,Home,ATL,0,47,95,0.495,12,32,0.375,24,37,0.649,12,46,58,27,5,3,12,18,130,0.584,0.558,0.337,0.389,25.0,88.5,58.0,57.4,4.6,6.7,9.7,119.3,115.6,WAS
42,101,0.416,12,35,0.343,5,11,0.455,12,24,36,22,8,5,8,14,101,0.477,0.475,0.347,0.109,21.4,57.1,36.7,52.4,8.1,8.5,7.0,102.7,142.3,809d942d-f459-47ea-b55e-a3c4ff34f94e,Away,CLE,0,54,101,0.535,20,42,0.476,12,16,0.75,18,44,62,37,5,8,11,13,140,0.648,0.634,0.416,0.158,42.9,78.6,63.3,68.5,5.1,12.1,9.2,142.3,102.7,WAS
35,84,0.417,9,30,0.3,11,15,0.733,7,24,31,19,12,8,17,19,90,0.497,0.47,0.357,0.179,14.9,66.7,37.3,54.3,12.2,18.2,15.8,91.6,116.0,0c5d1bcc-2e71-4360-8a45-3de2e363a5b4,Away,CLE,0,41,77,0.532,16,33,0.485,16,23,0.696,12,40,52,31,9,1,24,19,114,0.654,0.636,0.429,0.299,33.3,85.1,62.7,75.6,9.2,1.9,21.6,116.0,91.6,WAS
