fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
39,87,0.448,11,29,0.379,20,25,0.8,12,32,44,26,5,1,16,29,109,0.556,0.511,0.333,0.287,29.3,72.7,51.8,66.7,5.1,2.0,14.0,112.1,124.5,1476e5b8-af21-4001-a347-05a52b1c0761,Home,MIN,0,39,84,0.464,13,33,0.394,30,34,0.882,12,29,41,24,8,9,12,18,121,0.611,0.542,0.393,0.405,27.3,70.7,48.2,61.5,8.2,15.5,10.8,124.5,112.1,POR
31,83,0.373,8,29,0.276,21,30,0.7,9,26,35,18,8,5,15,23,91,0.473,0.422,0.349,0.361,18.0,70.3,40.2,58.1,8.0,8.5,13.5,91.0,127.9,3c0eb0a9-3066-404f-835e-bc729c5ff740,Home,MIN,0,46,89,0.517,11,30,0.367,25,27,0.926,11,41,52,24,8,5,14,22,128,0.634,0.579,0.337,0.303,29.7,82.0,59.8,52.2,8.0,9.3,12.2,127.9,91.0,POR
46,101,0.455,8,25,0.32,12,18,0.667,19,26,45,25,11,2,11,17,112,0.514,0.495,0.248,0.178,35.8,70.3,50.0,54.3,11.4,3.8,9.2,115.6,131.1,4ab23995-ba84-4610-925e-60a0fbebc3ae,Home,DEN,0,50,85,0.588,13,33,0.394,14,22,0.636,11,34,45,38,8,6,13,17,127,0.671,0.665,0.388,0.259,29.7,64.2,50.0,76.0,8.3,7.9,12.1,131.1,115.6,POR
33,95,0.347,3,32,0.094,11,16,0.688,22,34,56,14,11,4,16,16,80,0.392,0.363,0.337,0.168,37.3,89.5,57.7,42.4,11.6,7.8,13.6,84.6,98.3,aa58ee51-6276-416c-bf85-a9fde08a6aa1,Home,CHO,0,37,75,0.493,7,24,0.292,12,17,0.706,4,37,41,24,12,6,19,12,93,0.564,0.54,0.32,0.227,10.5,62.7,42.3,64.9,12.7,9.5,18.7,98.3,84.6,POR
35,86,0.407,10,31,0.323,16,19,0.842,15,25,40,24,9,4,18,25,96,0.509,0.465,0.36,0.221,34.9,80.6,54.1,68.6,9.7,9.1,16.0,103.2,113.9,a34a9cef-f515-48df-9d30-f25c0c99a518,Home,MIA,0,37,70,0.529,14,26,0.538,18,26,0.692,6,28,34,29,8,8,20,19,106,0.651,0.629,0.371,0.371,19.4,65.1,45.9,78.4,8.6,14.5,19.7,113.9,103.2,POR
48,92,0.522,13,31,0.419,13,16,0.813,16,30,46,31,13,8,14,20,122,0.616,0.592,0.337,0.174,42.1,78.9,60.5,64.6,13.4,14.5,12.4,126.1,95.1,3a404660-7222-4522-bc52-3d0804532e58,Away,MEM,1,35,79,0.443,9,24,0.375,13,22,0.591,8,22,30,15,6,8,23,17,92,0.519,0.5,0.304,0.278,21.1,57.9,39.5,42.9,6.2,13.1,20.6,95.1,126.1,POR
39,92,0.424,11,35,0.314,18,24,0.75,13,37,50,23,8,5,23,25,107,0.522,0.484,0.38,0.261,26.5,80.4,52.6,59.0,7.3,11.6,18.3,97.9,91.5,e0eea709-be4a-4d85-a4c5-cebfa42ea116,Away,MEM,1,30,83,0.361,15,40,0.375,25,33,0.758,9,36,45,21,15,9,24,17,100,0.513,0.452,0.482,0.398,19.6,73.5,47.4,70.0,13.7,15.8,19.7,91.5,97.9,POR
45,92,0.489,16,39,0.41,8,11,0.727,12,29,41,28,5,3,14,26,114,0.589,0.576,0.424,0.12,30.0,70.7,50.6,62.2,5.3,5.9,12.6,121.3,126.7,301a5805-aff3-4101-846a-945dd51b118a,Away,MIN,0,40,79,0.506,11,28,0.393,28,37,0.757,12,28,40,28,9,7,11,17,119,0.624,0.576,0.354,0.468,29.3,70.0,49.4,70.0,9.6,13.2,10.4,126.7,121.3,POR
41,81,0.506,14,34,0.412,24,27,0.889,7,25,32,27,10,2,17,28,120,0.646,0.593,0.42,0.333,17.9,78.1,45.1,65.9,9.9,3.8,15.5,119.1,127.1,00c724a7-daf8-4205-b6f9-2c69975ec7f7,Home,OKC,0,43,74,0.581,9,22,0.409,33,39,0.846,7,32,39,23,10,5,18,18,128,0.702,0.642,0.297,0.527,21.9,82.1,54.9,53.5,9.9,10.6,16.5,127.1,119.1,POR
37,89,0.416,16,35,0.457,17,25,0.68,19,30,49,22,5,5,17,16,107,0.535,0.506,0.393,0.281,36.5,68.2,51.0,59.5,5.3,8.8,14.5,112.4,129.2,81d2876e-ea8e-4af4-84f0-1d4bcad0c6d2,Home,HOU,0,45,94,0.479,14,37,0.378,19,26,0.731,14,33,47,33,12,10,7,15,123,0.583,0.553,0.394,0.277,31.8,63.5,49.0,73.3,12.6,18.5,6.2,129.2,112.4,POR
49,103,0.476,16,40,0.4,14,15,0.933,18,34,52,31,10,3,15,18,128,0.584,0.553,0.388,0.146,34.6,79.1,54.7,63.3,9.4,6.3,12.0,120.8,111.4,e8d1c1ec-d2bd-47f2-8a5c-94bbd6ef597b,Home,TOR,1,43,91,0.473,16,43,0.372,16,19,0.842,9,34,43,29,9,6,20,18,118,0.594,0.56,0.473,0.209,20.9,65.4,45.3,67.4,8.5,9.5,16.8,111.4,120.8,POR
39,87,0.448,10,28,0.357,11,11,1.0,9,29,38,23,3,5,11,11,99,0.539,0.506,0.322,0.126,22.5,67.4,45.8,59.0,3.3,8.3,10.7,109.5,133.8,dc6ce200-c5d9-4d21-a69e-e4f7bb6511bb,Home,BOS,0,49,100,0.49,15,40,0.375,8,12,0.667,14,31,45,34,7,10,3,11,121,0.575,0.565,0.4,0.12,32.6,77.5,54.2,69.4,7.7,16.9,2.8,133.8,109.5,POR
38,82,0.463,10,30,0.333,20,24,0.833,12,37,49,24,7,5,18,21,106,0.573,0.524,0.366,0.293,32.4,74.0,56.3,63.2,7.3,10.2,16.3,111.2,107.0,5adb590c-c60c-4280-9907-12d969b27b59,Home,ATL,1,38,88,0.432,14,39,0.359,12,18,0.667,13,25,38,19,11,6,15,23,102,0.532,0.511,0.443,0.205,26.0,67.6,43.7,50.0,11.5,11.5,13.5,107.0,111.2,POR
34,84,0.405,11,33,0.333,14,16,0.875,13,32,45,19,10,2,18,19,93,0.511,0.47,0.393,0.19,27.1,68.1,47.4,55.9,10.5,3.4,16.5,98.1,110.8,ee2a5b7a-c847-4f91-8a95-e7d1ed2d19f2,Home,NYK,0,38,87,0.437,6,29,0.207,23,26,0.885,15,35,50,16,11,1,15,18,105,0.533,0.471,0.333,0.299,31.9,72.9,52.6,42.1,11.6,2.0,13.2,110.8,98.1,POR
42,84,0.5,12,33,0.364,11,12,0.917,10,26,36,23,3,7,20,15,107,0.599,0.571,0.393,0.143,25.6,72.2,48.0,54.8,3.1,10.9,18.3,109.8,129.3,3d100408-292e-4046-9601-b2b2db722ba0,Away,NOP,0,52,97,0.536,13,33,0.394,9,10,0.9,10,29,39,36,8,5,10,13,126,0.621,0.603,0.34,0.103,27.8,74.4,52.0,69.2,8.2,9.8,9.0,129.3,109.8,POR
40,88,0.455,8,28,0.286,19,25,0.76,13,30,43,21,7,5,13,24,107,0.54,0.5,0.318,0.284,32.5,69.8,51.8,52.5,7.5,8.3,11.6,113.9,117.1,683da44a-bb43-4202-ad08-ad0bc98ffbac,Away,CHI,0,41,93,0.441,11,33,0.333,17,21,0.81,13,27,40,26,9,5,9,21,110,0.538,0.5,0.355,0.226,30.2,67.5,48.2,63.4,9.6,8.3,8.1,117.1,113.9,POR
39,81,0.481,15,34,0.441,10,15,0.667,8,30,38,21,6,4,17,16,103,0.588,0.574,0.42,0.185,19.0,78.9,47.5,53.8,6.3,7.3,16.3,108.3,122.0,56ca22ce-0756-4766-beff-b33d4fb00aa7,Home,LAC,0,45,86,0.523,13,31,0.419,13,15,0.867,8,34,42,29,15,7,12,13,116,0.626,0.599,0.36,0.174,21.1,81.0,52.5,64.4,15.8,14.9,11.5,122.0,108.3,POR
45,93,0.484,12,33,0.364,15,25,0.6,15,26,41,29,11,1,10,19,117,0.563,0.548,0.355,0.269,31.3,78.8,50.6,64.4,11.3,2.3,8.8,120.5,128.7,719c52bd-6b1d-4402-a6a9-84bf46cd4355,Home,LAC,0,44,77,0.571,14,33,0.424,23,27,0.852,7,33,40,26,8,8,17,21,125,0.703,0.662,0.429,0.351,21.2,68.8,49.4,59.1,8.2,13.3,16.1,128.7,120.5,POR
43,93,0.462,10,28,0.357,15,17,0.882,14,31,45,27,8,8,16,24,111,0.552,0.516,0.301,0.183,31.8,62.0,47.9,62.8,8.1,11.9,13.7,112.9,115.9,68700e6f-6c4b-43f1-9e5d-61395dcfed8f,Home,DEN,0,41,91,0.451,8,24,0.333,24,33,0.727,19,30,49,25,8,9,14,17,114,0.54,0.495,0.264,0.363,38.0,68.2,52.1,61.0,8.1,13.8,11.7,115.9,112.9,POR
36,87,0.414,7,33,0.212,13,15,0.867,10,34,44,14,5,6,17,25,92,0.491,0.454,0.379,0.172,23.8,72.3,49.4,38.9,5.2,11.1,15.4,95.6,114.3,f49ccfe8-8903-4523-99e1-9033e0df3688,Away,HOU,0,37,93,0.398,12,39,0.308,24,25,0.96,13,32,45,19,7,7,9,16,110,0.529,0.462,0.419,0.269,27.7,76.2,50.6,51.4,7.3,13.0,8.0,114.3,95.6,POR
43,85,0.506,14,31,0.452,6,10,0.6,6,27,33,35,8,2,19,18,106,0.593,0.588,0.365,0.118,15.4,77.1,44.6,81.4,8.0,4.5,17.5,105.4,119.4,8c1d1f48-9895-4c00-8c11-2d699e39e115,Away,ATL,0,44,85,0.518,16,41,0.39,16,20,0.8,8,33,41,23,12,9,17,17,120,0.64,0.612,0.482,0.235,22.9,84.6,55.4,52.3,11.9,16.7,15.3,119.4,105.4,POR
35,87,0.402,5,30,0.167,7,11,0.636,10,33,43,20,4,2,24,19,82,0.446,0.431,0.345,0.126,20.8,84.6,49.4,57.1,3.9,3.8,20.7,79.7,138.0,27af684c-caf3-4d4d-8eb2-204d763211ff,Away,MIA,0,54,92,0.587,21,39,0.538,13,18,0.722,6,38,44,41,17,4,9,13,142,0.711,0.701,0.424,0.196,15.4,79.2,50.6,75.9,16.5,7.0,8.3,138.0,79.7,POR
40,90,0.444,11,31,0.355,12,15,0.8,11,33,44,28,9,3,11,21,103,0.533,0.506,0.344,0.167,24.4,78.6,50.6,70.0,9.6,6.8,10.2,109.8,110.9,7d7ac755-476c-4b00-a0e5-4d30199b191e,Away,ORL,0,36,76,0.474,11,32,0.344,21,27,0.778,9,34,43,26,4,6,16,17,104,0.592,0.546,0.421,0.355,21.4,75.6,49.4,72.2,4.3,10.2,15.4,110.9,109.8,POR
37,93,0.398,7,26,0.269,8,12,0.667,14,41,55,19,4,2,16,19,89,0.453,0.435,0.28,0.129,29.2,95.3,60.4,51.4,4.2,4.3,14.0,92.8,89.7,cb3f038f-17eb-4290-afc6-1ff891499d10,Away,CHO,1,32,78,0.41,5,31,0.161,17,22,0.773,2,34,36,22,10,8,11,15,86,0.49,0.442,0.397,0.282,4.7,70.8,39.6,68.8,10.4,11.9,11.1,89.7,92.8,POR
41,94,0.436,9,29,0.31,17,24,0.708,16,39,55,29,7,5,13,23,108,0.516,0.484,0.309,0.255,32.7,76.5,55.0,70.7,7.2,9.1,11.1,110.5,104.4,9dfd3f8c-1696-4b57-b139-506504c404e5,Away,WAS,1,38,88,0.432,5,33,0.152,21,30,0.7,12,33,45,24,9,5,10,21,102,0.504,0.46,0.375,0.341,23.5,67.3,45.0,63.2,9.2,7.7,9.0,104.4,110.5,POR
40,102,0.392,14,38,0.368,13,13,1.0,22,31,53,26,8,2,15,12,107,0.497,0.461,0.373,0.127,38.6,86.1,57.0,65.0,8.2,4.1,12.2,109.1,126.4,846c0d50-6f79-4ec9-8379-8bed28825912,Away,BOS,0,49,87,0.563,16,38,0.421,10,13,0.769,5,35,40,34,11,8,13,12,124,0.669,0.655,0.437,0.149,13.9,61.4,43.0,69.4,11.2,12.5,12.3,126.4,109.1,POR
40,85,0.471,13,38,0.342,7,8,0.875,13,34,47,28,3,3,22,19,100,0.565,0.547,0.447,0.094,28.9,72.3,51.1,70.0,3.2,5.9,19.9,105.9,116.5,25d24bd0-0ddf-40a2-b15e-655b99fbffe3,Home,NOP,0,36,87,0.414,11,36,0.306,27,29,0.931,13,32,45,25,13,2,9,9,110,0.551,0.477,0.414,0.333,27.7,71.1,48.9,69.4,13.8,4.3,8.3,116.5,105.9,POR
35,97,0.361,8,34,0.235,14,17,0.824,20,29,49,22,9,3,13,18,92,0.44,0.402,0.351,0.175,35.7,74.4,51.6,62.9,9.8,7.1,11.1,100.6,109.4,5c39d723-e484-44c1-8c58-17889f2192d6,Home,GSW,0,36,77,0.468,12,35,0.343,16,20,0.8,10,36,46,24,8,13,16,18,100,0.583,0.545,0.455,0.26,25.6,64.3,48.4,66.7,8.7,20.6,15.7,109.4,100.6,POR
37,95,0.389,12,35,0.343,21,29,0.724,16,32,48,20,4,5,7,14,107,0.496,0.453,0.368,0.305,29.6,76.2,50.0,54.1,4.2,9.4,6.1,111.5,120.8,e26c1065-7116-4630-a057-02ef5031daa1,Home,HOU,0,44,92,0.478,11,39,0.282,17,20,0.85,10,38,48,25,3,5,9,20,116,0.575,0.538,0.424,0.217,23.8,70.4,50.0,56.8,3.1,8.3,8.2,120.8,111.5,POR
31,98,0.316,7,45,0.156,13,17,0.765,23,31,54,18,11,2,18,19,82,0.389,0.352,0.459,0.173,37.7,70.5,51.4,58.1,11.4,3.8,14.6,84.7,125.0,b8bc1c48-7356-4594-948d-afcdcb000d20,Away,SAC,0,43,87,0.494,13,34,0.382,22,27,0.815,13,38,51,29,11,6,14,19,121,0.612,0.569,0.391,0.31,29.5,62.3,48.6,67.4,11.4,11.3,12.4,125.0,84.7,POR
