fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
48,100,0.48,20,44,0.455,13,17,0.765,12,39,51,31,8,4,13,13,129,0.6,0.58,0.44,0.17,25.5,81.3,53.7,64.6,7.6,6.7,10.8,121.8,101.1,456782c9-8b3b-4122-8e43-05b648f28942,Away,1,41,92,0.446,11,32,0.344,14,16,0.875,9,35,44,23,8,7,18,17,107,0.54,0.505,0.348,0.174,18.8,74.5,46.3,56.1,7.6,12.5,15.4,101.1,121.8
47,103,0.456,18,47,0.383,13,18,0.722,13,34,47,34,7,2,9,25,125,0.563,0.544,0.456,0.175,26.5,73.9,49.5,72.3,6.8,4.0,7.5,121.5,126.3,bb285258-6de5-4e6a-8d97-5f2b2968ab87,Home,0,44,88,0.5,13,38,0.342,29,37,0.784,12,36,48,28,6,4,12,21,130,0.623,0.574,0.432,0.42,26.1,73.5,50.5,63.6,5.8,7.1,10.3,126.3,121.5
49,92,0.533,20,42,0.476,22,28,0.786,13,28,41,42,8,6,13,19,140,0.671,0.641,0.457,0.304,29.5,62.2,46.1,85.7,7.8,13.6,11.1,137.1,134.2,4d3b9c9d-3ad9-454c-9b20-3743c3cfdee2,Away,1,43,93,0.462,22,49,0.449,29,32,0.906,17,31,48,33,10,3,16,22,137,0.64,0.581,0.527,0.344,37.8,70.5,53.9,76.7,9.8,6.0,13.0,134.2,137.1
50,107,0.467,16,41,0.39,12,14,0.857,15,33,48,32,6,4,9,19,128,0.566,0.542,0.383,0.131,32.6,76.7,53.9,64.0,6.1,7.5,7.4,129.3,111.2,c813a80f-4f2a-4d27-b8a1-4114586c4795,Home,1,43,88,0.489,10,35,0.286,14,21,0.667,10,31,41,28,5,9,11,18,110,0.566,0.545,0.398,0.239,23.3,67.4,46.1,65.1,5.1,13.6,10.2,111.2,129.3
38,89,0.427,13,42,0.31,8,10,0.8,13,40,53,28,7,7,22,15,97,0.519,0.5,0.472,0.112,30.2,75.5,55.2,73.7,7.2,14.3,19.1,99.4,86.1,a463dbd6-659a-4f5b-ae74-153ae5f0452f,Home,1,32,88,0.364,11,39,0.282,9,11,0.818,13,30,43,21,13,6,19,15,84,0.452,0.426,0.443,0.125,24.5,69.8,44.8,65.6,13.3,12.8,17.0,86.1,99.4
35,81,0.432,11,34,0.324,22,29,0.759,11,31,42,27,5,3,17,18,103,0.549,0.5,0.42,0.358,25.0,72.1,48.3,77.1,5.2,5.4,15.3,107.1,123.8,0c2750b3-eeb1-454f-b6a1-e41999ed2988,Home,0,43,88,0.489,11,32,0.344,22,26,0.846,12,33,45,29,10,5,10,20,119,0.598,0.551,0.364,0.295,27.9,75.0,51.7,67.4,10.4,10.6,9.1,123.8,107.1
47,94,0.5,21,46,0.457,8,11,0.727,9,35,44,39,12,6,19,11,123,0.622,0.612,0.489,0.117,23.1,76.1,51.8,83.0,11.3,10.3,16.1,116.2,105.8,974e617a-5ad8-44c7-b83f-27b4a31bf1be,Away,1,46,93,0.495,12,35,0.343,8,10,0.8,11,30,41,34,5,5,21,12,112,0.575,0.559,0.376,0.108,23.9,76.9,48.2,73.9,4.7,10.4,17.7,105.8,116.2
44,98,0.449,14,44,0.318,8,16,0.5,16,37,53,26,8,5,11,19,110,0.524,0.52,0.449,0.163,29.1,68.5,48.6,59.1,8.2,8.9,9.5,112.3,101.0,39ad01d6-fc22-4a1c-bdf4-599190b0550c,Away,1,35,95,0.368,12,39,0.308,17,24,0.708,17,39,56,23,7,3,13,15,99,0.469,0.432,0.411,0.253,31.5,70.9,51.4,65.7,7.1,5.6,11.0,101.0,112.3
44,98,0.449,18,44,0.409,14,18,0.778,15,41,56,26,10,5,14,14,120,0.566,0.541,0.449,0.184,29.4,78.8,54.4,59.1,9.7,10.0,11.7,116.6,102.0,b64a5b6e-5745-4938-9246-96a55ecd8d44,Away,1,41,95,0.432,12,45,0.267,11,17,0.647,11,36,47,31,9,2,14,14,105,0.512,0.495,0.474,0.179,21.2,70.6,45.6,75.6,8.7,3.7,12.0,102.0,116.6
36,92,0.391,7,41,0.171,9,13,0.692,12,34,46,24,2,3,17,13,88,0.45,0.429,0.446,0.141,21.4,82.9,47.4,66.7,2.0,6.4,14.8,87.2,138.7,5564305c-fff3-4136-9d07-ca23eb1d9912,Away,0,53,96,0.552,25,49,0.51,9,11,0.818,7,44,51,35,10,5,8,19,140,0.694,0.682,0.51,0.115,17.1,78.6,52.6,66.0,9.9,9.8,7.4,138.7,87.2
51,91,0.56,19,39,0.487,4,7,0.571,8,42,50,37,10,13,16,13,125,0.664,0.665,0.429,0.077,21.1,87.5,58.1,72.5,9.8,26.0,14.5,122.9,88.5,50bd113b-1b5d-4f85-b75d-685e6b1e97f5,Home,1,34,89,0.382,11,39,0.282,11,15,0.733,6,30,36,19,8,5,15,10,90,0.471,0.444,0.438,0.169,12.5,78.9,41.9,55.9,7.9,9.6,13.6,88.5,122.9
44,97,0.454,11,42,0.262,23,28,0.821,13,35,48,31,8,2,11,22,122,0.558,0.51,0.433,0.289,28.3,83.3,54.5,70.5,7.8,3.9,9.1,118.4,121.3,5b06fff9-1cc4-46d3-b66e-7ac51f04ca64,Home,0,46,87,0.529,16,36,0.444,17,23,0.739,7,33,40,29,6,5,14,22,125,0.644,0.621,0.414,0.264,16.7,71.7,45.5,63.0,5.8,9.1,12.6,121.3,118.4
41,88,0.466,10,30,0.333,21,29,0.724,9,30,39,26,9,7,12,24,113,0.561,0.523,0.341,0.33,19.6,71.4,44.3,63.4,9.0,13.2,10.6,112.9,125.9,52305dc4-2292-4520-8144-13dd6ecc8df0,Home,0,44,86,0.512,17,33,0.515,21,28,0.75,12,37,49,34,6,6,14,22,126,0.641,0.61,0.384,0.326,28.6,80.4,55.7,77.3,6.0,10.3,12.5,125.9,112.9
46,93,0.495,12,27,0.444,8,12,0.667,10,35,45,28,7,4,14,19,112,0.57,0.559,0.29,0.129,21.3,72.9,47.4,60.9,7.0,7.1,12.5,112.3,102.3,71c02417-0ced-4eeb-9126-c937086cff48,Away,1,39,93,0.419,14,37,0.378,10,15,0.667,13,37,50,27,6,10,15,15,102,0.512,0.495,0.398,0.161,27.1,78.7,52.6,69.2,6.0,15.2,13.1,102.3,112.3
37,92,0.402,9,28,0.321,16,19,0.842,15,27,42,19,9,3,17,20,99,0.493,0.451,0.304,0.207,31.3,75.0,50.0,51.4,9.2,5.5,14.5,101.7,112.0,d4313464-2950-44fb-b36f-bc491bb9bbaf,Away,0,44,82,0.537,6,27,0.222,15,19,0.789,9,33,42,30,6,13,17,16,109,0.603,0.573,0.329,0.232,25.0,68.8,50.0,68.2,6.2,20.3,15.8,112.0,101.7
51,97,0.526,14,34,0.412,12,15,0.8,14,31,45,38,3,4,7,19,128,0.618,0.598,0.351,0.155,31.1,79.5,53.6,74.5,3.1,6.9,6.3,132.0,124.7,72479319-65d4-40a9-877b-eae4ca71189b,Away,1,47,92,0.511,12,34,0.353,15,18,0.833,8,31,39,32,3,4,10,13,121,0.605,0.576,0.37,0.196,20.5,68.9,46.4,68.1,3.1,6.3,9.1,124.7,132.0
42,88,0.477,14,36,0.389,14,18,0.778,12,27,39,29,7,5,13,16,112,0.584,0.557,0.409,0.205,28.6,65.9,47.0,69.0,7.4,9.3,11.9,118.5,125.9,3ab1a703-dd8f-4905-8865-85c8eb2bb8d6,Home,0,44,91,0.484,14,37,0.378,17,20,0.85,14,30,44,29,6,1,13,17,119,0.596,0.56,0.407,0.22,34.1,71.4,53.0,65.9,6.4,1.9,11.5,125.9,118.5
58,100,0.58,19,39,0.487,2,6,0.333,13,35,48,43,6,5,7,17,137,0.667,0.675,0.39,0.06,31.0,68.6,51.6,74.1,6.2,10.6,6.4,142.3,120.5,77fbff93-af38-476e-a758-8e00d70df1e9,Home,1,42,96,0.438,18,49,0.367,14,18,0.778,16,29,45,29,4,3,12,15,116,0.558,0.531,0.51,0.188,31.4,69.0,48.4,69.0,4.2,4.9,10.4,120.5,142.3
43,106,0.406,14,48,0.292,11,16,0.688,24,40,64,24,6,6,14,15,111,0.491,0.472,0.453,0.151,38.7,76.9,56.1,55.8,5.9,9.5,11.0,108.8,120.5,f1feba7f-ccdb-44cf-9779-d93a5c9646ac,Home,0,48,99,0.485,15,36,0.417,12,16,0.75,12,38,50,32,8,10,11,14,123,0.58,0.561,0.364,0.162,23.1,61.3,43.9,66.7,7.8,17.2,9.4,120.5,108.8
38,85,0.447,14,36,0.389,20,26,0.769,7,34,41,23,8,3,13,19,110,0.57,0.529,0.424,0.306,15.9,82.9,48.2,60.5,8.0,6.8,11.9,110.2,114.3,c6ed682c-375d-4af3-8bbd-1a8f2eb6c75c,Away,0,40,84,0.476,21,40,0.525,13,18,0.722,7,37,44,30,9,5,16,17,114,0.62,0.601,0.476,0.214,17.1,84.1,51.8,75.0,9.0,10.2,14.8,114.3,110.2
47,85,0.553,13,38,0.342,6,10,0.6,7,36,43,31,6,5,12,20,113,0.632,0.629,0.447,0.118,20.0,76.6,52.4,66.0,6.5,8.5,11.8,122.0,99.3,d7333253-d7c8-4016-8205-68357a2bf6b5,Away,1,37,92,0.402,8,33,0.242,10,13,0.769,11,28,39,24,3,2,9,9,92,0.471,0.446,0.359,0.141,23.4,80.0,47.6,64.9,3.2,4.3,8.4,99.3,122.0
40,90,0.444,10,34,0.294,11,13,0.846,12,40,52,26,5,5,13,18,101,0.528,0.5,0.378,0.144,29.3,80.0,57.1,65.0,5.4,9.4,12.0,108.3,99.8,21617516-00a5-4260-9332-1c71ee1195f6,Away,1,36,85,0.424,10,32,0.313,11,21,0.524,10,29,39,25,10,5,11,13,93,0.493,0.482,0.376,0.247,20.0,70.7,42.9,69.4,10.7,8.9,10.5,99.8,108.3
48,89,0.539,11,32,0.344,8,9,0.889,11,39,50,35,7,5,13,19,115,0.619,0.601,0.36,0.101,27.5,76.5,54.9,72.9,7.5,13.2,12.3,124.0,104.6,11706dfe-3f40-4d50-b09c-a4220937e096,Away,1,34,84,0.405,12,46,0.261,17,24,0.708,12,29,41,23,4,2,11,10,97,0.513,0.476,0.548,0.286,23.5,72.5,45.1,67.6,4.3,3.5,10.4,104.6,124.0
45,92,0.489,16,39,0.41,11,13,0.846,12,29,41,34,15,3,16,14,117,0.599,0.576,0.424,0.141,29.3,64.4,47.7,75.6,15.4,6.5,14.1,120.0,115.9,d4173f96-f42f-4b7f-a710-07b38f33ef06,Away,1,40,89,0.449,17,43,0.395,16,18,0.889,16,29,45,31,7,5,19,12,113,0.583,0.545,0.483,0.202,35.6,70.7,52.3,77.5,7.2,9.4,16.4,115.9,120.0
41,90,0.456,15,32,0.469,7,7,1.0,11,41,52,29,9,4,17,18,104,0.559,0.539,0.356,0.078,24.4,83.7,55.3,70.7,9.2,8.2,15.4,105.8,101.7,252fbdd8-2331-437e-aeab-1aa8167da641,Home,1,39,89,0.438,15,40,0.375,7,11,0.636,8,34,42,27,8,7,15,14,100,0.533,0.522,0.449,0.124,16.3,75.6,44.7,69.2,8.1,12.1,13.8,101.7,105.8
47,80,0.588,17,35,0.486,22,25,0.88,12,31,43,29,6,2,21,23,133,0.731,0.694,0.438,0.313,41.4,72.1,59.7,61.7,6.3,4.3,18.8,138.9,114.9,238abe2c-7d6b-4123-a2f6-ec956f1aee02,Away,1,36,86,0.419,12,40,0.3,26,30,0.867,12,17,29,23,11,1,12,19,110,0.554,0.488,0.465,0.349,27.9,58.6,40.3,63.9,11.5,2.2,10.8,114.9,138.9
41,93,0.441,12,35,0.343,12,18,0.667,11,33,44,27,12,5,15,19,106,0.525,0.505,0.376,0.194,25.0,80.5,51.8,65.9,11.9,10.0,12.9,104.7,106.7,7aa736b0-9cb6-459c-b03b-9479f330ec7a,Away,0,40,84,0.476,12,34,0.353,16,21,0.762,8,33,41,30,9,9,18,17,108,0.579,0.548,0.405,0.25,19.5,75.0,48.2,75.0,8.9,15.5,16.2,106.7,104.7
49,92,0.533,14,35,0.4,6,6,1.0,11,36,47,32,9,8,16,19,118,0.623,0.609,0.38,0.065,32.4,85.7,61.8,65.3,9.4,16.7,14.5,123.4,115.1,701e6c5c-d1dd-480a-b535-4dcb03eb5c52,Home,1,39,83,0.47,15,35,0.429,17,21,0.81,6,23,29,21,4,6,11,9,110,0.596,0.56,0.422,0.253,14.3,67.6,38.2,53.8,4.2,10.5,10.7,115.1,123.4
47,80,0.588,26,41,0.634,14,21,0.667,4,38,42,37,3,12,15,17,134,0.751,0.75,0.513,0.263,11.8,79.2,51.2,78.7,3.0,19.7,14.4,133.2,119.3,df84c3e9-b439-4127-b01c-0e221f602785,Away,1,44,96,0.458,12,35,0.343,20,24,0.833,10,30,40,31,8,3,8,14,120,0.563,0.521,0.365,0.25,20.8,88.2,48.8,70.5,8.0,7.7,7.0,119.3,133.2
36,77,0.468,12,35,0.343,16,20,0.8,10,36,46,24,8,13,16,18,100,0.583,0.545,0.455,0.26,25.6,64.3,48.4,66.7,8.7,20.6,15.7,109.4,100.6,6730db6d-f54c-4b64-a4c8-75b8812cdd67,Away,1,35,97,0.361,8,34,0.235,14,17,0.824,20,29,49,22,9,3,13,18,92,0.44,0.402,0.351,0.175,35.7,74.4,51.6,62.9,9.8,7.1,11.1,100.6,109.4
40,86,0.465,13,34,0.382,16,21,0.762,11,42,53,27,6,5,16,15,109,0.572,0.541,0.395,0.244,25.0,89.4,58.2,67.5,6.1,9.6,14.4,110.1,115.1,690ad35c-3d63-45b3-8ae4-8f7eeb496f98,Home,0,42,90,0.467,20,38,0.526,10,16,0.625,5,33,38,24,11,5,9,13,114,0.587,0.578,0.422,0.178,10.6,75.0,41.8,57.1,11.1,9.6,8.5,115.1,110.1
45,94,0.479,14,43,0.326,19,23,0.826,12,30,42,35,10,6,9,14,123,0.591,0.553,0.457,0.245,26.1,68.2,46.7,77.8,10.0,10.9,8.0,123.4,116.4,ce8d5268-aeeb-4324-a13e-2e7f87a23c4d,Home,1,46,89,0.517,14,34,0.412,10,16,0.625,14,34,48,22,6,5,20,20,116,0.604,0.596,0.382,0.18,31.8,73.9,53.3,47.8,6.0,9.8,17.2,116.4,123.4
