mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,37,79,.468,10,31,.323,21,26,.808,14,30,44,25,7,3,24,13,105,,,.580,.532,.392,.329,37.8,68.2,54.3,67.6,7.3,5.7,21.0,100.0,108.8,125.3,,240,47,92,.511,17,39,.436,10,15,.667,14,23,37,31,9,6,14,21,121,,,.614,.603,.424,.163,31.8,62.2,45.7,66.0,9.3,12.5,12.4,100.0,125.3,108.8,
240,38,87,.437,15,43,.349,14,17,.824,14,38,52,23,8,6,24,13,105,,,.556,.523,.494,.195,32.6,74.5,55.3,60.5,8.0,10.5,20.3,100.0,105.4,100.4,,240,39,93,.419,11,36,.306,11,18,.611,13,29,42,31,15,4,13,17,100,,,.495,.478,.387,.194,25.5,67.4,44.7,79.5,15.1,9.1,11.4,100.0,100.4,105.4,
240,37,88,.420,17,48,.354,23,28,.821,9,34,43,31,6,4,10,23,114,,,.568,.517,.545,.318,19.6,75.6,47.3,83.8,6.2,6.1,9.1,100.0,118.1,116.1,,240,44,88,.500,7,22,.318,17,25,.680,11,37,48,27,5,1,8,25,112,,,.566,.540,.250,.284,24.4,80.4,52.7,61.4,5.2,2.5,7.5,100.0,116.1,118.1,
240,34,90,.378,16,39,.410,7,12,.583,12,27,39,26,8,8,18,14,91,,,.478,.467,.433,.133,23.5,69.2,43.3,76.5,8.4,16.7,15.9,100.0,95.1,109.7,,240,43,87,.494,13,39,.333,6,8,.750,12,39,51,26,9,10,17,15,105,,,.580,.569,.448,.092,30.8,76.5,56.7,60.5,9.4,19.6,15.8,100.0,109.7,95.1,
240,33,87,.379,11,34,.324,13,14,.929,13,38,51,22,6,4,21,19,90,,,.483,.443,.391,.161,28.9,79.2,54.8,66.7,6.3,7.4,18.4,100.0,93.8,105.2,,240,39,89,.438,13,35,.371,10,13,.769,10,32,42,29,13,7,12,16,101,,,.533,.511,.393,.146,20.8,71.1,45.2,74.4,13.5,13.2,11.2,100.0,105.2,93.8,
265,46,94,.489,7,34,.206,19,24,.792,16,40,56,27,5,11,18,21,118,,,.564,.527,.362,.255,35.6,78.4,58.3,58.7,4.8,20.0,14.7,100.0,114.0,109.2,,265,38,95,.400,13,40,.325,24,27,.889,11,29,40,17,11,5,11,20,113,,,.529,.468,.421,.284,21.6,64.4,41.7,44.7,10.6,8.3,9.3,100.0,109.2,114.0,
240,35,87,.402,12,33,.364,15,18,.833,11,32,43,22,6,3,19,20,97,,,.511,.471,.379,.207,23.4,74.4,47.8,62.9,5.9,5.8,16.7,100.0,94.9,143.8,,240,56,101,.554,22,49,.449,13,19,.684,11,36,47,37,11,5,8,14,147,,,.672,.663,.485,.188,25.6,76.6,52.2,66.1,10.8,9.3,6.8,100.0,143.8,94.9,
240,38,84,.452,9,31,.290,18,24,.750,8,32,40,23,10,10,16,17,103,,,.545,.506,.369,.286,21.6,74.4,50.0,60.5,10.2,18.5,14.5,100.0,104.5,118.8,,240,43,88,.489,15,34,.441,16,21,.762,11,29,40,23,8,9,14,18,117,,,.602,.574,.386,.239,25.6,78.4,50.0,53.5,8.1,17.0,12.6,100.0,118.8,104.5,
240,44,92,.478,12,38,.316,20,21,.952,9,32,41,32,9,9,17,21,120,,,.593,.543,.413,.228,22.0,82.1,51.3,72.7,8.5,15.5,14.4,100.0,113.2,126.4,,240,50,96,.521,18,38,.474,16,17,.941,7,32,39,35,9,7,12,17,134,,,.647,.615,.396,.177,17.9,78.0,48.8,70.0,8.5,13.0,10.4,100.0,126.4,113.2,
240,43,98,.439,16,42,.381,15,21,.714,15,38,53,31,5,4,16,27,117,,,.546,.520,.429,.214,31.9,73.1,53.5,72.1,4.9,7.3,13.0,100.0,113.5,109.6,,240,41,94,.436,9,39,.231,22,32,.688,14,32,46,21,10,4,11,21,113,,,.523,.484,.415,.340,26.9,68.1,46.5,51.2,9.7,7.1,9.2,100.0,109.6,113.5,
240,49,92,.533,11,33,.333,13,14,.929,13,32,45,27,9,9,11,14,122,,,.621,.592,.359,.152,31.7,60.4,47.9,55.1,9.5,15.5,10.1,100.0,128.6,120.1,,240,43,103,.417,16,45,.356,12,18,.667,21,28,49,30,9,4,11,12,114,,,.514,.495,.437,.175,39.6,68.3,52.1,69.8,9.5,6.8,9.0,100.0,120.1,128.6,
240,38,86,.442,12,37,.324,16,21,.762,9,28,37,28,8,3,13,12,104,,,.546,.512,.430,.244,19.6,77.8,45.1,73.7,8.1,7.5,12.0,100.0,105.5,126.9,,240,46,85,.541,22,45,.489,11,15,.733,8,37,45,36,6,2,18,17,125,,,.682,.671,.529,.176,22.2,80.4,54.9,78.3,6.1,4.1,16.4,100.0,126.9,105.5,
240,45,91,.495,14,34,.412,21,24,.875,12,39,51,30,6,8,14,20,125,,,.615,.571,.374,.264,32.4,78.0,58.6,66.7,6.0,15.7,12.1,100.0,125.9,108.7,,240,39,90,.433,16,39,.410,14,20,.700,11,25,36,25,4,9,14,17,108,,,.547,.522,.433,.222,22.0,67.6,41.4,64.1,4.0,15.8,12.4,100.0,108.7,125.9,
240,40,78,.513,13,30,.433,23,28,.821,6,32,38,24,5,6,16,22,116,,,.642,.596,.385,.359,16.7,69.6,46.3,60.0,5.1,13.3,15.0,100.0,118.2,126.4,,240,45,96,.469,23,51,.451,11,16,.688,14,30,44,34,8,3,12,23,124,,,.602,.589,.531,.167,30.4,83.3,53.7,75.6,8.2,6.3,10.4,100.0,126.4,118.2,
240,43,94,.457,11,30,.367,22,24,.917,15,29,44,26,15,7,13,18,119,,,.569,.516,.319,.255,34.1,70.7,51.8,60.5,15.1,12.7,11.1,100.0,119.5,111.5,,240,43,86,.500,9,31,.290,16,19,.842,12,29,41,24,6,9,21,19,111,,,.588,.552,.360,.221,29.3,65.9,48.2,55.8,6.0,14.1,18.2,100.0,111.5,119.5,
240,48,91,.527,17,38,.447,13,14,.929,8,33,41,35,7,5,12,17,126,,,.648,.621,.418,.154,22.9,73.3,51.3,72.9,7.1,8.1,11.0,100.0,128.1,121.0,,240,45,94,.479,13,32,.406,16,19,.842,12,27,39,35,7,5,11,17,119,,,.581,.548,.340,.202,26.7,77.1,48.8,77.8,7.1,9.4,9.7,100.0,121.0,128.1,
240,47,95,.495,16,43,.372,20,22,.909,13,40,53,34,4,7,14,21,130,,,.621,.579,.453,.232,30.2,75.5,55.2,72.3,3.9,11.1,11.8,100.0,127.8,116.0,,240,44,98,.449,16,35,.457,14,21,.667,13,30,43,36,8,8,9,18,118,,,.550,.531,.357,.214,24.5,69.8,44.8,81.8,7.9,15.4,7.7,100.0,116.0,127.8,
240,36,85,.424,12,39,.308,21,25,.840,17,25,42,27,5,3,19,15,105,,,.547,.494,.459,.294,37.0,80.6,54.5,75.0,5.3,5.5,16.5,100.0,110.5,117.9,,240,45,82,.549,10,27,.370,12,15,.800,6,29,35,27,10,7,15,19,112,,,.632,.610,.329,.183,19.4,63.0,45.5,60.0,10.5,15.2,14.5,100.0,117.9,110.5,
240,43,93,.462,11,41,.268,20,28,.714,9,34,43,29,8,6,10,25,117,,,.555,.522,.441,.301,19.1,81.0,48.3,67.4,7.8,12.8,8.7,100.0,114.2,106.3,,240,34,78,.436,9,31,.290,32,40,.800,8,38,46,20,8,8,16,24,109,,,.570,.494,.397,.513,19.0,80.9,51.7,58.8,7.8,15.4,14.3,100.0,106.3,114.2,
240,49,96,.510,12,44,.273,17,18,.944,7,46,53,37,9,6,13,15,127,,,.611,.573,.458,.188,17.5,85.2,56.4,75.5,8.5,11.3,11.1,100.0,120.1,85.1,,240,37,93,.398,11,40,.275,5,10,.500,8,33,41,28,6,5,16,15,90,,,.462,.457,.430,.108,14.8,82.5,43.6,75.7,5.7,9.6,14.1,100.0,85.1,120.1,
265,53,103,.515,16,32,.500,32,35,.914,15,28,43,28,11,8,12,22,154,,,.650,.592,.311,.340,31.9,63.6,47.3,52.8,9.8,12.5,9.2,100.0,137.7,132.3,,265,56,105,.533,19,41,.463,17,22,.773,16,32,48,33,5,3,17,27,148,,,.645,.624,.390,.210,36.4,68.1,52.7,58.9,4.5,4.2,12.9,100.0,132.3,137.7,
240,34,94,.362,6,34,.176,23,34,.676,16,41,57,23,11,2,18,24,97,,,.445,.394,.362,.362,25.4,82.0,50.4,67.6,10.1,4.9,14.2,100.0,89.0,115.7,,240,39,90,.433,17,49,.347,31,36,.861,9,47,56,24,9,8,14,23,126,,,.595,.528,.544,.400,18.0,74.6,49.6,61.5,8.3,13.3,11.7,100.0,115.7,89.0,
240,46,80,.575,8,30,.267,20,24,.833,9,39,48,30,4,4,24,18,120,,,.663,.625,.375,.300,32.1,72.2,58.5,65.2,3.9,6.1,20.9,100.0,118.4,107.6,,240,42,104,.404,7,38,.184,18,23,.783,15,19,34,30,12,6,6,20,109,,,.478,.438,.365,.221,27.8,67.9,41.5,71.4,11.8,12.0,5.0,100.0,107.6,118.4,
240,47,90,.522,20,44,.455,18,22,.818,10,37,47,33,6,8,11,15,132,,,.662,.633,.489,.244,27.0,77.1,55.3,70.2,6.1,13.8,9.9,100.0,135.2,118.8,,240,42,94,.447,17,36,.472,15,19,.789,11,27,38,31,6,6,9,20,116,,,.567,.537,.383,.202,22.9,73.0,44.7,73.8,6.1,13.0,8.1,100.0,118.8,135.2,
240,46,83,.554,13,33,.394,19,23,.826,7,33,40,34,12,8,17,19,124,,,.666,.633,.398,.277,21.2,80.5,54.1,73.9,12.0,16.7,15.4,100.0,124.1,111.1,,240,37,81,.457,13,33,.394,24,28,.857,8,26,34,26,11,4,16,23,111,,,.595,.537,.407,.346,19.5,78.8,45.9,70.3,11.0,8.0,14.6,100.0,111.1,124.1,
240,52,93,.559,21,43,.488,20,26,.769,14,42,56,34,7,8,14,23,145,,,.694,.672,.462,.280,37.8,84.0,64.4,65.4,6.9,17.0,11.8,100.0,143.8,112.0,,240,35,81,.432,17,34,.500,26,37,.703,8,23,31,25,5,8,13,21,113,,,.581,.537,.420,.457,16.0,62.2,35.6,71.4,5.0,16.0,11.8,100.0,112.0,143.8,
240,42,93,.452,12,37,.324,36,39,.923,13,39,52,28,7,5,10,20,132,,,.599,.516,.398,.419,28.3,84.8,56.5,66.7,6.7,7.9,8.3,100.0,126.1,119.5,,240,46,92,.500,13,29,.448,20,24,.833,7,33,40,30,6,8,12,23,125,,,.609,.571,.315,.261,15.2,71.7,43.5,65.2,5.7,14.3,10.5,100.0,119.5,126.1,
240,45,81,.556,11,25,.440,31,35,.886,10,36,46,29,5,8,15,17,132,,,.685,.623,.309,.432,28.6,66.7,51.7,64.4,5.1,12.5,13.5,100.0,133.6,106.2,,240,38,95,.400,9,31,.290,20,25,.800,18,25,43,27,9,4,14,31,105,,,.495,.447,.326,.263,33.3,71.4,48.3,71.1,9.1,7.1,11.7,100.0,106.2,133.6,
240,43,89,.483,13,32,.406,30,36,.833,11,27,38,33,7,4,15,21,129,,,.615,.556,.360,.404,26.2,79.4,50.0,76.7,6.7,7.4,12.5,100.0,122.7,127.4,,240,48,86,.558,14,32,.438,24,28,.857,7,31,38,36,8,10,16,29,134,,,.681,.640,.372,.326,20.6,73.8,50.0,75.0,7.6,17.5,14.0,100.0,127.4,122.7,
265,48,105,.457,13,43,.302,17,22,.773,16,43,59,28,4,8,17,24,126,,,.549,.519,.410,.210,32.7,65.2,51.3,58.3,3.7,10.3,12.9,100.0,115.2,116.1,,265,50,117,.427,13,39,.333,14,22,.636,23,33,56,27,11,10,7,22,127,,,.501,.483,.333,.188,34.8,67.3,48.7,54.0,10.1,16.1,5.2,100.0,116.1,115.2,
240,43,92,.467,12,36,.333,26,32,.813,6,32,38,27,4,8,8,15,124,,,.584,.533,.391,.348,11.8,72.7,40.0,62.8,3.8,13.8,7.0,100.0,116.5,143.8,,240,60,104,.577,23,46,.500,10,15,.667,12,45,57,41,5,4,9,24,153,,,.692,.688,.442,.144,27.3,88.2,60.0,68.3,4.7,7.1,7.5,100.0,143.8,116.5,
240,50,97,.515,13,31,.419,10,12,.833,13,39,52,34,6,2,16,19,123,,,.601,.582,.320,.124,30.2,88.6,59.8,68.0,5.9,3.4,13.5,100.0,120.5,105.8,,240,43,88,.489,7,30,.233,15,20,.750,5,30,35,33,11,7,11,14,108,,,.558,.528,.341,.227,11.4,69.8,40.2,76.7,10.8,10.6,10.2,100.0,105.8,120.5,
240,52,93,.559,17,41,.415,13,17,.765,15,34,49,38,6,6,14,18,134,,,.667,.651,.441,.183,36.6,79.1,58.3,73.1,6.1,10.0,12.2,100.0,135.3,123.2,,240,47,92,.511,13,32,.406,15,21,.714,9,26,35,35,7,6,10,22,122,,,.603,.582,.348,.228,20.9,63.4,41.7,74.5,7.1,11.5,9.0,100.0,123.2,135.3,
240,39,86,.453,9,27,.333,27,34,.794,12,32,44,23,3,7,17,14,114,,,.565,.506,.314,.395,26.1,66.7,46.8,59.0,2.9,11.7,14.4,100.0,110.2,142.1,,240,54,105,.514,21,45,.467,18,19,.947,16,34,50,41,12,9,9,24,147,,,.648,.614,.429,.181,33.3,73.9,53.2,75.9,11.6,15.3,7.4,100.0,142.1,110.2,
240,39,86,.453,12,36,.333,13,17,.765,15,28,43,23,3,5,15,16,103,,,.551,.523,.419,.198,32.6,66.7,48.9,59.0,3.3,8.3,13.8,100.0,114.0,130.6,,240,44,94,.468,13,34,.382,17,18,.944,14,31,45,29,9,7,6,16,118,,,.579,.537,.362,.191,33.3,67.4,51.1,65.9,10.0,14.0,5.6,100.0,130.6,114.0,
240,45,87,.517,12,36,.333,22,25,.880,10,33,43,36,3,9,11,15,124,,,.633,.586,.414,.287,25.0,76.7,51.8,80.0,3.1,14.5,10.1,100.0,128.9,132.0,,240,47,94,.500,14,32,.438,19,21,.905,10,30,40,27,6,11,5,22,127,,,.615,.574,.340,.223,23.3,75.0,48.2,57.4,6.2,21.6,4.6,100.0,132.0,128.9,
240,43,89,.483,17,44,.386,20,24,.833,12,40,52,31,3,3,16,24,123,,,.618,.579,.494,.270,32.4,85.1,61.9,72.1,3.0,7.0,13.8,100.0,124.6,109.4,,240,39,84,.464,15,41,.366,15,25,.600,7,25,32,27,8,3,12,21,108,,,.568,.554,.488,.298,14.9,67.6,38.1,69.2,8.1,6.7,11.2,100.0,109.4,124.6,
240,46,89,.517,14,35,.400,18,20,.900,15,33,48,29,9,8,17,17,124,,,.634,.596,.393,.225,39.5,78.6,60.0,63.0,9.3,15.1,14.8,100.0,128.3,121.1,,240,43,90,.478,19,37,.514,12,18,.667,9,23,32,26,9,9,11,16,117,,,.597,.583,.411,.200,21.4,60.5,40.0,60.5,9.3,16.7,10.1,100.0,121.1,128.3,
