player,team,game_id,location,opponent,team_score,opponent_score,win,played,mp,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Kendall Brown,IND,9740d71a-75c4-4441-b588-7029b6a6297c,Away,CHI,99,125,0,1,5.45,-1.664517753940867,-1.664173641491743,0.007808049300625016,-0.012945106593950245,-0.3679532639493031,-0.6915663273550574,1.8163134400682965,2.3860098926967708,-2.3812494543142724,2.2093691821702,-0.01385138143930469,-0.00016278980763148896,-0.39172085320758077
James Johnson,IND,9740d71a-75c4-4441-b588-7029b6a6297c,Away,CHI,99,125,0,1,5.45,-1.4310551744154967,0.017352044226119377,-1.1222688060639232,-0.2144923186752047,-1.8749963301175916,-0.1117481953433446,0.00031468907551525263,-0.7392313269623145,-0.0876317478647819,-1.27446877428308,-0.858563356658004,1.6404956968517657,0.6149780991118777
Aaron Nesmith,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,39.333333333333336,1.627499472970239,-0.045186722344661596,0.39275524743421947,0.12969575982376005,0.08944404589812768,0.7229119322531521,0.015624765191657907,0.9155834239551117,0.7277337661301541,-1.27446877428308,1.072272359620587,-0.20856758278349705,0.9399371986303562
Tyrese Haliburton,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,33.0,3.0821946204666464,2.9695336795839165,0.4938400064681451,-1.30920499829015,1.3105536023940734,-0.9135319981264761,-1.8900040200363966,1.2413871439859505,0.4732740792203369,1.9894251646520413,2.487166465324891,0.742436490739033,1.2514979558772212
Pascal Siakam,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,31.166666666666668,1.3522693370710654,0.9683022754206804,0.14090829077035508,-1.6049803201018782,3.2925844487005183,-0.03234999922630354,-1.7697409743434342,0.2846527835134694,-1.4654589337036166,3.144160295773527,2.391862124274134,1.0639183070596576,0.8382915845458618
Andrew Nembhard,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,29.633333333333333,0.962357925834664,-0.46619942625866484,0.8921195857418824,-0.5025888802737755,-1.1876241133399128,-0.2720613704133606,-0.40801051164213237,1.0767762196326969,0.6448931003338992,-1.27446877428308,1.1949660855008382,-0.2299572489687878,1.0860766102207822
Myles Turner,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,28.383333333333333,0.6030551713625408,1.0180008240865481,0.19935205420344,0.0017580315872860526,1.2041466039860587,2.0100968772834826,-0.21172968149434912,-0.4210258164778635,0.06567816877909825,0.960456561919605,0.896246599272034,0.5796440873741481,1.0599070198174707
Ben Sheppard,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,19.65,-0.04249142829110927,-0.40619157329450284,-0.44078266139943634,-1.1325098227234291,-0.9920701247375073,-0.3573367681010883,-0.5153918576254033,0.7158546159263056,0.27331272161871795,-1.27446877428308,-0.08602195068872698,0.12461149584663292,-0.17211435544126835
T.J. McConnell,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,18.85,0.9737297359174811,0.37944464919614,-1.1946174241275833,-0.6020799025972211,-0.42583542245105155,-0.5299010562452696,-0.8463370711722205,2.187733720615029,-0.14556797292735837,0.4166833427830534,0.5669775925716357,1.5388541721021185,-0.4074517345319926
Jalen Smith,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,17.483333333333334,-1.0473407824168826,0.305528231957597,2.696851898588289,0.6677278542834623,2.775411315465753,0.3220804346653651,0.3515262030933366,-0.26306185081711153,-0.6581867579311453,-1.27446877428308,0.33737949463798683,-0.21349979040983394,0.31861893021977067
