player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Scottie Barnes,Home,TOR,MIN,97,94,1,b02a4ed3-a70e-4b0d-bc50-7343da8f3c1b,1.836843366599453,2.6011201935734576,0.30348461830166673,0.32239677185023013,3.4149044981503747,4.7515374502360395,-2.0635231117334207,0.13470345281974935,-0.15361449331443638,2.3257116784546064,1.5750650223514613,1.0789455584019487,-0.09693925804470499
Pascal Siakam,Home,TOR,MIN,97,94,1,b02a4ed3-a70e-4b0d-bc50-7343da8f3c1b,2.422995956447251,1.8444011950899826,-0.3526813541527377,-0.9262116297683949,0.8324557497611106,-1.0992532968039737,-1.4988939071861522,0.41564997226637307,0.5318548140388721,0.9470685558043214,1.3489471245223679,0.9441696519763083,0.6289948491388324
OG Anunoby,Home,TOR,MIN,97,94,1,b02a4ed3-a70e-4b0d-bc50-7343da8f3c1b,3.6066856640883174,0.8372964529085062,1.3041501160184037,1.012366150185221,1.6977182954800976,2.682770057195774,-2.0033089240329787,1.9776657607200856,0.9341797403520655,0.9914126012566031,1.0100170061916467,1.7069411090684863,-0.20960702560299643
Dennis Schr̦der,Home,TOR,MIN,97,94,1,b02a4ed3-a70e-4b0d-bc50-7343da8f3c1b,4.012798214501206,1.663545618332632,-1.6395285988137986,-1.7804436588687598,-0.6545285088410435,-0.3265859585826076,0.2521727701190427,1.5040079467812686,0.5086597056371454,0.9470685558043214,1.2675477521088043,1.6733582852623832,0.4086117265968533
Jakob Poeltl,Home,TOR,MIN,97,94,1,b02a4ed3-a70e-4b0d-bc50-7343da8f3c1b,-1.0806181936523194,-0.7929815196618902,1.0302236849752946,-0.2897858435472702,4.171188065522952,-0.3450188398801208,-0.05531082342157993,2.423669274232023,-2.396546650950698,1.748418569148921,-0.05496616728610785,1.2263431909914588,0.2731253833079427
Gary Trent Jr.,Home,TOR,MIN,97,94,1,b02a4ed3-a70e-4b0d-bc50-7343da8f3c1b,-0.019198148088603102,-0.043660979706166204,0.7827991387551129,-0.4367858336453608,-0.742737146700772,1.0007634319294962,-0.6497755954401518,-0.30620328070045794,0.8415872238975483,-1.3458912483807863,0.43860276478608984,0.1788422266815421,0.5874161100937209
Precious Achiuwa,Home,TOR,MIN,97,94,1,b02a4ed3-a70e-4b0d-bc50-7343da8f3c1b,-0.26286821387658127,-0.684755634195892,-0.810749951564315,1.3433529969107747,2.2363441937864788,-1.102714469244588,0.9662370208159062,-0.18038743985940603,-0.9599127918910062,-1.3458912483807863,0.8363716670368414,-0.6404439468326054,0.3541222891462906
Jalen McDaniels,Home,TOR,MIN,97,94,1,b02a4ed3-a70e-4b0d-bc50-7343da8f3c1b,-1.4282422771874734,0.011001162666579349,1.0791161519250498,-0.6768380927139585,-0.43401739234676284,1.205559661691391,-0.8023221042193506,-1.8206272557555763,2.60370945221964,-1.3458912483807863,-0.21276107588037707,-0.2545596389129074,0.10887948574818404
Malachi Flynn,Home,TOR,MIN,97,94,1,b02a4ed3-a70e-4b0d-bc50-7343da8f3c1b,-1.1285676730063234,2.793748264160458,0.258952927362359,1.3564670584529213,-2.1612403709898484,0.09111871853157734,0.12205518526504303,1.1855428474907872,1.0579160300794916,-1.3458912483807863,0.504449319566522,-1.3868170856527202,-0.13441034390104054
Gradey Dick,Home,TOR,MIN,97,94,1,b02a4ed3-a70e-4b0d-bc50-7343da8f3c1b,-2.0521974634938447,0.33842772634252716,-0.9524736598766167,-2.442617179265965,-2.104872915330449,0.061456121252024695,0.09639984626513613,-2.470283472366445,-0.37352890883810463,-1.3458912483807863,-0.08356248681790497,-1.1577664730662187,1.5308057593860076
