player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA5_2,PCA6_1,PCA6_2,PCA6_3
D'Angelo Russell,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,1.1481466057082081,2.5034435145988065,-0.7003015751834455,0.17402140855633302,-0.3092171372904792,-0.6994542012740592,-0.714100423557964,0.24068474650654811,0.6421533707172519,-0.02799383633802078,-0.08646961182709093,1.0656511632614591,-0.2710523760319978,0.09027952449644928
Anthony Davis,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,1.3096892893521093,0.7417768474120773,-1.0678891281740928,0.17209103487386354,2.4627018421947717,0.8048263775951213,-1.1279371369032312,0.2515805828015126,-0.09574437034379783,1.6966108676877238,-0.6195382452218616,1.217281790601533,-1.2466090291761238,-1.347959993867535
Austin Reaves,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,0.49866671798305373,1.6822756456957186,1.000825840004201,-0.009434674547977102,2.2595343819627076,-0.8254475885498866,2.1720407847714327,0.49839499691720324,0.023802039581927593,2.5480316706038275,-0.2260937399135621,0.9560020214242654,-0.784618774627764,-1.3113016079315025
Taurean Prince,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,2.1586527311891963,-1.0345661431931108,-0.4372785622034947,0.1114627961387805,0.09780984137887683,0.677657047383658,0.061415068841081444,3.608028381865113,0.9859679462285751,0.8592359608335776,-0.09067856851586067,0.6022598877616062,-0.04371391724652745,-1.8894066920946357
LeBron James,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,2.217402022361883,0.7751240312063632,-2.4718646932553568e-05,-1.741303204569504,1.7759850373019708,-1.4771478403891132,-0.6313740196709818,1.3661790232919564,-0.5776282017853903,-1.126171114275179,-0.024314745588577196,1.314037828543205,1.1449848902928375,-0.23224366531376173
Gabe Vincent,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,-0.20507735547496858,1.0346115474297766,0.32619731016775744,0.9804968475836529,-1.1702623223528597,-0.03300536076904954,0.884405626219731,-0.35365458496143676,0.33388789706240807,-1.3761149551573668,-0.05319092028676482,0.2597924387223913,-1.812789522549661,-0.7381207662754724
Cam Reddish,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,-0.5728064421473401,-1.462588823650126,-0.06452207366364822,0.05490958485042994,1.4176626923308895,0.6871901158913185,1.0891017006862762,1.8590854225019506,0.5407322788177082,1.0913571520039835,0.42611955200754176,0.09705265903034645,0.7274106452865469,0.2564170902132922
Christian Wood,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,-0.8780121462369139,-1.0556338885962622,-0.34088907776823346,0.8929542865501889,0.791457959576639,-1.1633485377309567,0.21438184323175621,1.3289489939243673,-1.0637214522439382,0.28119159030096,0.6019054847100811,0.1044623420736115,-0.12080510370765908,0.34367360593845325
Rui Hachimura,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,-0.21130138352455075,-1.462588823650126,-0.06452207366364822,0.05490958485042994,0.4994691775204237,-0.5772343798504298,1.9362804433891057,-0.7870012594424801,-0.11338212563937876,-1.3761149551573668,-0.05319092028676482,0.4819742787237031,-1.8515353411928803,0.4998504105442954
Jaxson Hayes,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,-2.0091384144341786,-1.6559854161244885,-0.05148378064362459,-0.1345324754501339,-0.7957776858044954,-0.7547723115626056,-0.522327001379989,-2.812467801181501,-0.31039381420199147,-1.3761149551573668,-0.05319092028676482,-1.2737744232769772,-0.9485070547479765,0.011744006803706264
Max Christie,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,-2.0091384144341786,-1.849382008598851,-0.03844548762360097,-0.3239745357506978,-1.8620000768024185,-0.010718453646391693,-0.008023793968304594,-2.812467801181501,-0.31039381420199147,-1.3761149551573668,-0.05319092028676482,-1.4129917890103165,-0.4000037313892304,0.5076906668499291
Maxwell Lewis,Away,LAL,DEN,107,119,0,6f29b116-9da4-4c9c-98a8-f5c909d94293,-2.0091384144341786,-1.849382008598851,-0.03844548762360097,-0.3239745357506978,-1.8620000768024185,-0.010718453646391693,-0.008023793968304594,-2.812467801181501,-0.31039381420199147,-1.3761149551573668,-0.05319092028676482,-1.4073338135563807,-0.3673349669304644,0.48109158104154
Anthony Davis,Home,LAL,PHO,100,95,1,0a7d5888-15ef-41e4-991b-28fb5d97945b,2.422507243905627,1.4956987698927948,2.0371860807693025,0.1889598624087565,4.40932887254537,1.8950673403135665,-0.21540839926073121,1.5052119950650806,-0.554335859637967,4.228877981488893,-1.2301623264752293,1.7968509558759884,1.3257938414255346,-0.5028463565353642
LeBron James,Home,LAL,PHO,100,95,1,0a7d5888-15ef-41e4-991b-28fb5d97945b,1.8527899263195409,4.3276122922680536,-0.5470006438441146,-0.5012226938369648,2.2554004177942693,1.1454429989151693,-0.9868653621404553,0.713025872370611,-0.09836225316480042,2.9548006417355692,-0.6114187692409498,1.8363090406364506,1.9773173259698682,0.8903128838049663
D'Angelo Russell,Home,LAL,PHO,100,95,1,0a7d5888-15ef-41e4-991b-28fb5d97945b,1.8297553611592066,2.4808837282968135,0.5130311922165282,-0.023704446322319373,0.07795115462945165,0.5506476100472376,-0.8874137055983827,-0.08630233328644955,0.32531757778358156,0.25995822067592855,-0.22831766793006725,1.3539004888730388,0.3511816467340447,0.4899384679633673
