player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Xavier Tillman Sr.,Away,MEM,IND,110,116,0,8e43e0b9-edb6-4b50-abfb-41f3338284a5,-1.7716401213760662,-0.5379776994754905,1.25505079343601,-0.45637149074404276,2.0413789887415352,2.120211616311558,2.717494724118446,-1.79098585929825,3.908871996412305,0.24821217504686574,-1.0256232276204085,-0.8791134337191295
Ziaire Williams,Away,MEM,IND,110,116,0,8e43e0b9-edb6-4b50-abfb-41f3338284a5,-0.8006614048681384,0.896168970393612,-1.7173800736399252,-0.010798013772995677,0.1550994475898734,-0.8029895384919558,-1.3969247269485712,-0.4333207935588669,-1.294335089101455,0.6860513334795032,-1.9464989755733633,-0.20414161686771232
Jacob Gilyard,Away,MEM,IND,110,116,0,8e43e0b9-edb6-4b50-abfb-41f3338284a5,-1.341488716041995,-0.2980836717509867,-0.6742875394223887,2.5753230580494413,-2.07912491055127,-0.10035648492474865,0.06421695667802511,6.171385821279971,-1.294335089101455,-0.2965781080469618,-0.859176595056997,-0.2363930698333598
Jake LaRavia,Away,MEM,IND,110,116,0,8e43e0b9-edb6-4b50-abfb-41f3338284a5,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-1.5918283392636232,0.02229693936097143,0.3230890355771433
Derrick Rose,Away,MEM,IND,110,116,0,8e43e0b9-edb6-4b50-abfb-41f3338284a5,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-1.5918283392636232,0.02229693936097143,0.3230890355771433
Xavier Tillman Sr.,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,-0.19980482985551218,1.4629050038538265,2.2542016121215513,-1.1018806548503386,0.37751900459156834,-0.8906064500201792,0.4939273161089579,1.209503981367279,-1.294335089101455,0.76126236610846,0.24649120043157857,-0.7941649929898565
David Roddy,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,-0.0410513132438469,1.1422056896176045,-0.254632649063044,1.2720633308317337,2.9035664673389427,-1.5771726911196406,-1.0263383379421516,-0.37298839399163464,1.9003281799620604,1.3595045226717448,-1.3749886287671813,-0.8327772846923297
Santi Aldama,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,2.975764981702286,1.1508096234593213,1.1465149945390563,0.18754292360256117,1.4334337558998629,-1.1848661820436912,-0.11339300772825583,1.383251663747958,0.39464702529304857,1.23209643716664,0.3777747096831452,-0.5483360154030794
Jaren Jackson Jr.,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,1.7080524014866107,0.9361349876943413,-1.1606361651601478,1.2901256280755118,-0.6696931783064852,-0.4981226243633352,-0.8381224582428352,-0.28837038028877315,5.487715855738423,1.9024430212967858,-0.47688232428256067,0.35638846531613394
Scotty Pippen Jr.,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,0.625504187598548,3.6873071212431765,1.2228781178726007,-0.3460255052319393,-0.6764725552139246,0.9226215899346357,0.580955107706505,1.108662768613319,2.9498837362893355,1.1421866351208865,-0.14685437202744575,-1.023495265243041
GG Jackson II,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,2.3267100275307833,0.2052808056084082,0.1940242527423582,-0.03569574862557438,0.9933138045949653,-1.0253547813237334,-0.8237260034850343,0.34705464142712616,0.39464702529304857,1.0899249108936986,0.16815681856325457,0.3829337978439274
Matthew Hurt,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,0.23691867635420702,-1.5408717818581044,-0.2647011473344712,-0.42231042608286107,-0.8873903588896044,-0.5306463371254097,0.49641688303205406,2.480207301554574,1.195903030317585,0.1500156762073683,0.7437225495930397,0.10502294337578066
