player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Mikal Bridges,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,0.924571207656965,3.6227543592267977,1.218817227094561,-1.2191653599430048,0.662827289709862,-0.897687944462283,-0.06763890611241159,0.4380536042080413,-1.1058828049446825,4.595274652534463,1.2389240103451504,0.21893179238938498,-0.40733963520560684
Nic Claxton,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,-0.6449243977709664,-0.6196725276358042,-0.10104297684102267,1.5780161786094393,3.220162474313952,2.0646910031217667,2.6043219455016753,-0.8384313204541243,-1.0472145016043921,0.39654702816592585,0.6140193717616823,-0.614898298889396,-0.8681207362669195
Cameron Johnson,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,0.7286196146376701,1.8760303247467645,1.1482735801698571,-0.8218179254817944,0.5407639894316919,-1.028195608398844,0.2835636658090812,0.7563740090176578,-0.009373072165020811,0.15741019089599995,0.7247329478997472,0.2240945258792206,-0.12388054701495683
Spencer Dinwiddie,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,-0.9014498871753046,0.09604004131640483,-1.1705195036822154,0.17671762261617321,-1.6470815605707887,-0.15383317447397163,-0.3580239622974625,1.1983421766528768,1.7636083868199675,1.5455741494659856,0.054110524679247166,-0.9054241096076795,-0.4554195139006578
Ben Simmons,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,-1.2583914825385685,2.7124468343381194,-2.202945811821763,2.4800995374393473,3.6937748399271007,0.35969792203305545,-1.8965254670214053,-0.8055387753025534,-1.0805453323449172,-1.344609055180538,0.2788028284108683,0.056391133541056855,-0.6804014733249012
Dorian Finney-Smith,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,0.8649940006966061,0.2957601657561518,-1.872783229252013,-1.0192303090555768,0.3581113747948139,-0.6744441291856618,-0.6749678383822475,1.141695709620379,0.9968609083947686,-0.9814052873688354,0.5951043304748168,0.31212907599999307,0.7198127432344268
Cam Thomas,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,4.4726116572877475,0.183956624711378,0.8308165404227991,0.37716293497106435,-0.6970379939965066,-0.2361943090342654,-0.9619332800446783,1.666183719542997,-0.43452626230244284,4.572146275256729,1.900639778264016,1.6468763612520718,-0.17806057434845377
Royce O'Neale,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,-0.3997415721816057,-0.3537757578582698,-0.8806843175468754,0.02768799025865415,1.4582211227812423,-0.5032238832662088,-2.347543254738284,0.09500827519702032,1.0014747145541123,-1.344609055180538,0.13616160270552913,0.20396721908602478,0.9004232346433773
Dennis Smith Jr.,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,0.25083278555787936,-0.7436986093372582,-0.8126756592285785,-0.32135386590056275,0.7376205974683676,-1.3902682643821622,0.8073834497490753,3.640768933402448,0.44857909307581956,-1.344609055180538,-0.05031650170797771,1.050471840607885,-0.09896627542754864
Day'Ron Sharpe,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,-1.4838657604601133,0.38176989459368493,-2.6199600299680537,-2.7512877020278594,1.0340183917135854,3.226539932114537,1.9155364213766009,0.46015233999980937,-1.6743385540437876,-1.344609055180538,0.16570456899369623,-0.719111332122894,1.1982287787310733
Noah Clowney,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,-2.224234140433332,-2.162435933279979,0.31738930268393584,-0.05692640174113628,-2.7694495571162365,0.3449801963900594,0.6894509256615368,-3.168718650297906,-0.17784731355897201,-1.344609055180538,-3.427036928636182,-0.02925103982486151,-0.11555054049268805
Harry Giles,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,-2.224234140433332,-2.162435933279979,0.31738930268393584,-0.05692640174113628,-2.7694495571162365,0.3449801963900594,0.6894509256615368,-3.168718650297906,-0.17784731355897201,-1.344609055180538,-3.427036928636182,-0.02925103982486151,-0.11555054049268805
Lonnie Walker IV,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,-2.224234140433332,-2.162435933279979,0.31738930268393584,-0.05692640174113628,-2.7694495571162365,0.3449801963900594,0.6894509256615368,-3.168718650297906,-0.17784731355897201,-1.344609055180538,-3.427036928636182,-0.02925103982486151,-0.11555054049268805
Trendon Watford,Home,BRK,CLE,113,114,0,4e15874a-c416-4065-8dfc-23b46fc07c07,-2.224234140433332,-2.162435933279979,0.31738930268393584,-0.05692640174113628,-2.7694495571162365,0.3449801963900594,0.6894509256615368,-3.168718650297906,-0.17784731355897201,-1.344609055180538,-3.427036928636182,-0.02925103982486151,-0.11555054049268805
Spencer Dinwiddie,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,4.765569219114871,1.9566050594576392,-1.6765417877516284,1.8955641639600838,-0.8875049051261024,-0.2063836090273085,-0.8946520774328607,1.683835455367357,1.131386540591781,0.06025490202640233,1.3255722746690726,0.6614430938635371,0.014351576752362087
Mikal Bridges,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,2.692436899191811,-0.3722380761469085,-0.6165365282495627,0.5828125809632743,-0.26615779936312084,-0.5664564858365073,-0.3998376101213447,0.4928551764016781,0.6119194546253347,1.441061080229042,1.363380137171604,-0.9318353146069367,-0.5151353512337601
Cam Thomas,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,3.428722458301984,-0.2434806678302494,1.01102428040842,0.38441642089543576,1.4014179208663033,0.7918178505036793,-1.7356093661817587,1.554983298775798,-0.8269984800504329,2.498608158847836,1.3304013079390016,1.0301906118853985,-0.27369305778344466
Ben Simmons,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,-0.3357341441800275,3.646564538828367,0.18494109216472557,0.8243785289181892,3.79952041421431,0.5760957455063282,1.11704703935326,0.8738736892596333,-1.7612856806795973,-1.344609055180538,0.5554901601023474,0.8773396058687687,-0.7575748062657306
Dorian Finney-Smith,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,1.6753576345704402,0.9686643705703387,-1.7540836930653843,-0.22845735506746956,1.153855689992302,-0.7207173732157814,-1.288637782087709,2.2182717757844914,1.5697676005531123,-1.344609055180538,0.6675230058462558,-0.7243100189953778,-1.219103117532946
Royce O'Neale,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,1.4101150664769018,1.9298463245291493,-1.1167439552659535,-1.1494039143122052,2.521618548591958,-1.109689313604015,-1.3066933258881477,1.3029092846267223,1.2857416036176108,-1.344609055180538,0.8388589804189441,-0.6051259766945124,-0.8110740558508968
Lonnie Walker IV,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,1.878400465831065,0.35066630844124197,-1.4678493553679755,-0.2959552086455373,-1.060445515471253,1.2394758607053702,0.058029323934220924,2.33917898456333,1.1659025474011866,-1.344609055180538,0.5203232187013115,0.9180690700996615,0.45450053829843606
Dennis Smith Jr.,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,-1.9987598625117873,0.1921282785145315,-1.3980907177690378,-0.528265267368183,-1.1787006681075114,-0.289167649976195,-0.6150753020063379,-3.0156328374364922,-0.22103449301949932,-1.344609055180538,0.10195280843794156,-2.842165578955898,1.9455478043790468
Day'Ron Sharpe,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,-1.8164709041264655,3.054549713704223,2.676093319518073,-4.541206304319804,6.535015860007716,-4.806040808410581,3.3218012578426266,-0.24540897876054352,-1.356928032950602,-1.344609055180538,1.339983592268935,-0.9573587988672461,2.358184181009685
Armoni Brooks,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,-2.224234140433332,-2.162435933279979,0.31738930268393584,-0.05692640174113628,-2.7694495571162365,0.3449801963900594,0.6894509256615368,-3.168718650297906,-0.17784731355897201,-1.344609055180538,-3.427036928636182,-0.02925103982486151,-0.11555054049268805
Noah Clowney,Away,BRK,DAL,120,125,0,653739b2-d05a-4efe-889c-5f98e6da05cf,-2.224234140433332,-2.162435933279979,0.31738930268393584,-0.05692640174113628,-2.7694495571162365,0.3449801963900594,0.6894509256615368,-3.168718650297906,-0.17784731355897201,-1.344609055180538,-3.427036928636182,-0.02925103982486151,-0.11555054049268805
