player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Fred VanVleet,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,2.3217864235489234,1.9099995095901359,-0.8790548984192568,-0.056854265660230024,-1.4155501001916728,-0.1817618760900785,-0.29835449363336336,1.139928284243486,0.8835147207390903,-1.3618263466444953,1.252421407881945,-0.2292455963833872,-0.40437223264717154
Jalen Green,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-0.3538947514325074,1.0722973892826646,-0.20302999033678218,2.418358696536323,-1.0408441565710276,1.2956287430814248,-0.07906645972714259,-1.1836728012692017,-0.5458171981260749,3.4069506035130903,1.177230932328546,-1.898404122812114,-0.07058398895515262
Alperen ÅengÃ¼n,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,0.4903482111609551,2.034719320033596,-1.5936876685316117,-1.9685132608296476,2.171728683503813,-0.968204357849389,-0.7394904491195898,0.5155017019540282,-1.30036179330057,0.9598447897433261,1.0963628722758287,0.21450049848725433,-0.6328162339215618
Jabari Smith Jr.,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-0.040897047027302645,1.0433350309275369,0.5834117847534248,0.5027991685027278,0.7038076471236454,-0.679307544747112,-0.6248328174242505,-0.4705188881986654,0.19841800434584844,0.12472490872815822,0.7054697822582262,-1.363041788960589,0.017267420519472512
Dillon Brooks,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,1.8864269040718002,1.6898167202284011,-0.13866657256310536,0.8958439192645674,0.08384576815204563,-0.5325947078501724,-1.119829029323147,3.590821525549346,1.1427027622253074,-1.3618263466444953,0.6096864046290534,-0.36299188324628,-1.8421461072630836
Amen Thompson,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,0.7785088720416162,1.4835855230779773,-1.7849023943652822,1.5555420218720581,0.9873588341240973,-0.8079982361447565,-0.5692761666896382,-0.18470868636951748,1.1556435192746182,0.10232133498467484,0.9674686903097833,-3.5135116491665817,-1.5087274871107788
Jae'Sean Tate,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-0.9142126899948005,-0.9230641586569825,1.4810924300738348,0.05999419030841194,-0.1191666434360441,1.60280767353042,-0.218926044690768,5.687614715631246,-0.17345608881935382,-1.3618263466444953,-0.30540066644543296,0.09500517679833125,-1.6210670532961504
Jeff Green,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-1.109682899770203,-0.045365874331208755,-0.8881566490541242,0.5204749568364414,0.6554599906412379,-0.8863439592720127,2.403843772558509,0.19955070903449373,-0.6965622817446563,-0.8944258776131712,0.1436073737727722,-1.2940276477597483,-0.3498380065106497
Reggie Bullock,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-1.2330981420545688,-0.8146243663240843,1.7925823122538478,0.10219802461856635,-0.5705495014935718,2.138491788224104,0.16606437932852902,7.138295572783812,0.9112896347102682,-1.3618263466444953,-0.5209038568384313,0.5997067872714485,-1.235938679557471
Cam Whitmore,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-1.4669153142123799,-1.0706628245118655,-0.6175685599994266,1.2015054471653805,-0.966619791120149,-0.39243184366632927,-0.33401367216424976,-2.454936395712161,1.1695452249417493,-1.3618263466444953,0.1198687506164364,-3.0655065821893066,1.1642049236346046
Jock Landale,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-1.0251195722900632,1.1274533635682513,-1.7953805705610761,0.04331639173760676,-1.832080089842894,-0.09577622625753546,-0.03812309465353856,2.2774215222310907,1.8172186767285308,-1.3618263466444953,-0.09835652825642471,-0.3822864233474273,-0.8673412896653345
Jermaine Samuels,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-2.0279922935670984,-1.6480219785880492,0.001000703299329735,-0.06158152917082103,-1.832080089842894,-0.09577622625753546,-0.03812309465353856,-2.840061471001452,-0.23251809229376125,-1.3618263466444953,-1.1053204723054504,-1.4711533452296546,0.02161888057418564
Jeenathan Williams,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-1.182242819683057,-1.8774252684223096,-0.008559252539461071,-0.09070250254403257,-1.832080089842894,-0.09577622625753546,-0.03812309465353856,1.2423477635237714,-0.8604449046836915,-1.3618263466444953,0.39629926732278575,-0.37888601553320433,-0.8480063112997047
Aaron Holiday,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-1.6748938839768854,-1.8774252684223096,-0.008559252539461071,-0.09070250254403257,-1.832080089842894,-0.09577622625753546,-0.03812309465353856,-2.583568170858784,0.7012560769850888,-1.3618263466444953,0.16378074201261594,-3.194321645345741,1.7248176044558527
Boban MarjanoviÄ,Away,HOU,ORL,86,116,0,18b3adbf-f677-4e93-aed2-5cfed2dec69e,-2.0279922935670984,-1.8774252684223096,-0.008559252539461071,-0.09070250254403257,-2.5691968251499633,-0.1558313186449563,0.386197826814836,-2.840061471001452,-0.23251809229376125,-1.3618263466444953,-2.7363188364268525,0.3292422674474838,-0.12188974142160913
Fred VanVleet,Away,HOU,SAS,122,126,0,9582113f-7d0e-4181-ac37-b2d1a8430395,4.028637566831382,3.781781351900176,-2.3273572434579677,-1.717068452947694,1.3560715407377666,-0.6480993291779866,-2.1364796283931464,1.0072300179862845,0.1653828697220432,0.7194726344901079,1.7184618531130516,-0.5039319444598703,-1.0574483483038926
Alperen ÅengÃ¼n,Away,HOU,SAS,122,126,0,9582113f-7d0e-4181-ac37-b2d1a8430395,2.8413226605899173,5.097394588367819,-0.730872243218181,1.0866687117366047,5.149541741339338,-0.008268378641693405,0.5796267543554446,1.210350899281917,-0.7486959468976329,1.1635370047994928,1.8467368186996354,0.06953514196297843,-0.8763523062664511
Dillon Brooks,Away,HOU,SAS,122,126,0,9582113f-7d0e-4181-ac37-b2d1a8430395,1.357802282586339,1.0937468167352526,0.029100123530453277,0.7411245277098614,-1.0563845361169142,-0.2597796537684275,-0.5275633476124854,1.232667168357864,-0.46087044695102836,0.8903275208623229,1.2639332813312505,0.14321246902012355,0.1610515787404881
Jalen Green,Away,HOU,SAS,122,126,0,9582113f-7d0e-4181-ac37-b2d1a8430395,3.3801534244712514,0.6370359770012305,-1.126452060947359,-0.17190576462158655,0.4024948606302821,-0.5446725452048238,-0.6377658863859738,0.9402268222574142,-0.19366467052236508,-1.3618263466444953,1.5450632405093718,-0.2568327008251856,-0.41616232685302756
Jabari Smith Jr.,Away,HOU,SAS,122,126,0,9582113f-7d0e-4181-ac37-b2d1a8430395,2.1825281552653295,0.49820648321302485,0.3719220493092522,1.1894356448352685,2.5833187703956417,-1.01476130752002,0.446902865125606,-0.03011274806459302,0.6779847136074678,0.2938854388309357,1.3309639668564635,-1.179550655486901,0.027548925770193317
