player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Trae Young,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,2.250622831592699,3.6242568835228215,-1.6227237036343023,-0.4513132740413199,-1.5558308656864854,-0.20206115100101896,-0.2704131747270544,-0.36678914232884874,6.860801327049268,2.042533181208143,-0.9665808282599537,-0.4003780704252158
Dejounte Murray,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,0.1827927565614765,0.22821678463141892,-1.1023153200380875,-1.7220691148812284,-1.1104115188731492,-0.45946003561916043,-0.4739272593491657,-0.957485278283528,2.4407006438832974,1.258475103885906,-1.4798484549090898,-0.5312971762926956
De'Andre Hunter,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,0.28422645143210373,-0.535452919161474,-0.33240017564090396,1.4832835532740114,0.009769908209341935,-0.49724001854008526,0.7130371529135641,0.6411377036741938,-1.0193688173275501,0.6892193111893722,-1.2859835649403504,-0.4839461163796535
Saddiq Bey,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,1.0389997616300233,3.002646541704024,5.15612661503802,1.2562973030221192,0.562776102198992,-0.4616783729396514,1.4527056724181677,0.8285073951090222,0.8211626547980557,1.0270378346537687,0.4824717864174423,-0.571906644752888
Clint Capela,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,0.13858768034044963,0.049692727823282594,0.3281563060732712,0.9099423749561638,4.527592938944787,-1.81329774850889,2.265893467085228,0.6292320373644013,1.4525442691094115,0.9817893112196476,-1.1129995727880708,-1.4209964133323512
Jalen Johnson,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,1.6695424371011782,0.5083335692171883,2.058361315767386,-0.5468065377858566,1.7065989623007412,-0.11533186957560206,-1.942522266986868,1.8025320505811666,0.8309290661786903,1.0054085738211263,1.7265864563554676,-0.3618309071796228
Bogdan BogdanoviÄ,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,0.17856104903949027,2.020467813969277,3.3223118809488024,-1.0313502514118569,-0.1099105417970472,-1.0199090922939233,-0.8629870314154583,0.1564367213128158,-1.3503327078911496,0.5157636892446,0.8263192927765967,0.1752482810550248
Onyeka Okongwu,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,-0.9771032011063573,0.4696045824836436,-1.1574699456551403,1.3855383286226193,0.35465158224212356,-0.9339336929488187,-0.05239431280951544,0.6227992937996182,0.4303787147269954,0.20907354351748167,0.7550370124154272,1.329461183772698
AJ Griffin,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,-1.5586341933075472,-0.495028823815429,-1.1675541012770234,1.5083130034035874,-0.25798469351642483,-0.9829922283042826,-0.8468431896217655,0.1569934472060138,-1.3503327078911496,-0.21156250429426895,-0.7274251699890385,1.0719801119697767
Kobe Bufkin,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,-2.0434986871332197,-1.839152533662736,0.003688952843990662,-0.3765610983433113,-2.490689491169902,0.507077020508792,0.6000010843955356,-2.710440864443374,-1.3503327078911496,-2.692034293216586,0.18951739125108374,-0.13992272072700912
Bruno Fernando,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,-2.0434986871332197,-1.839152533662736,0.003688952843990662,-0.3765610983433113,-2.490689491169902,0.507077020508792,0.6000010843955356,-2.710440864443374,-1.3503327078911496,-2.692034293216586,0.18951739125108374,-0.13992272072700912
Trent Forrest,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,-2.0434986871332197,-1.839152533662736,0.003688952843990662,-0.3765610983433113,-2.490689491169902,0.507077020508792,0.6000010843955356,-2.710440864443374,-1.3503327078911496,-2.692034293216586,0.18951739125108374,-0.13992272072700912
Mouhamed Gueye,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,-2.0434986871332197,-1.839152533662736,0.003688952843990662,-0.3765610983433113,-2.490689491169902,0.507077020508792,0.6000010843955356,-2.710440864443374,-1.3503327078911496,-2.692034293216586,0.18951739125108374,-0.13992272072700912
Garrison Mathews,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,-2.0434986871332197,-1.839152533662736,0.003688952843990662,-0.3765610983433113,-2.490689491169902,0.507077020508792,0.6000010843955356,-2.710440864443374,-1.3503327078911496,-2.692034293216586,0.18951739125108374,-0.13992272072700912
Patty Mills,Away,ATL,CHO,110,116,0,34815375-cd40-4317-ad44-8717ba11e81c,-2.0434986871332197,-1.839152533662736,0.003688952843990662,-0.3765610983433113,-2.490689491169902,0.507077020508792,0.6000010843955356,-2.710440864443374,-1.3503327078911496,-2.692034293216586,0.18951739125108374,-0.13992272072700912
Trae Young,Home,ATL,NYK,120,126,0,a009147a-a754-4e1b-8ac2-828ed13f0420,1.584719439469547,5.996280348715608,-0.12157908132647922,-0.989551917805065,-0.5993248760462545,-0.43978659924061053,0.16408911170114568,0.060240803950357705,4.129268291275036,1.8583138717791736,-0.4051974628592777,-0.1145010780876844
Dejounte Murray,Home,ATL,NYK,120,126,0,a009147a-a754-4e1b-8ac2-828ed13f0420,1.3799260645678681,1.1146147211543374,-0.053474676868007984,-1.3453985942007458,1.809351439222023,0.3612841224673837,-0.2732630872603747,0.1515651570405542,0.6598483361707982,1.4199311972793476,-0.1755348473629373,-0.5029311947546664
