player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Lauri Markkanen,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,2.4305231213595957,0.3888904160734885,2.07057403816352,-0.4323266844214195,2.5174999026273275,-1.3055636648822622,-0.4237506551223215,0.6190978087032014,0.19333560536937447,2.5168691393927203,1.3202007792318713,0.1321836216371702,-0.6189580446230063
John Collins,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,1.1278381627329104,-0.0702163579463149,1.039931376793605,0.2423919273542957,3.1892307619487332,-1.45039438849202,0.22995656939437303,1.2568054483802509,-0.4950929906826685,0.8530778218841393,0.8590532303358336,0.1032989083859662,-0.9731524897634384
Jordan Clarkson,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,2.935714831706726,1.556590685130625,-1.5040817601360754,0.9995422699161332,0.046221388690366974,-0.5912641278687305,0.9570124457770217,1.113202498307313,-0.19583613772804587,3.2160701858330176,1.4701808855608607,0.4183548208574029,-0.4225852407113189
Walker Kessler,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,-0.7995247899723175,-0.7602451558268303,-0.5074060724922163,-1.194375303579349,3.1165679004631124,0.039034034848309036,1.9397871044183363,1.5240263573371677,-2.1317422757626256,-1.364868315202981,0.29651266205174553,-0.717327120607148,-0.9558970597792152
Talen Horton-Tucker,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,0.5881078114204825,0.11948079228515772,-0.9264090888164903,1.0572408159832327,-1.146746007099086,1.0663650175189054,-0.31792679256637757,0.47601879313542533,0.669444054233568,-1.364868315202981,0.5913312221250038,-0.18243946922974189,-0.16560038755042802
Collin Sexton,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,-0.42240381079993006,-0.08091109355786677,-1.0769293842168606,-1.802154234133125,-0.5254482706015574,-0.5818684209062914,-0.8407622000292654,-1.1733094193704345,-0.26321059534804947,3.0163059459912382,1.3092601083516684,-1.8898495894468796,0.8752425051691843
Ochai Agbaji,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,-0.5768058620342565,-1.638505952341168,0.15512055991231874,-0.14784641809570567,-0.5052886596186763,-0.5904401318243492,-0.8584788237839026,0.24518330945894334,0.3726438586724059,-1.364868315202981,0.26324958029051443,-1.052178211238483,-0.2567652760052373
Keyonte George,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,-0.18541427688009288,-0.5978595398216465,-0.7323572362749121,0.2557225105859385,-1.0098006761534688,-0.430556499655418,-0.5572629623541792,1.7963304386982981,0.37836750628176335,0.40893928438658883,0.23147269350740518,-0.357997319070165,-0.5924056975034245
Kelly Olynyk,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,-1.4242027840508604,1.973861511723181,0.26645073898575633,0.271376245133577,2.007166054203707,-1.1240995248837384,1.7440687663704684,1.0667924716522157,-1.9121571755149318,0.5540523225930123,-0.11004594583509775,0.2980166774998519,-0.7031980993862675
Kris Dunn,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,-0.717720463613483,2.890857189698852,1.4387681139995272,-1.5294379975496015,-1.5435962497879105,-0.23829184445282842,-0.2595989210491358,-0.14092906022579843,-0.9212603891838719,1.2702145538676326,1.0501258229572845,-1.2719791004630172,-0.4384030177673988
Simone Fontecchio,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,-1.6678447017729674,0.6923773091788551,-0.9947431642414284,3.709161580685965,1.231415959292844,-0.9571134622831122,3.8175456726727277,0.6013810393828964,-0.036364292417449165,-1.364868315202981,0.26399074954855445,1.365117557034435,-0.41083993419416537
Luka Å amaniÄ,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,-1.6678447017729674,-2.029653029803586,0.21786166994953338,0.17387269759518295,-2.0444523881908436,-0.10268106358847043,0.07508674354323819,0.3234085867626679,0.03788820747585607,-1.364868315202981,0.4214693964823955,-0.32745318195879203,1.0763859698313063
Taylor Hendricks,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,-2.1836204207633183,-2.029653029803586,0.21786166994953338,0.17387269759518295,0.1191053418813656,-0.9455219356148661,-1.6871131630541267,-1.3501824328494876,-0.7828010389265715,-0.13824689953634112,-0.5940403989945436,0.014478115980556837,0.49706797832929855
Brice Sensabaugh,Home,UTA,SAC,114,130,0,64a696bf-b87a-42f6-9231-f21ef41216d6,-2.082042011934823,-2.029653029803586,0.21786166994953338,0.17387269759518295,3.3901774152433406,-1.798155596138181,2.05705591321619,-2.770138514118021,-0.38985302812726486,-1.364868315202981,0.5684930295119152,-1.907654079359108,2.4648748843779082
