player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA2_4,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Tyus Jones,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,1.9330477761972662,1.4045805140777126,-0.04674906289439146,0.8437505261574182,-0.4273458048316846,0.20781339590682948,0.8762254103342928,0.16810562053881034,1.6327341300153169,-0.01250216915327538,-1.0066702681782562,1.1943018867663733,-0.43897883593658843,-1.1441006958955398
Jordan Poole,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,2.16259725242637,2.064428727004366,-0.7145175836146029,0.29694849863556805,-0.7508183367376793,-0.38624220785622404,1.0820398911220652,-0.5373091166476397,-0.21552088450299983,-0.20684057116047566,2.3475279632920243,1.8372830767014903,-0.6107858049037896,-0.050692220849038495
Kyle Kuzma,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,2.8726987603672676,-1.7917699292169487,0.12482327670454339,0.03262826508693524,-0.2798132828679176,0.3021735635664983,2.5739096844881293,0.46024392272084075,0.9102978330078972,-0.5238984253686907,3.5058215611315715,1.5005419070039399,0.24951641464387833,-0.5913787778542481
Daniel Gafford,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,-1.3105328850484566,-0.6454635285589223,-0.5368200147723731,-0.2079943833146954,2.1979863721363464,2.115889395864224,2.2009637559340325,-0.43482528903576784,2.4794887854022107,-2.3801290539550224,3.173828707735203,0.41249048829144774,-1.5825567121909307,-1.206751752188992
Deni Avdija,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,-0.40110794310720915,1.2372235885750735,0.0989978553907721,0.5737140582830926,-1.2020579602195447,2.3663343363235656,-1.43370312709362,0.030211057332395184,0.11432607798239267,-1.4155490673419926,0.29972388706588543,0.8558002656758529,-0.4495221821155609,-0.8774554721054302
Delon Wright,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,-0.1460653036284444,1.5976098058981787,3.0057497376075197,0.6946739251033169,0.29364197958201665,1.3035380824176208,-1.048117179287507,-0.6749268022022222,1.2195699309757713,0.4083503082559734,0.4501823414497995,0.6715076000943715,-0.32302935988059955,-1.1307955119189061
Corey Kispert,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,0.9729061946394698,-0.7631954623963425,-0.5371687494280609,-0.03630252560807064,-0.1623793273504402,1.05272645794712,-0.9456460554473529,0.6047539206295917,0.23234213577804452,0.39971101716667395,1.0794581994088288,0.9143995019529828,-0.6342838449634677,0.16216682430809407
Bilal Coulibaly,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,-1.0945360422736987,1.6235267512161748,-2.3772869604658564,-0.7963044252446876,-1.8981847599189747,1.7690577470091517,3.8705351139254383,-1.177781769211194,0.9911021133149303,1.1467670171425104,-1.3542068557907152,0.42683351238974926,-0.7703152009559368,-0.5646402125206228
Danilo Gallinari,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,0.8357698412988569,-1.5625086490853435,-0.007505381590839913,-0.015496264593390888,0.21574664813293518,0.3284963541159881,-0.7595407937713676,1.4372682354868374,2.9214669688383195,0.31609862062447125,4.12332541489012,0.3001046947633663,1.2345334498640148,0.2528693471221868
Mike Muscala,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,-2.091170380417757,-1.7917699292169487,0.12482327670454339,0.03262826508693524,-0.2798132828679176,1.1119572924120946,-1.2969428850851914,-1.6450687535333308,-2.902079691206736,-0.2673401189729017,-1.3542068557907152,-0.8182367157120354,-0.9259286481052064,-0.022627898621375226
Eugene Omoruyi,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,-1.3495786817524635,-0.3731911220851021,-0.8817391402750452,-0.12712522873412174,-1.430264894626159,0.39281987366836074,-0.9328136940290682,0.9279656083181853,0.8786465048594373,-1.7327493909251104,-1.3542068557907152,0.0005846086314577595,-0.006683556466582191,0.3642094225656855
Ryan Rollins,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,-1.8093488837866123,-0.5177480109936048,-0.7525154221520302,-0.03893867162882812,-1.2503217053443685,1.872576798558065,-1.6973646201019228,-2.0697818024963235,-2.4648815507187685,-0.390107911358953,0.7911343966409135,0.5902771825618103,-1.3743361830551728,1.8683689571236628
Jared Butler,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,-1.1694784989248819,-1.7917699292169487,0.12482327670454339,0.03262826508693524,-0.2798132828679176,-1.847138004339001,-0.046860419160256725,0.027449873457316067,2.594597687583332,1.1215369265619428,-1.3542068557907152,-0.17441347854604117,0.8444605825176291,0.20999041780465372
Patrick Baldwin Jr.,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,-2.0162279237665737,-1.7917699292169487,0.12482327670454339,0.03262826508693524,-0.2798132828679176,-1.847138004339001,-0.046860419160256725,0.027449873457316067,-2.902079691206736,-0.2673401189729017,-1.3542068557907152,-0.6125541719459997,-1.0717017879745454,1.5852635107214208
John Butler,Away,WAS,IND,120,143,0,5e7d1bcc-4bda-44f7-ab39-7db8e75ed764,-2.091170380417757,-1.7917699292169487,0.12482327670454339,0.03262826508693524,-0.2798132828679176,-2.5082697767260145,0.10134335431774004,0.5058549134180087,-2.902079691206736,-0.2673401189729017,-1.3542068557907152,-2.9990585531114613,-0.1294954287759357,-0.3896793000649718
Kyle Kuzma,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,3.887586292834149,-0.3270151449762725,0.7725619571829153,0.20752229438912045,0.7650989687753079,4.397178171006299,-1.8746218232441312,-0.6332578723498605,0.11619326596702671,0.18781484386501485,0.9032769629930428,1.624267754191805,0.38575202700278427,0.36032163403701944
Jordan Poole,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,5.309757214049939,1.9947035365306345,-1.2206258877878402,-0.7937708469555771,-0.27912199900137624,0.3537561807700682,0.9415259084946148,-0.9394790646802521,0.44193590481970385,0.7809189280554846,4.392642193121324,1.7712175605685536,1.221309742047961,1.604146099134521
Daniel Gafford,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,-0.7882775540350282,-0.5687958332358917,-0.8302868126967606,-0.5202778368903369,0.12934171619582585,5.218152271720451,1.4607604283447906,0.8926203651739679,1.5340961414826273,-1.9654106895353411,3.8916782826662644,0.24286354275990857,0.7888122226462986,0.8031594903718068
Tyus Jones,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,2.732516973795245,1.3772056094726293,1.8918100711172836,1.3712146485651424,0.7537064868964718,-0.68706484880501,-0.3882185661977979,1.5511022291820116,1.589414169608918,1.153248827799766,-1.3542068557907152,0.569929078824107,1.3645968846410488,0.08251622815319079
Deni Avdija,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,0.7134394972046935,1.1130020882151894,1.2514320043805234,-0.5681480904717929,0.2226567696119193,1.358432585607405,-1.0510224875993943,0.3723070547237774,1.6835204135605568,0.43317030896079073,-1.3542068557907152,0.29154591854317513,1.0566245439504394,0.7537346745938008
Corey Kispert,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,4.372659269997683,-0.030589957211224504,-1.1054321650472438,-0.3160572846398367,0.07583555290345785,-0.5181939690018749,-0.4695180134404085,-0.7255473344429145,2.2329294873301193,1.0238178348798839,0.3865464481235369,0.9545331043592061,1.0130171607550897,0.45143242699436525
Delon Wright,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,-1.6076627977887927,2.055418151462763,1.527832260787811,0.7421823539901095,-1.190083992720084,-0.22469776233119032,1.5674050031806859,-0.5012170183645208,-1.513075803336339,0.39511251059805796,1.6510027968761876,-0.058687841790951066,0.679965777710797,0.10514182474247503
Bilal Coulibaly,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,-1.796593507795166,-0.19180795527329786,-1.2889080294395505,-0.9946293564004284,-1.1199331810416187,-0.48956269635422633,2.210307986309896,-0.24897030689242808,-2.529029232084386,1.204485789299739,-1.3542068557907152,-0.12488081161251187,-1.1228824539030295,0.5784822366166893
Mike Muscala,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,-1.757845759410702,-0.8474559841777888,-0.10337662501810725,0.8246553512255688,0.5994031565765195,0.5788155895122573,-1.0472808496013009,-1.3448482228622964,3.154923737480045,-2.5698809341748166,-1.3542068557907152,-0.6811886869501537,0.1717160869795082,-0.10812441655571546
Danilo Gallinari,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,-1.1478925957546442,-0.29071663154315447,2.187138459242568,-0.08629241559690241,-0.7139516962222396,-2.030517620037589,-0.005752803159060543,0.16014616191356656,1.5610114560172768,-0.8722014269184099,0.695298375002811,-0.21936827596034758,1.2750104085443088,-0.22648730374173415
Patrick Baldwin Jr.,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,-2.091170380417757,-1.7917699292169487,0.12482327670454339,0.03262826508693524,-0.2798132828679176,-2.5082697767260145,0.10134335431774004,0.5058549134180087,-2.902079691206736,-0.2673401189729017,-1.3542068557907152,-2.9990585531114613,-0.1294954287759357,-0.3896793000649718
Jared Butler,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,-2.091170380417757,-1.7917699292169487,0.12482327670454339,0.03262826508693524,-0.2798132828679176,-2.5082697767260145,0.10134335431774004,0.5058549134180087,-2.902079691206736,-0.2673401189729017,-1.3542068557907152,-2.9990585531114613,-0.1294954287759357,-0.3896793000649718
Anthony Gill,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,-2.091170380417757,-1.7917699292169487,0.12482327670454339,0.03262826508693524,-0.2798132828679176,-2.5082697767260145,0.10134335431774004,0.5058549134180087,-2.902079691206736,-0.2673401189729017,-1.3542068557907152,-2.9990585531114613,-0.1294954287759357,-0.3896793000649718
Eugene Omoruyi,Home,WAS,MEM,113,106,1,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,-2.091170380417757,-1.7917699292169487,0.12482327670454339,0.03262826508693524,-0.2798132828679176,-2.5082697767260145,0.10134335431774004,0.5058549134180087,-2.902079691206736,-0.2673401189729017,-1.3542068557907152,-2.9990585531114613,-0.1294954287759357,-0.3896793000649718
