player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA5_2,PCA6_1,PCA6_2,PCA6_3
Devin Booker,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,4.655568647380761,4.6982960927424235,-1.6209517786285266,-0.19715880334212738,0.4822473244824643,-0.5094110130156624,-0.6328373027920576,1.6405995755564553,-0.0489599920691228,1.298160586661043,-0.6169288865772847,1.9690563996079802,0.5338200775004005,-0.38396276760053655
Kevin Durant,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,1.9208940017222862,0.03315709865728369,-0.949734834214453,-0.1631011451588864,2.8840427503332084,0.19825558055383885,-0.6783265523844104,-0.005015513275270764,0.02928764743275375,1.3108535019428096,-0.6044539274989945,1.5623043680001614,-0.6427052153535655,0.08136922684818548
Josh Okogie,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,0.8717610815369284,0.43981883467789884,0.22909140391499228,0.9268443080939937,0.8250649411488151,-1.6869907983248957,1.953640194464553,2.977902504042992,-0.1792507569174251,0.9400833514868895,-0.22042157045229702,0.9558555026352391,0.2977642776502928,-0.26157426396849237
Jusuf NurkiÄ,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,0.5662811143569264,0.9928547322488114,-1.1680280568862225,-0.31597924624761514,4.753630958094442,-0.21847693171723087,-0.6521635839998068,1.9626062690634447,-0.2908386838324992,1.499948293587684,-0.1730257603462773,0.816383466240953,0.4036842679073309,-0.3658729353817772
Grayson Allen,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,-0.6712045243861537,-0.07974023298281778,-0.8609794161585368,0.14784618763414703,0.6021857411084827,-1.5571144600505704,1.7166011316493766,-1.7723851938946507,1.9753929867436353,-1.2453356464735512,-0.03336805278529691,0.03811791831543905,-1.3313313849603734,0.45920591928776666
Eric Gordon,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,2.0733976565796928,-0.06638398895663776,0.545646647758844,0.19630037456892574,0.16736586994077587,0.5454639198564859,0.2386149148100164,-0.28890398459124134,1.0022924553074084,-1.2453356464735512,-0.03336805278529691,1.1376178276546034,-0.3353184042041019,0.7633640861943032
Drew Eubanks,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,-1.2815718125322344,1.269210675311092,-1.6136628075976476,1.7396107591482015,2.982870630199099,2.727284886991838,1.4243434762255216,-0.7062364314521177,-0.9497814297994038,1.7321597617525835,1.7692022316333116,0.2902526342374179,-0.5218594751697582,-0.09116111109992514
Yuta Watanabe,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,0.41261016489589897,-0.7612011933219923,-0.6389344099547218,0.9197495481087944,0.4140950758703402,1.1337545865646077,-0.7100233424062777,2.356685608293335,1.174241038877036,-1.2453356464735512,-0.03336805278529691,0.4113024347928262,0.5468254645727352,0.20354549986285292
Jordan Goodwin,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,-1.1639915838737043,1.431983603249793,0.3698299682297136,0.7832598619885741,0.5204301594621205,-0.779862297017819,-0.20196462777196156,-1.017037140017138,-0.08231585457630619,-1.2453356464735512,-0.03336805278529691,0.3218010516560739,0.11719474932127767,0.531932136750141
Nassir Little,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,-1.0374292737071071,0.3301088489366703,5.524833090632391,0.7231555630193557,-0.40014629632948917,-0.26743562165364027,-1.072408926525256,6.710723508877029,1.118513126171687,-1.2453356464735512,-0.03336805278529691,0.17259933626807522,2.405999598614334,-3.0004904171980655
Udoka Azubuike,Away,PHO,GSW,108,104,1,2389064f-fa7d-4b49-a57a-a57efdb9e75b,-1.7868609740318675,-1.8977536030843951,-0.09411779661152023,-0.15378381374584205,-2.490502617556454,-0.14926167156319964,0.13713456142674965,-2.683711512031139,-0.15533158978766898,-1.2453356464735512,-0.03336805278529691,-2.509668076837196,0.7169838124844654,-0.03626492864602924
