Player,PCA1_1,PCA2_1,PCA3_1,PCA3_2,PCA4_1,PCA5_1,PCA5_2
Derrick White,2.303429107383608,3.078968923556671,2.190535713743168,-0.1126666929779995,0.9058149020491386,0.6965771271327018,0.726418156655501
Desmond Bane,2.455535257583283,4.786608464983659,2.4899908195931224,0.2799360484315043,0.7059385593587475,1.1655003300308269,0.9920957269956098
Devin Booker,3.3210108666580886,9.178592721226524,3.88805265958216,-0.17221302388812812,0.8632468132095166,1.0725164424125329,0.6507199513096392
Devin Cannady,-0.9669909452576672,0.041919127372799715,0.03578400121424762,0.3093701222346718,-1.4372560492793836,-0.5405023405808151,1.5962449749965724
Devin Vassell,1.833875603631943,3.071622240197559,1.13636211250346,-0.2609569298325639,0.32667226160586144,0.6233647751945294,0.7775059392029576
Devon Dotson,-1.6853636726061372,-2.4576272677225086,-0.9837756653298575,-0.20437648690933802,-1.6776078925459796,-1.3823567943293285,-1.1459461842411882
Devontae Cacok,-1.4997295519713705,-2.2148008627649087,-1.4693837406584147,-0.10266107262037301,-0.5174655100729831,1.0836086365712727,-2.555355624323144
Devonte' Graham,0.8949449291147504,1.2733583799042547,0.7310860660849546,-0.9102576238371322,-0.9146148931718538,0.05130481485545936,0.8764162359473674
Dewayne Dedmon,-0.6842359501555696,-0.8206738917773033,-0.1573213981973869,1.082150952812003,1.1429388399411842,1.5506063492376232,-0.4057201351362775
Dexter Dennis,-1.7859368755620684,-0.7673119956231371,-1.6644806599630817,-1.0138210457312935,-0.6278041419489585,0.9229176790115691,-2.437564809293771
Didi Louzada,-1.3523435962400905,-1.886253505688881,-0.9378146946079938,0.2073358305722817,-1.1812956637958736,-2.3013312040041622,0.7362253331700389
Dillon Brooks,2.8231262967081703,4.138448000922797,2.508857074212262,1.731022919276546,0.004525653244129522,0.28551243883106003,0.7370127440648307
Dmytro Skapintsev,-2.2579555732850083,-3.2636749231350537,-2.7252327095412885,-0.7917693453853103,-2.421524421703485,-6.422658214713377,-0.6015011990033637
Domantas Sabonis,2.9867445682993736,5.544097076535534,4.885996080056859,-0.08148818173884925,6.458447248741903,1.6211425882835873,-0.221452839366444
Dominick Barlow,-0.7110922128263026,-1.3804522489505753,-0.546480840887583,0.6440197549164631,0.8758355030210911,0.5056604787910511,-0.7517657649562732
Donovan Mitchell,3.1351083888363562,9.111373666087854,4.27794174600511,-0.7020656531847358,0.8948443155528351,0.9634174484290902,0.7748299680791414
Donovan Williams,-2.193013003596859,-2.3510135132403196,-2.7252327095412885,-0.7917693453853103,-1.8585197212245723,-1.3133012034401945,-3.1319438885055004
Donta Hall,-1.152284710151866,-0.6821044863662085,-0.6531012836883917,0.3283775240574495,1.9971485912856195,2.190516389435293,-2.596576535837283
