Team,Year,Champion,PCA1_1,PCA1_2,PCA1_3,PCA2_1,PCA2_2,PCA2_3,PCA2_4,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA5_2,PCA6_1,PCA6_2,PCA7_1,PCA7_2
CHI,2021,0,0.4444474949626202,0.007339697254243519,0.008414519332417825,-0.40387534779077944,2.1253310760143798,0.41037854850639216,0.7406598275932293,0.9385083205282337,-1.9228042715635778,-1.3593572569952805,0.9398305908785269,0.2574489277332295,-0.7062096163727507,-0.3743805750186709,-4.6377789876722115,0.6455029834138534,-0.34660461921555724,-0.16343427786755155
CHI,2022,0,2.319535836505017,-1.253750723066123,-0.8560010205161005,-1.2554492531284185,-0.6968895171240894,-0.8341237010479242,-0.13318876493017232,-1.4167183049515881,-1.6796208074725942,-1.138885605146321,0.7078203874001527,0.3423888008112384,0.48193363729079713,0.22603070486116744,-0.6019354507285429,1.6879075808568664,0.1182211207003965,-0.2675947290536659
CHI,2023,0,2.732224986878556,-0.7718969474025296,-1.2460493870748186,0.12452832828571456,-0.9746404354074298,0.43313832673871683,-0.7816889753597146,-1.5005120125739515,-1.7647485104004774,-0.4744719874099907,1.5658180076383383,-0.683715656623329,0.08279322046287702,0.252762536090359,-0.24168351731979215,1.4191865571903202,-0.06257885247303978,-0.36992891196764777
CHI,2024,0,1.7109703948036532,-0.09718361759879283,0.20548347757975885,-1.118636879959718,-2.1180581887255574,0.02752672388438253,-0.10800671819208368,0.13721154938816355,1.3597741404451815,-0.2664590511870094,-0.1992835384220174,-0.054616098880752764,-0.24742027276020945,-1.1666249358487002,-1.2382289756380975,0.6057437910730386,1.4082472482892934,-0.6383000111685635
CHO,2020,0,-2.11532825259923,-3.495385140347335,0.7284655046130847,-0.9440647697163344,1.521302425027943,0.3254834284188801,-1.5620093834412838,-1.1775930143151365,1.7611357773070317,-0.7665964403063976,-3.465149721203648,1.0873734906755292,-2.196297003046053,-1.5157595018555123,-0.669382218491364,-1.3892272318827326,-0.09212280162874464,-0.9173630150180064
CHO,2021,0,-2.0529148226403606,-0.6515704446537743,0.433382065735009,-0.49512433145138673,1.0211225771212735,2.2554031155491243,-0.9448852996352941,-0.3263037276727695,0.7094215772971886,0.04635740449995564,-0.8228039903639087,1.0533665813743325,-0.6921081962918734,-0.21591213957810174,-1.9089345659838746,-0.44849986675064757,0.21223831500035,-0.708077555403683
CHO,2022,0,-0.41406977752097207,2.0226862467656566,0.7937070362807457,0.11962325335735664,-1.5563894540877634,1.6729273340071897,0.5621588894888737,-0.0718704827207563,0.8083016828352619,0.43044871324785755,0.4477267772476474,0.07586588405465576,0.24793290393532033,0.38346098553481456,-1.7051226107857957,-1.5654824223563977,0.652612941581845,0.17026004113016283
CHO,2023,0,1.8785316005055201,-0.5303324954231138,0.8494003563292175,0.7069175648202156,-0.20935664629193845,-0.31370622512584806,0.3158483593288248,0.18295290535439396,0.9106051990196282,0.6087363578042212,-2.0081500713760523,-1.2851690568658285,-2.982159623266486,0.4415461385874077,0.5035893125114366,-1.268767143692767,1.274414618183152,0.5519225073575507
CHO,2024,0,-0.5943006033488742,-1.7705229394277855,0.18789065080237757,-1.2016708095695192,0.48939786595729257,0.14625217682339986,-0.41360588145089594,-3.1816707402190367,0.6454627955248703,-0.18412108165906535,-0.858346398504973,-0.01061570835484737,-4.241703626157167,-0.6120776829203278,-3.8955289487932396,0.6385033880171443,3.0806351143791963,-0.8094102075016733
CLE,2020,0,0.7742642872729139,-1.876593213344744,0.4058892850110801,-0.4617829171592643,3.6879402199563907,0.4035249931213398,-1.8772650786510092,0.2410365192684126,0.4935816565938411,-2.3946979913417032,-1.4488035093873202,0.030877429982982242,-3.187397417290091,-0.41858386929002167,-2.374300623710795,-0.8977971817801265,1.5396410289149267,-0.5485865112911745
CLE,2021,0,0.736403414073336,-3.756942426509129,0.09499639352696612,0.447357847292942,1.6600004385281761,1.0002500345577463,-1.7339844907436,-0.7938115089387785,0.705477857552367,-0.6271771940573506,-2.7415038719968003,-0.4433398749019451,-3.384537204182029,-0.005306063086445089,-0.2489179510272927,-1.4095321503509448,0.8564129218111111,-0.8342591349456965
CLE,2022,0,-0.6607416793161913,-2.3274053649104953,-0.9074600774508773,-1.3154934031911356,1.280525892684513,0.9939954128505956,-0.9127334564670305,0.03837780524331259,0.16279120051210344,-0.8102041991173978,0.01521562620790329,-0.430635996221071,0.7951788693243925,-0.06633900113553244,-0.21718465454965563,-0.7115589361398292,-2.2596077509260923,-0.5014391875987739
CLE,2023,0,0.6343066533569243,-0.9796671508030967,-1.5380455634391739,0.4769069196731314,-0.9573530450597655,0.09906043009635959,-0.2940893991332829,-1.862397395228168,0.8067460791457197,-0.3963871597833848,1.9282224485951813,-0.4521577717207889,2.2392436894821706,0.06132869189386533,0.58393166462837,-0.049270573245262975,-1.3765759980663421,-0.8981038131120841
CLE,2024,0,-1.2202440865484505,0.3658680917298701,-0.5827144727748125,-1.2713880708515732,0.026730292947908532,1.5575819218257616,0.6447778584758028,-0.5445358537032787,-0.08726119542198843,-0.3987656230404796,1.6999994786645696,-0.4136531417583648,1.561352353307304,-1.079217251134585,-2.1713387909182185,-0.34495688230485405,-0.5210482346075739,-0.34282005403344923
DAL,2020,0,-2.5547333254140905,2.218424133615051,0.5417210650363992,-2.8987739002308364,-0.05631752304919977,-1.4485532640165788,0.6399022598242722,1.8487391491229572,-1.0062137077266944,0.011696861607011704,0.2704872863957645,0.2762771884144615,1.6170824743454306,0.14577922099053664,1.6951020376260582,-0.35440771326507264,-0.8062432674456419,0.4591036044034373
DAL,2021,0,-1.9909340897726493,0.27632628971694545,-0.31683316007331297,-2.074995212924467,-1.0399507540170032,-2.1037436804876664,0.12026233483931252,-0.7816620642831026,-1.385185058047418,-0.7612384462446444,0.8927455766209885,-0.4063869406275044,1.1470518817553361,0.25223419781778644,-0.7626081520897042,-0.18614484009204058,-0.5013208498822304,-0.3150488918950259
DAL,2022,0,-2.726102516088976,-1.60567666191741,-0.47294080947187356,-1.455190287072673,-0.728248259362351,-1.245573527932505,-0.35675447145011197,-0.8802683714956837,-1.1749073363128921,-1.2526620645780495,-0.22529349122795428,-0.7923396949230003,1.9880529940303633,-0.08006719157983037,-0.7292625240472664,-0.3905539606380911,-2.4194704704765035,-0.7224610951778673
DAL,2023,0,-4.597977942407266,0.19750924696653854,-1.3788318489989217,-0.5793477543355222,-1.1900690131379077,-2.8156392621964614,0.8330187256552506,-4.626929302606843,-1.150988971032068,-1.1953586655230535,2.210079827211542,-0.49910421201662236,-0.15888022590128872,-0.7895585481844871,2.8940543161895405,-1.1625664689774542,1.2841845183865963,-0.299861439219297
DAL,2024,0,-1.3472596906174807,2.5179690918609356,-0.21044741583386775,-2.139392182408741,-1.0697154195934364,-0.03353377771796526,0.2814807356380874,-1.2257735871809134,0.16182576725912634,0.49681672770427454,2.154842656798908,-0.5344366370259818,1.365083665043044,0.6799518405387177,-0.15235161876285522,-0.9734411762224066,1.2146244988458874,0.08060008936628424
DEN,2020,0,2.2218244026192284,-0.5881846395069933,-0.00993924376845317,0.5572940405265684,-0.5689184225496615,0.6710610657947157,0.46367639217102397,0.30919314683264143,0.7458168689695984,-0.4918409753192498,-0.018426152308976918,-0.058033907707383044,1.3439052956548132,1.1699107903957477,-0.9817317242248496,-0.3961788540377838,-1.0522462593309558,-0.39023299328592786
DEN,2021,0,0.8946000557784721,1.234177427933973,-0.37622702565464855,0.0629998670064627,-0.905304453415354,1.025377444856656,0.328038730041322,0.839128034770634,-0.12670233609498346,-0.9886761642617591,1.9588309271004094,0.2781883262113364,2.30318609972164,0.20376653307467602,-2.197129912739281,0.8324668904817962,-0.2831000055880431,-0.7340781223909797
DEN,2022,0,-0.7943507003767469,-0.0460391151592488,-1.0175368693895983,-0.23953998925856299,1.303022172915671,0.7194782125251595,1.0657960776643496,-0.15046603555924778,-1.5399140996259553,-1.5947656725170307,1.7597076068842996,-1.543961964481274,1.3310209500483392,-0.1525103330771752,-0.6369802823473294,0.5230517389126397,-0.5324759370932498,-0.3597122292221609
DEN,2023,1,1.7821861382362367,0.48040957076060975,-1.8198896547187215,-0.11222569955990393,0.8616424293483738,1.5934203717844824,1.2662557545092008,-0.521692864348869,0.7177210491999882,-0.5693384008349875,3.6636449457651894,-0.39246499413859853,2.185960847165284,-0.39914003504925666,-0.45870373156904454,-0.9461102390700756,0.373451823539984,-0.27362236682479246
DEN,2024,0,2.5086006665944054,0.872526771685027,-0.8172803136606728,-2.1410272116228466,-0.6795553694802213,0.990685464073227,2.115380316693501,0.45327575213306626,1.1056677648274043,1.0474613965516193,2.632072696404364,-0.2425691284332484,2.8064116040739986,0.6392585553974892,-3.0676391332244064,-0.32275690873796986,-0.8768185827300002,-0.11460866962281416
DET,2020,0,-0.7901322598440306,-2.3277976452383733,-0.2580449502196489,0.6410271250003194,1.717120434616223,0.22641890904289183,-0.9951711901307161,-1.7513905866759931,0.5121409040031717,-0.4556801870375416,-0.876084134255448,0.9591882043563691,-1.63415255535696,-3.2504442770638957,-0.436975461757448,-1.3113819957705717,-0.21840463474798819,-0.4641626089215099
DET,2021,0,-0.9061508708253744,-2.714453044379201,-0.1246536665596989,0.8930826285346602,1.230694881394084,-0.26564927737677557,-0.500524834225102,-1.0198678297998363,-0.35257573967777966,0.3987986653064573,-1.8337102774438696,0.19205852734584394,-2.7685587597726617,-0.4391000947729237,0.928414010059818,-0.7894473506794516,-0.21380033511342575,-0.3983356042535402
DET,2022,0,-0.7554043433975088,-2.5609944356327743,1.4458042193235592,2.051322049386361,-0.37906790681250024,-1.3654743295624387,0.10817076606341217,-0.7964123290538799,1.285320919408542,-0.07801245551405721,-4.343434566871345,-0.4713636401749691,-3.722819753819102,0.3184923633583321,-0.23850597983583066,0.0696560625074496,0.22572508892588733,-0.17882113736910013
DET,2023,0,0.0914087791341929,-1.6871456275553876,-0.054818426323103665,1.8836316374556266,1.2548675137898488,-2.1976135854202448,0.4868826376049286,-1.32796206157415,2.3502432038926586,-1.181808343260816,-1.7131404187263986,0.14708695591185214,-4.577735897217002,0.48792033498199333,3.149856513728127,-0.3788130654056693,2.6039958325121457,0.1476815797895766
DET,2024,0,1.250207157478244,-1.2229337431741483,0.11318511840812684,0.5403748920445345,2.094244699534065,-1.2218617260548528,1.3305747141930646,-0.24306178191405742,0.4786061968671528,-0.48297647838414115,-1.0314006971834617,-0.4050020588795009,-4.7623546143966005,-1.0563694736793674,-1.1779016098700212,0.7185405424499529,2.6917724160122902,0.20868400933571946
GSW,2020,0,0.6984056787229996,-2.7743270592024074,0.9543528794651487,1.4508512315497861,0.3276088471758751,1.0860616132976824,-0.6373513090001827,-1.151931740257667,-0.09559093798000522,-0.2811958424110007,-3.8753288451487906,-0.046413765143542625,-4.169845913198551,0.9152718734060904,1.3361483599795738,0.9041631757928594,1.0131882239176477,-0.17028027807234805
GSW,2021,0,-2.2850975269944267,0.8964770552252338,-0.03985711318308792,2.3573036888855348,0.3734983792671872,0.7964249157208048,1.1968135618673719,-1.7390672945496728,-2.573558126598704,0.4197786930531887,0.9238691894967072,0.6777023018604663,0.5336376453884527,0.26387392768692275,-0.9945755908157312,0.2182366473714791,-1.130933672536529,0.7565148010302251
GSW,2022,1,-3.074893362488676,-0.06821817418141006,-0.3870059102218652,2.0368041360790525,0.3797098635416362,1.3768103290928333,0.22905598605821173,1.0660279687815746,-1.4259137857197597,-0.6250414154436856,1.040936618581612,-0.36965275123245894,2.4002256360053478,0.550348515699739,-2.398062239977405,0.011828210788586894,-3.212440760707502,0.004872768426705423
GSW,2023,0,-3.2528693078723023,3.503614620051916,0.08860627332688063,1.9722272796132059,2.466625667543332,1.0601736773499706,2.241595110914311,0.2203444156257755,0.4695433900743657,-1.1043871983321165,2.662389251483714,0.4525663337712718,0.7874656768534419,-0.3027602080439756,-2.155291360493038,0.7359760102888233,0.9462294650659757,0.7261257822427505
GSW,2024,0,-0.6129938678350211,3.0102457595134937,0.4851948353388681,-0.7486498767987919,0.8462800903643735,0.9345805621126857,1.9623428070120859,2.2235563227484936,1.6982378869539203,-0.3696824499956595,1.6749147211183515,0.617657730734268,0.9377097394012214,0.7881262911337812,-2.7845119082834757,0.3183437783434126,0.793290465656085,0.36709107545447955
HOU,2020,0,-4.193937580552587,2.5177819573700058,0.8072852418131126,2.236548387714503,-0.557359845108655,-0.6475148405559831,-1.8598281685891618,-0.4830248116769674,-0.6176624951925391,0.8743597090522909,-0.5167808916688741,-1.1878709713735958,1.3814535370207526,0.9250429795635691,3.6327813720970665,0.32673961822390984,-0.5816600039452517,0.8854995306110928
