Player,Year,Team,Pos,Age,Awards,PCA1_1,PCA1_2,PCA2_1,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA5_2,PCA6_1
Kevin Johnson,1991,PHO,PG,24,"MVP-7,AS,NBA2",2.774473005039636,-0.3940312317615301,7.1378448931125416,5.880584491481121,-2.451922053141358,-0.03042123432132973,-0.3150706980786099,-0.5718430643074384,-0.8624817565339895,0.2561302373902898,0.9870041560298743
Hersey Hawkins,1991,PHI,SG,24,AS,3.0935285163129054,-0.4715513565638933,6.19570080972183,3.647515912912898,-0.5697847630258893,1.613399823564074,0.23339099833730292,0.07093160545935429,1.752585498054743,0.054897168892189256,0.5483520112541999
Tony Campbell,1991,MIN,SG,28,,2.75966539046428,-0.3989968595384616,7.180016184976312,2.7185790333025297,0.17333902632394346,0.7493516568065552,1.1057099256531229,0.057128578332158925,-0.5538772521145681,0.4472650615096898,-0.2739103957136898
Brad Daugherty,1991,CLE,C,25,AS,2.918031817292738,-0.5442300291379764,6.991575031089831,2.328494236339333,0.08977872884641797,-0.6025778161428379,4.418160366390321,-1.8166175267862166,-1.7014310907162613,-0.5721422362438119,1.0324253595282085
Clyde Drexler,1991,POR,SG,28,"MVP-6,AS,NBA2",2.937856650883004,-0.2596818589504622,6.342484186078439,4.151933467877001,-0.6377907533009067,0.4325223933055552,2.4747200283502875,-0.40555599760922484,0.5449940242364967,0.19794019140077654,0.6343672903965857
James Worthy,1991,LAL,SF,29,"AS,NBA3",2.90419120071888,-0.44714966571600406,6.1670115144822315,1.4056094851583867,-1.0075413848539043,0.7164173852823343,0.7470614756132997,-0.337948166168859,-0.2588813435322661,0.4529789053735442,0.6499560900578008
Hakeem Olajuwon,1991,HOU,C,28,"MVP-18,DPOY-5,NBA3",1.822177465401535,-0.7689283738379993,6.488909051778781,4.324060635595456,1.417800424124429,1.469887197465756,9.476343060594857,3.5757760029682815,-1.6680265890119539,-0.5921618891101093,0.79536090894859
Ricky Pierce,1991,2TM,SG,31,"6MOY-4,AS",0.7060603282869863,0.9126562965335375,5.882306043396016,1.0218242651294038,0.2044294745273216,-0.23488456296641816,-0.6872150362960162,-0.08249960253279147,0.39784170619703435,0.7811408198324394,0.5864164356161832
Ricky Pierce,1991,MIL,SG,31,,0.059604821244247715,-0.12115855573991141,6.635009202538434,0.9633602293698192,0.03169987945317605,-0.26597316341552596,-0.6969776542651747,-0.09206745127094705,0.7455489262479196,0.5957865078351605,0.8462355726303681
Ricky Pierce,1991,SEA,SG,31,,-0.3330425024510414,-0.48526428137853495,4.813307451921566,0.9464770250540003,0.5088581283239227,-0.3338211194806273,-0.8611907835590233,-0.224938819262537,-0.1524840146183071,1.047374863083064,0.18083762149992016
Joe Dumars,1991,DET,SG,27,"MVP-15,DPOY-4,AS,NBA3",3.0466041375292936,-0.4377142170310955,6.113877452891206,2.3881501682833908,-1.3673549333650215,-0.4546640581179471,-0.863785393114632,-0.2408652964667033,-0.489337510088484,0.7247611022964375,0.4410309556241778
Roy Tarpley,1991,DAL,C,26,,-0.36273630289485975,-1.7147890683527622,5.702382714781932,2.911696910744725,1.7939296216160145,-0.08439227556528385,5.883835496693399,0.4107678559419919,-1.6346220873076467,-0.6121815419764065,1.3620215109876561
Antoine Carr,1991,SAC,PF,29,,1.9782998059067467,0.09248577358618314,6.052400942514852,2.026490037273618,2.05104294096167,-0.9652908068974759,2.24409745802132,1.1088566928592007,-1.7014310907162613,-0.5721422362438119,0.8406708103693785
Charles Smith,1991,LAC,SF,25,,2.698308652453747,-0.485402410489024,6.39287777209321,2.154684154169422,1.6158750612597284,0.094632112720463,4.556036534912496,1.61338364448436,-1.6680265890119539,-0.5921618891101093,0.21092054747625874
Wayman Tisdale,1991,SAC,PF,26,,0.7577570205618136,-1.134428832961116,6.1270402608691805,1.661370874108897,1.0661025685199415,-0.8088361732085423,2.981970583849938,-0.5027125404434161,-1.7014310907162613,-0.5721422362438119,0.4131900401107644
Rolando Blackman,1991,DAL,SG,31,,2.9879486640497794,-0.3954177926150981,5.493289342529512,1.5055444308082178,-0.5967746667689682,-0.3343949497628173,-0.3415830005346051,-0.29660103615440675,0.15212815653868947,0.6232929568384906,0.5248521027970005
Tom Chambers,1991,PHO,PF,31,AS,2.5326366072912325,-0.2694504675010597,6.233386240421967,1.9708432952609591,0.9380534331276096,-0.4191702043688211,1.9726100164499099,-0.3133390572805311,-0.3658991465637478,0.42032737384466357,-0.19957673606259835
Derek Harper,1991,DAL,PG,29,DPOY-7,2.878321942339472,-0.4657879562016593,5.160356694976825,4.2805895295297764,-0.8736771777557196,0.7443621825516737,-0.41415499355580954,-0.25595172505524205,1.405910077380375,0.0008884570456033419,0.46935040431973396
Ron Harper,1991,LAC,SG,27,,1.0467242296997648,-1.0533450911715885,5.655696511510751,4.213273500148512,-0.44969160351911297,0.037337179552259576,1.3513454805635798,0.5489870693899562,1.5044747952282893,-0.30337958121458486,-0.7350543318914029
Larry Bird,1991,BOS,SF,34,"MVP-9,AS",2.192582831820263,-0.8180261496679108,4.709607534261676,4.298377132069289,-1.7960584814079508,0.12496052484367265,3.134712147651726,-0.33149759300460696,1.600692480849755,0.06666125950834989,0.2372963863414715
Magic Johnson,1991,LAL,PG,31,"MVP-2,AS,NBA1",2.9455408761317257,-0.41464487136901873,5.206831426844292,5.78359422856475,-3.341773555003418,-2.1387075096765678,1.7165526568166498,-1.398449249256795,1.1153213135485236,-0.11254378380330379,0.7788769073896282
Larry Nance,1991,CLE,PF,31,,2.9151583784529906,-0.3491861198916336,5.376802705274368,1.2879514622117167,0.4761441375305185,-0.21066810356348348,5.104042138641533,2.4511926069647605,-0.9978799286308371,0.6193520652478147,1.0420999456049762
Reggie Lewis,1991,BOS,SG,25,,2.9044820446960653,-0.3850373742778204,5.410019261333911,1.9613744013763668,0.7953514547157462,0.3962177782028612,1.7428996314946972,0.8110050477606782,-1.4282169159102627,-0.23903524403416598,0.5477815148932959
Jeff Malone,1991,UTA,SG,29,,2.439345334079866,-0.5477006647258299,5.121565757330179,0.5236776892123166,-0.024881247719134914,-0.19982975884489967,-0.6320519145152937,-0.4220228889210804,-1.2203686198773678,0.21712943240098398,0.79536090894859
Reggie Theus,1991,NJN,SG,33,,2.9951631678801243,-0.3508128592115787,4.942747808720554,3.126650162001561,0.06477980663824241,-1.0263951332717594,-0.2956608853648994,0.17951837583793043,0.40155409221507554,0.5466238518060063,0.34342539855880966
Sherman Douglas,1991,MIA,PG,24,,2.573783201664373,-0.4454144950605485,5.438786173515732,5.160498508399095,-1.773151177846159,-0.6489910699502235,-0.4934389023036864,-0.40397807820367504,-1.1330153446984637,-0.07213069900192443,0.7910037351911052
Derrick Coleman,1991,NJN,PF,23,ROY-1,2.491668890359284,-0.35516667720183,5.554090368028635,2.2870820292140874,0.8073710733031912,-0.5241598978287441,5.154548561892304,-0.3215949998636736,-0.4396438259055327,0.8950084855031175,0.22040803499799008
Kevin McHale,1991,BOS,PF,33,"MVP-19,6MOY-3,AS",0.8256496198664685,0.38466366087354426,4.751564179898022,0.9644718332557626,1.0967210765012454,-1.0944558426707087,3.8103140617457876,2.156928606342088,-0.2707668674894912,1.2003100020013144,1.5340526908828775
Chuck Person,1991,IND,SF,26,,2.672940022223691,-0.17139394027737806,4.344049648948397,1.7051008802481575,0.5800920985157648,-0.8256865377832153,0.8947779190404209,-0.8940193588936096,0.8460994720049493,0.16956595435102348,1.01501283119954
Harvey Grant,1991,WSB,PF,25,,2.8272629311711985,-0.4320980137359277,5.013826420197223,1.7828372595473656,0.7763319766779738,0.5628507805288603,2.728117259756674,-0.35661712266951634,-1.2781040639848924,0.032343881742009084,0.6535046182084692
Tyrone Corbin,1991,MIN,SF,28,,3.1842096394969652,-0.4373268414976515,5.347008169378108,3.8180419654690314,0.14254319861155343,1.2342638787232947,2.539645768100168,-0.7355114352593581,-1.1319092607070602,0.37704927437623,-0.10575089038833414
Lionel Simmons,1991,SAC,SF,22,ROY-2,2.9807341602194346,-0.44002272601861725,5.683590487273719,3.3995764307509986,0.4601838392876779,-0.08590949992984265,3.8547190805115874,-0.25764336946746197,-0.9362264358757743,0.7308113490487438,-0.503025059699756
Scottie Pippen,1991,CHI,SF,25,DPOY-7,3.055167597842033,-0.3442747077824571,4.649592899738169,5.1436623618929325,-0.3732464002069754,1.4673108856421218,2.9669033235449556,0.1880923990791537,-0.3388876175190062,0.6299786331873675,1.0774368603164148
Kenny Smith,1991,HOU,PG,25,MVP-17,2.7564944045148856,-0.32813088908294596,4.308122093124502,3.594255656135788,-1.9456467348921254,-0.5117368163658377,-1.0889878978831686,-0.15905113692806083,0.3735107637938171,0.576335616307167,1.2092884525550942
Terry Cummings,1991,SAS,PF,29,,2.075772513010586,-0.40078654013861414,4.786695090184763,1.828905186121912,1.3347687851660706,-0.2130234193063776,2.8451819423858393,-1.3008945220152541,-0.8771221517476255,0.31007228097860895,0.48025888380426646
Otis Thorpe,1991,HOU,PF,28,,3.0727642398858874,-0.3569636351072565,4.857034681937051,2.2701988248982685,1.2845293221739378,-0.5920078538938455,4.115360748225913,-2.421440196311969,-0.5180549197979573,1.4867960565680884,1.520817203762134
Ken Norman,1991,LAC,SF,26,,1.7801014828903354,-0.10072998360539341,4.7088209626155875,1.4814916716993622,0.6393648187543004,-0.16298713033662085,2.8347102331096936,-0.14167564043227363,-0.9414562311442127,0.19376694136024833,0.7416033488533226
Glen Rice,1991,MIA,SF,23,,2.702355521900928,-0.33889868295366704,4.028885354367153,2.1832953486188478,0.557371197785878,0.41214265713346787,0.7104458857258752,-0.6094654367094324,0.9360019558107673,0.4125041748191788,0.29315294303002737
Scott Skiles,1991,ORL,PG,26,MIP-1,2.504664530166331,-0.13740203209529775,4.03031550268336,4.1006448093881245,-1.5530601156780097,-1.4316384470536565,-0.36584136289726255,-0.5426239807526585,1.4290035577775784,0.2838659832463533,0.10435391456466468
John Stockton,1991,UTA,PG,28,"MVP-12,DPOY-7,AS,NBA3",3.1138230713215473,-0.3865711321984545,4.170226978525602,8.265178471092433,-3.396239530608775,0.7164060598750324,-0.5570228873339836,-0.2052190278776086,0.5144757718032107,0.38399660125289237,1.0796719047738639
Pooh Richardson,1991,MIN,PG,24,,3.1548819027572077,-0.4161786292896528,4.131541834544076,3.5880660007550933,-2.8293271708167764,0.13277723881178763,-0.12614311373522674,-0.38798304443120474,0.15728366719224157,0.4717943673049671,0.3624637971864548
Xavier McDaniel,1991,2TM,SF,27,,2.717078725105035,-0.1565437010321233,4.503691485622457,1.9858849442633335,1.225018699741507,-0.38774785699613923,2.2952365446846885,-0.6263405709721648,-1.6680265890119539,-0.5921618891101093,0.638401317734873
Xavier McDaniel,1991,SEA,SF,27,,0.12586259711314546,-1.5690443476711518,6.937395158144298,3.234085057236007,0.9211968896368941,0.807286753797139,1.3746305100513694,-0.7797717789643105,-1.6346220873076467,-0.6121815419764065,0.37113026620806194
Xavier McDaniel,1991,PHO,SF,27,,2.045768622246517,-0.41957202769133606,3.936871114948179,1.7528126643076174,1.158030910917743,-0.5034769313966687,2.476517875756748,-0.7317866776469,-1.6680265890119539,-0.5921618891101093,0.7244327635785296
Vernon Maxwell,1991,HOU,SG,25,,2.8843939222933597,-0.23051595306046313,3.2533276611277597,2.3826630523189967,-0.4461076293707304,0.6997838954149549,-0.5885868335056936,-0.2033566490713795,3.142049024466692,-1.1263119900536167,-0.2225448259564617
Terry Porter,1991,POR,PG,27,"MVP-9,AS",2.7840034633538724,-0.19854573131398798,3.2479154830355395,4.15151426544262,-2.160833420422047,0.862188580898179,-0.3756039808664211,-0.5521918294908139,2.137820931086971,-0.06261236166104638,1.4676865976064764
Jeff Hornacek,1991,PHO,SG,27,,2.75265396767364,-0.23513297103550673,3.6262752670269283,2.366395086767279,-0.7124989774288323,0.598902704047655,0.09614626418632724,-0.5322160833988755,0.7323516556697941,0.7327469299163889,1.1581315549420046
Johnny Newman,1991,CHH,SF,27,,2.649095874350989,-0.10126395515719401,4.626665398670982,2.379230519807969,1.2377018803180335,0.1556079277393915,-0.23712854405031666,-0.2926203238349384,-0.05440839287330506,0.7774989549498822,0.33443578311800476
Mark Price,1991,CLE,PG,26,,0.19173257442300562,-1.56673583868363,3.526775932568279,6.090987783863316,-3.578725024827999,0.9056990839706199,-0.7335932441525994,-0.36358472181152046,1.2913396105272321,-0.08069337206257912,1.1298137193263167
Dale Ellis,1991,2TM,SG,30,,0.6317480488447546,-0.22524925489283507,3.635350840882931,0.9601380321321112,0.2453410597820636,0.3597088966181564,-0.08222194003874946,-0.3643510972951121,1.2861840998736802,0.07080521747094436,0.6086856228631307
Dale Ellis,1991,SEA,SG,30,,0.12715469738903554,-0.841638534838365,2.9459531443638425,1.0315949559183755,-0.04108481487480305,0.5270273012296062,-0.4839948016259021,-0.44090263169038146,0.9139402747900808,-0.10983637522543609,0.4951202412239875
Dale Ellis,1991,MIL,SG,30,,-0.40451808986264365,-0.9534455630056505,4.566957422117739,0.6987235957652895,0.7223182725398373,0.09284428833370312,0.30048177829696326,-0.501969553089762,1.7956805469486317,0.29362476313948327,0.7429384061356435
Eddie Johnson,1991,2TM,SG,31,,1.1881952351615148,0.7832419583987703,3.97779022775408,0.4071872800499882,0.4826008886419277,-0.05397338651593398,-0.22722835068565522,-0.524579170035253,0.11583740556336078,0.4772758527189694,0.5973496608873311
Eddie Johnson,1991,PHO,SG,31,,-1.0506108847675517,-0.7676202397731956,2.5698488386316654,0.4261578266852321,0.8943274395439786,-0.2738245154206728,-0.39189757266638076,-0.46241624531323494,-0.11111203760431285,0.3533503804470424,0.4490689115885288
Eddie Johnson,1991,SEA,SG,31,,0.9484341009938598,0.2559541139247686,4.325114079801746,0.4071872800499882,0.4826008886419277,-0.05397338651593398,-0.14489373969529248,-0.5556606323962621,0.13728209869555655,0.516044299258423,0.6280541339154498
Armen Gilliam,1991,2TM,PF,26,,2.6703298721963833,-0.4154196224359063,4.507072007516709,1.3361828624253573,0.6951065667596594,-0.1934082369385805,3.2004611728918024,-0.7732023642296563,-1.7014310907162613,-0.5721422362438119,0.46901488500722854
Armen Gilliam,1991,CHH,PF,26,,0.7083102546883746,-1.4909739060551372,5.862317704397223,2.0810627253762717,0.7278880092880209,0.5807960494392133,4.163305957039745,-1.0021342717328,-1.7014310907162613,-0.5721422362438119,0.8617006973207297
Armen Gilliam,1991,PHI,PF,26,,1.528017511373714,-0.8368815971015288,3.8091965955292273,1.0446851280537865,0.5981532462896377,-0.5231175399683978,2.7166722176056606,-0.7721800340390543,-1.7014310907162613,-0.5721422362438119,0.22143549095193435
Rony Seikaly,1991,MIA,C,25,,2.0130701700838904,-0.5049938432579737,4.825339871001844,2.2665590867249903,1.458094580033148,-0.9949507560873294,5.434458095754686,-0.5478981530769967,-0.7753912373843062,1.0215746980946456,0.388069668242419
Kiki Vandeweghe,1991,NYK,SF,32,,2.4291696284722923,-0.25090515841471533,3.6885583234556147,-0.04596439183476515,-0.11053015873661291,-0.14920173115465038,-0.7788561725686605,-0.2560202816235461,0.5266412430048193,0.48639920301552864,0.8272729704802135
Isiah Thomas,1991,DET,PG,29,"MVP-13,AS",1.4349326707682835,-0.875630148743503,4.295792589629392,5.457882439748171,-1.8872678982889632,-1.0828045190459477,-0.32237628188766243,-0.32395774090295754,-0.09502851775516603,0.3824267153516326,-0.17632417754710544
Detlef Schrempf,1991,IND,PF,28,6MOY-1,1.062716192635567,0.8453151773336303,4.302092593694098,1.9623945436312504,0.7784205902179265,-0.8397067201107825,2.6605092396090235,-1.5535320497865264,-0.35118446673522535,1.0549283274783634,1.0453183613309707
Sean Elliott,1991,SAS,SF,22,,3.0727642398858874,-0.3569636351072565,4.036807256710717,1.199096509065332,0.10125880769300154,-0.28808478110685537,1.3204906256988564,-0.6179372821249504,-0.41716733339682016,0.6944139081987063,0.6202473611915348
Danny Manning,1991,LAC,PF,24,,1.7154926991253896,0.09215261372049417,4.054798666338573,3.354942026388045,1.3914173640733383,0.618190478417934,2.0173279522955347,0.05245004709740317,-1.7014310907162613,-0.5721422362438119,0.9614972141581483
Johnny Dawkins,1991,PHI,PG,27,,-0.5928416059473604,-1.598667588975491,3.12819680327051,1.8426380090326253,-2.4036152030499913,-0.9412271062142545,-0.3764007430155688,-0.8943489867326553,-0.4302332259603351,0.30402203422630275,2.9429457974846978
Kevin Duckworth,1991,POR,C,26,AS,2.6725580637427946,-0.11818252492359285,4.146197058022216,0.9768880638620709,1.52387926712697,-1.1080844313863485,2.014986341360036,-0.9372288677142908,-1.7014310907162613,-0.5721422362438119,0.38298343916357197
Rex Chapman,1991,CHH,PG,23,,2.103954374307655,-0.262300506285258,3.6895823747416463,1.743252308791965,-0.06662312904000942,-0.09553076788344671,-0.6585642169712891,-0.14678086076804875,0.49158795403550437,0.26220977622052966,0.07245043211838559
Dennis Scott,1991,ORL,SG,22,ROY-3,2.3727456981054207,0.11966118718991756,2.938579972025394,0.7267967141380742,0.6928921328506114,0.07760481168854663,-0.3996592491623106,-0.019496629195146043,2.0057238197491705,-0.25628890416672834,-0.10605246321842997
Kevin Gamble,1991,BOS,SF,25,,2.701889152048783,-0.10829791345526944,3.4676819550412796,2.011312522818782,0.5229200800244321,0.372553119270368,-0.06818228833212776,0.06713829127859212,-1.6680265890119539,-0.5921618891101093,2.00228671735645
Derrick McKey,1991,SEA,SF,24,,2.1356958831674766,-0.18582621088855805,3.6378105859538468,2.1118384248325834,0.8437970724427446,0.2448242525220184,2.048891898467245,0.05058766829117409,-0.9466117417977649,0.34526553089377193,0.9644048563582529
Jay Humphries,1991,MIL,PG,28,,2.8119822436112356,-0.2685285193671058,3.0291882799041794,3.598732137679017,-0.5560934031605179,0.4901648604621889,-0.6994346884252806,-0.34952062341358336,0.6785342602098079,0.474635112399368,0.9725347755013656
Doc Rivers,1991,ATL,PG,29,,2.687456792821862,-0.22854060393863013,3.0060079988075006,2.9131906038335766,-0.22414990348355754,1.6097327287782055,-0.02776790956501357,0.4649123466377347,1.2806172639611342,-0.10007759533230585,0.06294360569787023
Shawn Kemp,1991,SEA,PF,21,,2.293799021183495,0.10801021091679826,3.9209945106639186,2.395614229390877,1.9323854186598,-0.2921857654338491,4.312654920095378,0.6002601806752792,-1.2203686198773678,0.21712943240098398,0.8142122090211988
Robert Parish,1991,BOS,C,37,"MVP-14,AS",2.619768137611232,-0.08011574294919531,3.2877485140306364,0.7280616120311469,0.8150822777227035,-0.03582797249701528,5.212168717833133,-0.403665114109326,-1.7014310907162613,-0.5721422362438119,2.150069594574326
Jerome Kersey,1991,POR,SF,28,,2.387816601493216,-0.31444277643802254,3.8190508335111875,2.6263485889113074,0.9549259289912909,0.5825671442272446,2.6119647625012625,0.19759169124900516,-0.7199993392741989,0.8353525980509439,0.3570227098963186
Ron Anderson,1991,PHI,SF,32,,1.0688692323944726,0.872165002653892,3.2535862743852153,0.21588770688889733,0.26543395501496625,0.32569645035698436,0.4762553729664312,-0.6857610163976916,-0.885163911672199,0.29553411352631387,0.5192997134293187
Terry Catledge,1991,ORL,PF,27,,0.977044722279636,-0.43044097559229405,3.9430069964960226,0.7361884453352062,0.5500659844066983,-0.3719999145227759,2.376800916866951,-1.4534856813917723,-1.6680265890119539,-0.5921618891101093,0.10978580115900678
Sam Mitchell,1991,MIN,PF,27,,2.6533316759380545,-0.12334199385312997,3.8829175345840032,1.3831445736360453,2.2893246876546742,0.08448447050034916,2.176945530560546,-0.2830925269714177,-1.6680265890119539,-0.5921618891101093,-0.20738350878651346
Byron Scott,1991,LAL,SG,29,,2.779486872488315,-0.14548151302726933,2.532627489862113,0.6617582409282834,-0.2772712265395367,1.0733301404285236,-0.380452530515368,-0.046853333943696854,0.8700190891491725,0.051989755539521586,0.6693617197900429
Willie Anderson,1991,SAS,SG,24,,2.6292710407607234,-0.3858121253447083,3.396542119237273,2.699094692990777,0.13703032794429246,-0.31966393894586803,0.8284839012299081,0.02103895689734816,-0.9092891914459191,0.25191961116942874,0.08214435709393754
Travis Mays,1991,SAC,PG,22,,1.9026828829780216,-0.43790835246064314,3.0272958715599017,2.711741380291675,-0.09311440675018325,0.015974111047753103,-0.5736349964253176,-0.16193584592489155,1.2915452731567292,0.08049732910580777,-0.4312156444429014
Mark Aguirre,1991,DET,SF,31,,0.8219278526936794,0.8635197549720702,3.28642365690831,0.7219306594154535,0.8870313092656179,-0.3947969344995558,0.8490588979374825,-0.591420625992027,-0.27475920075191596,0.5850932716373412,0.22637870616114436
Mahmoud Abdul-Rauf,1991,DEN,PG,21,,0.5371763357454079,0.5741610324286742,3.113653975646366,1.06787207028268,-0.04999912102425755,-0.19016737380167079,-1.241299892339127,-0.07139388626372097,-0.20101452141013096,0.1104121599788871,-0.5004158181322335
Nick Anderson,1991,ORL,SG,23,,1.4333613869031183,0.13991804436459288,3.2770220523832245,0.912786747742032,0.23481544703366222,0.6113161198191511,1.360905004465971,-0.220163226765808,-0.4707790662273096,0.5974927918500723,0.2728714502988224
Mookie Blaylock,1991,NJN,PG,23,,2.5348372436728988,-0.4733952528318012,3.313727582802394,4.672843622609739,-1.1131497901875862,1.2956092575424019,0.19026658678997357,0.38945681556510287,-0.6763581008776737,-0.17620723110442002,-0.45300692011815663
Benoit Benjamin,1991,2TM,C,26,,2.150205950633185,-0.3050385219024544,3.355108728883592,2.113031982515867,0.6969005598086239,-1.0966417397219894,5.495508618730488,1.2022666977725047,-1.7014310907162613,-0.5721422362438119,0.6049445892695944
Benoit Benjamin,1991,LAC,C,26,,1.0632627592384103,-1.0527563029033231,3.785593068310307,2.2227376189546697,0.8621529884914355,-1.3855422105711166,6.610209304647511,1.0807118323186284,-1.7014310907162613,-0.5721422362438119,0.5445313873752097
Benoit Benjamin,1991,SEA,C,26,,0.34793262316700446,-0.9447766927567042,2.874942887486793,1.865586172609207,0.5385859055601142,-0.6864929495587584,3.989253781882348,1.0618035848556588,-1.7014310907162613,-0.5721422362438119,0.6955643921111717
Todd Lichti,1991,DEN,SG,24,,0.3041758787665566,-1.0128383473557439,2.865644935980926,1.4716564556677179,-0.08719182866070316,1.6724004870663263,0.3921229145696074,-0.3284488739990074,0.07686606794650748,0.32641269278201607,-0.06753804526888245
Otis Smith,1991,ORL,SF,27,,1.2897181632787669,0.46750619588565184,3.326350057728156,1.5425039631675521,0.3863733629608422,0.2789356625611686,1.4010273892827583,-0.3227880644482844,-0.8866070363077097,0.21251573503340462,0.014964211322889727
Brian Shaw,1991,BOS,PG,24,,2.828229929172697,-0.3300520225370238,3.1751551141007908,3.9289839019137087,-1.1628620972137673,-0.7145195271490353,0.7662681942602426,-0.3653048709174099,-1.3036724683941232,-0.09428899910778553,0.25779986161731755
Rod Strickland,1991,SAS,PG,24,,1.9352626654721916,-0.738344712945092,3.051361772440484,4.575886118559427,-1.8766786979713213,0.5982478184257896,0.026168880720731504,-0.47564029509554456,-0.43036460397494564,0.8313743302799349,0.47598130033223573
Gerald Wilkins,1991,NYK,SG,27,,1.9074059064495155,-0.2514709251645658,3.037380261566934,2.5779301044566867,0.03858465197227261,-0.11405104591556357,-0.25419674582852786,-0.05430284916861325,-0.8517594099678917,0.27551446066001656,0.3518251787399259
Reggie Williams,1991,2TM,SF,26,,1.4532739834308643,0.27810968408381664,2.48655769168703,2.0812498096172516,1.4252668570778984,1.2601543729571196,0.8587060926820343,0.15037296541518605,0.7185373972031779,0.3861352484924563,0.1501138095730173
Reggie Williams,1991,SAS,SF,26,,-1.1815560156945029,-0.34644538193643215,-0.15924936581429747,1.249126092138807,0.9107794945475766,0.0956923790191119,-0.31272908714311043,0.4178358505042556,0.6755909175390621,1.5244936486892005,0.574209026059834
Reggie Williams,1991,DEN,SF,26,,1.2447436752749852,-0.598449096719753,3.616888797728178,2.4961527688494667,1.5667196011167608,1.8116015930564133,1.3501191490686026,-0.05204228595503438,0.758334871567051,0.1364446834171578,0.08178253287717147
John Battle,1991,ATL,SG,28,,0.48038385316256355,1.1220700880923804,3.0701420678850404,0.39017403275937945,-0.26495698746110313,-0.3463715334593157,-1.1713225088735315,-0.12796967456705172,-0.5563521761265957,0.603609706860645,0.16290247530370996
