opp_Opponent,Location,Opponent,PCA1_1,PCA1_2,PCA1_3,PCA2_1,PCA2_2,PCA2_3,PCA2_4,PCA2_5,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA4_3,PCA5_1,PCA5_2,PCA6_1,PCA6_2,PCA7_1,PCA7_2,PCA7_3,PCA7_4,PCA8_1,PCA8_2
DAL,Away,SAS,1.6675436639561434,0.9519757430584053,0.8539205258833374,0.24394102854365438,-0.07995870308997449,-0.3735313366981844,-0.718505179322297,-0.9506342604810879,1.1254440467302984,1.5626845595925385,-0.47502294167080594,-0.38380488130887325,0.5079546950133135,-0.6231633932407269,0.1543454767498264,-0.17962282505665195,0.39047878391895235,-0.7222713401875493,-0.6876683977743867,0.8442268430754102,0.1210541646946038,-0.6634225032524871,-0.5301096544488141,1.2199593758856269
DAL,Home,BRK,0.20895282342218627,-0.5473628109848834,0.32484423637897764,-2.348467209734873,-2.1244879951112217,-1.6860752072967269,-1.53947057944879,0.36658402484984726,-1.2986810152725317,0.34887434567587766,-1.3506492524018994,0.4817802737865099,-0.6128428030920945,0.6070276914609433,1.8675774530949822,-0.011919938438763895,2.102052891787536,2.5454374432234053,0.536570439464281,0.010568188232176196,-0.6422776640690279,0.5122709240269621,-1.416855959491384,-0.09306528234698963
DAL,Away,MEM,1.4089770774857369,0.264301429190661,-2.2194081279651026,0.14973910239521063,-2.128612397919297,0.6587602395083422,0.7755989332547328,-1.6798329506915255,1.5394872875892378,-2.1521973456729637,-0.9760757916258782,2.2475698915240123,1.799409796309499,0.5399334247929609,0.5024217675114997,-0.15031517593807153,-1.0331670005110845,0.615809218363495,-0.6198039146933276,0.5259033258442781,-0.35074801414180823,1.1216021172386421,1.5521961409358727,-1.1307308786579058
DAL,Home,CHI,0.11222796926055079,0.8156329033877984,-2.5234732504112896,-2.8780538263839683,-1.4260817625376674,0.9793319824977929,-0.39778403082555713,1.1366166176195793,0.21270972555209164,2.2901023672530734,-0.11040785890863761,0.8416939035288075,2.554363353177657,-0.03189330262497248,1.2801968273738964,-0.6836095761125935,-1.0491730640808945,-0.8072631309960109,-0.7804719770268133,-0.7068441768968978,0.9417299281813742,-0.7961464312286682,2.6923735438023524,-1.694588073260195
DAL,Away,DEN,-0.05045246361176677,0.27289164982057856,-0.9927256048789966,-1.8288071574239082,2.429736823082006,1.8274384544969564,-0.5479921683776703,-0.6854795537080566,-3.0656399153764093,0.16733309150072415,2.2430854860151257,0.437745295551383,0.7781490610521734,0.25542726624350387,-0.9272130847773596,1.5114596285193629,2.3684479441963004,-1.496868013196261,2.938897730953858,-0.6423400470425397,2.9181302211144633,0.23702042223528166,1.218040146571178,1.6801506335625718
DAL,Home,CHO,0.3717380050924248,0.1523937228698066,0.09244380445370609,0.41353384343807253,-1.5101071658290235,-0.9002160707678623,3.293976682289928,-1.3767580691616361,1.2423002563364298,-0.4223556509976937,-0.5363391013690674,-0.27371152004301114,0.33336497740507165,-0.4245267990249735,2.1711077328516453,-0.40283036695732355,-0.6841160800328684,-1.9905822680088419,-0.9238753763883927,-0.7265079590467993,-1.0164469578692226,-0.18026752113629702,-1.0282975455555223,-0.29348732325160815
DAL,Away,ORL,-0.5179818676554062,-0.3766550954277342,-1.0604080748661993,-1.039013422773441,0.6331763526236089,1.3553267940541458,-1.9468732039577035,-0.8220646884451916,-2.2002093571102037,-1.5844875271136678,-0.5483142800731069,0.5524937235937364,0.5463993594404962,-0.1956491228648521,1.3526576103064023,-0.7017647887517208,-2.657906910215956,-2.370608055976874,-0.7027696618227948,0.8559608218902027,-0.8877801027356917,1.6974471153403616,-0.9828450978066393,-0.3603490760034228
DAL,Home,TOR,-0.23753021235878094,0.01885891172223453,-1.231607608739196,1.8741805636645164,-1.275557620283273,0.9990902489147463,1.0449116034236587,-0.7412259507539758,-1.813385966007057,-1.49521583504863,0.03212661326050521,0.17254386660111726,0.7975526885969629,0.504372583435,1.537147062350018,-1.8446734209665945,0.7406530404477074,-0.4406279530703109,2.1768976072454604,-0.2288416754646167,0.2272923902868022,0.8592861104983001,1.5924443155699013,-0.0627313813097226
DAL,Home,LAC,2.7736919607972865,-0.4687577377505061,0.7105093762039874,3.5078736129738095,2.358327099050929,-1.4061179365670933,-0.18793312636842516,1.655702684644705,-1.5646557403873735,3.5812747231637063,1.3590588997498037,2.5762500873304943,-0.2863302420912363,0.12385890162294455,1.670650125176102,1.11699291162924,0.6311513853750889,-2.749520237918612,0.4143021483702545,-3.9168188203741594,2.294878332017576,-1.2607758225575918,0.8274020363559617,-1.9734808429818667
DAL,Away,NOP,3.467123998158422,1.3167792229514659,0.3984691486602502,-0.49789262543560875,0.9692029307908877,-2.3001065105083054,0.7288076420382759,-2.0896910865128437,-0.8104475633788814,-1.2187210282100664,0.11041668938196036,0.9683421005988554,1.17115300581308,-0.48155721654603434,-0.45038909279795436,0.19659407777927165,1.8886448397510378,0.490422221494736,2.052756705924703,-0.6710599119396035,-0.9393145761046039,0.24310824512903692,-2.908164120791041,-0.732828460884607
