opp_Opponent,Location,Opponent,PCA1_1,PCA1_2,PCA1_3,PCA2_1,PCA2_2,PCA2_3,PCA2_4,PCA2_5,PCA3_1,PCA3_2,PCA3_3,PCA3_4,PCA4_1,PCA4_2,PCA5_1,PCA5_2,PCA6_1,PCA6_2,PCA7_1,PCA7_2,PCA7_3,PCA7_4,PCA8_1,PCA8_2
IND,Home,WAS,3.2941971455445294,0.042797913713473947,1.1242734673259314,0.45176495913489007,0.35153816496263224,0.3157054271023444,-1.4623526349867393,0.4179512171274125,1.8375822349921955,0.5940919118113761,1.804076632457974,-0.6499060799562808,1.2646814041928784,0.3445394394713277,-2.897081948598327,1.7851112325102134,-1.5899765978491698,-0.658204112885136,0.0847440212966765,-0.9609626965868417,1.2804150916414376,0.7739482844611523,-0.9015210003864746,1.012673148771724
IND,Away,CLE,0.7057784889427127,0.2002067600509869,0.5850586841707898,-0.7962036779501187,-3.710328319378882,1.3989059428883905,-0.922328847858278,-1.9158010344983682,0.9238180086984701,-0.534800392784737,-0.30893556706167835,-1.8623796031388107,0.06849330792438836,0.18144489101587324,-1.1839396109911449,0.5568548786764375,-1.5510828859649646,1.1460905935260692,1.282946558769374,1.4699075310238587,0.8064895658316759,-0.28462227070634066,-3.105858726527642,-0.0068785042006535395
IND,Home,CHI,-1.5343969192422064,2.322537622504547,0.4932049039152628,1.6884674556209385,0.4725553700436803,0.6631667465584272,1.1221442911146997,0.17901958686968436,1.4053811976453479,-0.6359413461671896,0.2573782182210498,-0.4933846488278737,-2.834831177731851,2.1334980705805817,1.1437888130434215,0.7667837358699806,-2.269850108951024,-2.502873033750176,0.33899111494508327,-1.5484549105748961,0.263986978466061,-0.5349361391804279,1.2763964225607423,-1.3329477469020294
IND,Away,BOS,-1.383339136685251,-0.48537035483285196,1.988875014767275,0.7027374294266407,-1.8093248301686673,-1.874533020670234,0.4932895728744157,1.5598119390355067,-3.508009733659539,-0.15508256913884233,-0.6979014442149648,-0.003261940275772444,-3.556373895209159,-0.36225420273039505,-2.5168028622771286,-2.1464537608034067,6.7488269527901865,1.683646332654767,3.34677384024247,0.1588906054561203,-3.415227068596334,-1.2130639702279895,-0.8255942663909671,-0.4724853823907204
IND,Home,CLE,-0.5116280637298954,0.09607600330323224,-1.078675831224929,0.009733089488660003,0.8419435983927415,0.932046959508729,2.1192748046322922,0.11534476852370545,0.4993406017542341,-1.3393116372514813,1.1213466213413912,1.0978382251051342,0.7358655710960084,-0.2132652203295615,0.7674177890671114,-1.3053273628560857,-0.650410444380363,-0.7780738494064464,-1.2201202166265868,-2.6637638654298232,0.8463985802859895,1.441403796397991,1.2315982522000255,1.2304339735818257
IND,Home,CHO,1.2935026433931465,2.0426419576563752,-0.12319203957044086,0.08466678470256953,-0.2858492296750575,0.6226617652887014,0.9082145430674754,2.390526095558593,-0.9611812518328182,-0.0868196712902708,-1.6435210351681604,0.10280012360513617,0.8204421895767655,1.638729083716725,-1.0414397501240158,-0.5321051774963468,1.4747423749197235,-2.212209814211295,0.8582661527999449,-0.4108255778043594,2.8411840128170165,1.1985593347100296,-0.44511108847860964,-1.1088739557755707
IND,Home,SAS,2.901935357409841,-0.2238867595725523,-0.6897318167768398,1.1632670075918694,-0.369364159395547,1.468879165952882,-0.17992376690099024,-0.1920332565048144,2.363977754559638,-1.0613289891606894,0.6191813031089837,-0.8240458857562186,3.4446975828638893,0.20796754476472604,0.603219173096538,2.1253747300400705,-3.239931125046752,-0.29689789835562275,-2.555600685741688,1.1064109995635656,1.2449243812368456,0.6463979775147224,-0.3651711746750321,0.6382084115632501
IND,Home,UTA,1.4791400559619452,-0.23522004161126697,1.0184509392576102,-2.5772005345132487,2.617171794498022,-2.571620030126861,-0.03888247677327506,2.4815488228298603,0.8089179322524905,1.3270124864770665,-0.8571246633434738,-0.7629708527592092,0.09572748521031572,0.23092139879982757,-0.30602092831477234,0.8074888899280259,-0.8502498158524041,0.03923524360283414,0.3505343839388658,1.5461859499423312,0.8836993609265331,-0.8864780229883062,-1.7470121387102397,0.8027980333521372
IND,Home,MIL,1.1768753071351807,2.23621980497854,0.024333339554599334,0.8070944580492777,-0.6715815511323766,-0.6397630143519311,0.9871213245778186,0.6921068132615252,0.13677879751766547,-0.6730504075283716,0.7213578948181983,1.1212466811386983,0.2601676965317464,2.085177999564844,0.21423270041790674,1.1419243635931613,0.6271553459853467,-0.8557393261708212,-0.7579973435303502,-1.7902367930747929,-0.8314101850888103,0.6303810413490522,-0.036648298692452994,-0.7601997703934195
IND,Away,PHI,0.5110498314235583,0.6921745111495103,-0.40518616610893915,-1.8709354572327141,-1.0540660244480453,-0.07879084892613257,-0.19975243432478046,1.0290271501815411,-3.7748717040322175,1.9264827172189343,-0.8409881930407446,-0.9805634193999123,1.0209696780723478,0.7002672312020629,-0.6434943189074309,0.8395588617479541,3.1105835935101713,1.2738426493227815,3.6585361379450605,3.137322981674618,1.4397443258188736,0.6504830799328792,-0.9082112956831055,-0.19719700561768824
