opp_Opponent,Location,Opponent,PCA1_1,PCA1_2,PCA1_3,PCA2_1,PCA2_2,PCA2_3,PCA2_4,PCA2_5,PCA3_1,PCA3_2,PCA3_3,PCA3_4,PCA4_1,PCA4_2,PCA4_3,PCA5_1,PCA5_2,PCA6_1,PCA6_2,PCA7_1,PCA7_2,PCA7_3,PCA7_4,PCA8_1,PCA8_2
PHI,Away,MIL,0.13050652103905083,0.7761199369985801,-1.493538907031625,3.588006503142624,0.030696933811198857,0.5831907198216435,1.3121792333073115,-0.9045199181827894,-1.5688249326368562,-2.221551618365128,-1.3815206690675745,0.4159942151605362,1.9591873910342252,0.9983076394908932,0.19323230293672472,0.9947496866914448,-1.7722975802519352,0.8383806002630666,-1.1811324318239018,0.042429283876732164,-0.41368767142716284,-2.1058566704239197,1.1531189957476586,1.0312631826579925,-2.364988118172543
PHI,Away,TOR,-0.55891180054355,-0.9434930008444358,-0.3615834467088912,-1.2478471985909707,-0.2943520134077108,0.16132441056070201,-0.3625105284336403,-0.8450283228463347,-0.053806939701056086,0.21440623687929497,-0.5494981519922091,-0.15991693010646135,0.7626613283004472,-0.9219573174934366,-0.09456165602113369,-0.2862056685319018,0.36184641835620035,0.4747739210180641,0.5659081997153789,-0.8457390987621574,1.0926545730473691,0.24456267532194792,0.3612885985659229,-0.35989871593666417,1.143677002686046
PHI,Home,POR,-0.50831829608183,-0.8263050632302267,-1.1499005615785822,-0.35084137867588155,0.5780620863705325,1.3468993822480695,0.8927079493704364,1.2318467410491185,3.2589465043691455,2.7778752795336445,-3.575717362030873,-0.089281827730047,1.1445572236201516,-0.5746080807585284,0.1349146211689984,4.076233232595785,0.14347269842825397,-4.400787659332854,-0.23428067643369985,-0.7192373808851189,-0.5012108521230823,2.0790823560134624,0.3544874952681466,1.586367137918745,-2.3289630546310485
PHI,Home,TOR,-0.6601185581385108,-1.3998509983834027,0.36646371521529264,-0.7055459919629503,2.298609675574132,0.956186324066273,-1.1282785896666014,-1.4127123982372367,0.8494799917044711,-0.8626107135851506,1.9323027975299942,0.022523598047231287,-0.579926708720324,-1.39675469678785,0.7077344885471,0.3994148407403557,0.1345891823089771,-1.4015483929523365,-1.3732726793386878,-1.6565880699036677,0.6509669608333307,-1.0361187530781806,-1.0593523966781153,-0.8369816859746116,1.8542267122147598
PHI,Home,PHO,-0.2153311983466137,-0.5846568300817133,0.11376854395475677,3.10630560775546,-1.5760330122129862,1.5530879149139176,0.25279566208537413,0.7140411122468004,2.062954999487915,0.2544882518934967,0.9650284180503589,-1.049939814058931,0.09575362589862288,-0.6082310482678327,0.25251056035378117,-1.8017407940201409,0.3821829480130359,-3.8990389845856623,0.9567461332700453,-0.34763848707971434,-1.019720236311545,3.5149144967147032,-0.27925069764171107,2.690678255474649,-0.7300663733769508
PHI,Home,WAS,2.1974375777997164,-1.9044340350598894,-0.6649192731455857,-1.92265161133501,1.3050132537099284,1.336666921150614,2.024645728932967,0.8682721065513402,0.9691033212539477,-0.47660741287752656,-0.4000887482766651,0.15255333278316888,2.9494543047830373,-1.0558439585429953,-0.6143930531995824,3.172281753395345,0.3902211644684534,2.1139662758226754,-0.1855610983636811,-1.4592215877753323,-1.3204905190086005,1.7265047532590632,1.103342895636754,-0.19926076472970672,0.5666085523989134
PHI,Home,BOS,-0.3329778458406391,-0.20009721436489186,1.1685591144915382,-0.7400868805166513,-0.8023425098709299,0.9621275919595845,-1.9629074156758686,0.3690596061909974,3.1566365372395757,-1.077383112505048,-1.3689512888269892,-0.5450969885224491,-1.8272645999538133,-0.2836632369703601,-0.4244744528910429,-2.0813125204809384,0.7200525290905943,-1.8575943952912168,3.6314395918854787,-0.8770197351621857,-1.1549568583694731,-0.7919048655381573,-0.9656292696763121,1.2403540305409564,1.1401618255812354
PHI,Away,DET,-1.7113172706042357,-0.36072502049355426,-0.5107917899109895,-0.42431409334343734,1.9787368009707458,-1.239577551686723,0.14675674166174882,0.02984174887871754,0.19579998540231586,-0.8758277536030774,0.02603798676966759,-0.4538153019972642,-1.1740510288513628,-0.4356103949475512,0.11459401471774157,4.145289772587584,-0.09136945396305758,-1.5423385177270694,-1.5235473270201911,0.4329190556285716,0.11768904625755842,-0.7509357651427644,-0.30250950662287546,-1.5889957109569783,1.0312539763235546
PHI,Home,IND,3.0973979990661236,-1.5264036211620249,1.0115809549830177,-1.4089192538639248,-2.0826377635265936,0.07312192960773223,-0.7034949695681377,0.4696232900180188,4.5290040946463135,1.1802544208363612,2.580633098848439,0.5149877605238455,1.8475171723078285,-1.0493542543979641,0.3713964563719195,-1.2449798596393706,0.4956039313976261,3.3925093942635263,0.8913044953613035,-4.39916378912421,-1.0208848646926885,2.5329733564827515,-0.8922587522609583,1.1962815350645464,0.647252505043416
PHI,Home,IND,-0.8963210099574046,-2.443057440186102,-0.4001186562570604,2.9595746462742794,-1.6867424207062383,1.0966724110734387,-0.07835342866483637,-1.1143796374662047,-1.8360161587915316,-2.0227014398486234,-0.4182475931867677,0.07754505786499172,0.10363540816457434,-2.1951426221174897,-0.5524935056209113,3.6123715235948457,1.209442916894,2.4069464301272108,0.21683576146177808,-0.3063747903992568,0.2790078787581947,-1.2042846499602975,1.1025128813003084,0.4989977116969355,0.9800361361462988
PHI,Home,BOS,-1.093738700484825,-0.05995800194832118,-0.31736163919026616,-1.2324176832701803,-1.9137894005133262,-0.5115474855267164,-2.393596628372523,-0.5891853336769112,-1.3305039325212462,-1.6013751096672988,1.516599002027901,-0.5800087258529508,-0.2018473387358611,-0.22859439661799924,0.2617862411822184,-0.6285950831247665,0.049348553801916446,2.4118343612064974,3.768380861436428,0.598514395913722,-0.3355942464525432,0.824031109607838,0.4347899987910147,0.3408292862045418,-1.2267913949677691
PHI,Away,ATL,0.46014939637889424,-0.6690696728888655,-0.6208282167347822,1.125822557151374,-0.012882305820684042,1.2440708010410084,2.2435838853489596,0.9269424569538703,0.20117168940207245,0.07905116785954315,1.8218821153956393,-0.5537889582780048,1.516659621895357,-0.47451212243429597,0.4936444042890325,1.3653645127548215,1.4275312775136952,0.03455713802336408,0.010637076824721915,-1.844120838976983,1.9868315685145892,0.9710289445293114,-0.32367772797203326,0.8588765107083274,-0.8179501368637577
PHI,Away,BRK,1.295434069759604,0.2544218709832366,0.032768052615634466,-2.938673159730649,-0.23931559798414714,-1.956892957438491,1.2461363238112628,-0.8017797874490036,-0.12865187069534664,-1.3750575846332787,0.1394006793221331,0.010935555660764235,1.19322416508692,0.17513363204354457,0.7633355550724981,-1.260880920308347,1.4786403393101337,-1.1041363612617923,-1.1606703133063536,-0.09256374100057325,-1.0795633115942225,0.14647813146290078,0.8064191968792802,-2.355085623161968,0.10311747037821553
PHI,Home,CLE,0.2814864793219819,-0.011708244769740521,0.8657654209954936,1.284271241388158,1.3740993829852028,0.10286298140493423,-1.3430658448672506,0.27948728368219783,-0.27349636383428416,1.2735562645889864,0.16202677224994358,-0.6591283630010889,-1.573540398502109,0.026972976436693802,0.045137363700839934,1.9430003490257872,-0.13189222401152514,0.37019964593741533,-2.255834336192093,2.1388325260364676,1.3996724066644963,-0.7965164846427353,-1.123690785471063,1.6820471402696489,1.1931584908878217
PHI,Away,MIN,-2.222314270554967,0.26736851702660136,0.6175163481644422,0.5781895257761108,0.18771845953018026,1.2668716072618071,0.03000380745175558,-1.554014670232358,1.9971232224874034,2.124171248720183,-0.8880512245427844,0.3528164098272985,-3.294372121257096,0.007041875189635829,-0.509950892693253,1.349656081389294,-0.39615104541393725,-0.07728205091686445,-1.8478863106194405,0.9542672495446025,-1.36554990415823,0.2582909956269627,-1.2041357339961245,2.1469767393896624,-0.10774250624106588
PHI,Away,OKC,0.4153861994981362,1.1696773022516223,-0.9269533345486717,0.794448634531744,-3.991003310798958,0.43943313370457865,2.1142028948850973,0.21782498660814617,2.6635788975162504,1.8516508641762244,0.8141385183541946,-0.15486214555229882,0.9520191226583279,1.5033261439108832,-1.2220582805181708,4.84701091245525,-0.517469677572269,1.5743074573714517,2.4094728946364974,-2.856922178009715,1.8069334101142425,1.096629606999671,-0.8633197549840437,-1.5218827292909798,1.17112924843209
PHI,Home,LAL,3.536376317911387,1.5910662119399754,-0.7487418179717413,-3.6077248377951623,1.2296015361636243,-1.1087412528011764,1.188631401868459,-1.356743306806265,2.051952498724754,-1.9665439785358438,2.4227093362241816,0.5750447043241103,3.3596715466804707,1.6337223951698678,-0.3900536495409757,0.3581100193910834,0.25191332081821227,-2.7523835498639304,-1.6030657350868769,-4.527280542565448,-0.3371351084715336,0.11403121936856168,0.09443708467314452,-1.8979827025367393,-0.519786226872195
PHI,Away,NOP,-0.11498565841467698,0.3907343151437643,-1.1546635602129514,3.7319780014133133,0.9803706200757131,2.5067297913167,1.707545464205169,2.0795395457650097,-2.7355754144751345,2.0530094969547195,-0.03252166992538544,0.5051758115520922,1.7701932961827025,0.5463426784934937,-0.22027842926693147,-0.3571463680955237,0.6254063678222598,2.0779538930431487,-1.6454131082435666,0.10989853013070268,2.0119611620797153,0.18281433692509722,0.6722277916592916,3.0349260929646853,1.3849834453508831
PHI,Away,BOS,1.1076437186353676,0.39005510014096595,0.08828607647906477,4.212771465397796,3.874610411235418,-0.263457612814656,-1.698952334385114,1.0612417309515345,-0.052720502312735444,0.7625293991315497,1.2519192164677582,0.2764039373650948,0.42875345766607664,0.3603195956886531,1.070901826834197,-0.4646050883597505,-0.8601970218132442,2.7942188148387217,-0.037808184662102944,0.46428742652440014,-0.6552143780185437,0.6744199241967678,-0.32103625507404565,1.935181394977558,-0.6911112408763468
PHI,Away,WAS,0.5377047605775003,-2.155518447877859,0.10241027426482055,-4.0533121276626245,-1.4093504881914438,0.3249331679390686,-0.914160148002722,1.9510558184287172,0.9316301131995114,-2.931962236256934,1.2568470269853174,1.8281884293846558,0.7516913005750703,-1.7120727942193488,-0.7021218753783379,2.23397433836288,0.13574098390573708,3.5331384106928794,-0.5213434709079873,-3.5750259304454137,-2.325961071264614,-1.426895843189497,0.3855126537369495,1.435470889635138,2.4540502318634343
PHI,Home,ATL,0.02639484972101478,-0.799487570838903,-0.503352081321358,-1.241869824674872,-1.474189220767659,-0.26684227213520845,-1.024490072754551,1.2829031328159286,0.44632260409168106,1.6252453733427608,0.3209736201637652,-1.9908237151548398,0.8074802786233166,-0.5849049025500915,-0.09139786160002053,2.829925896887333,-0.4086009078188935,-1.055112817810925,1.7917308082546888,1.4177173520759119,3.6870096930006357,1.6244826965685355,-0.771082995463948,-2.2055253970738677,-1.6692100766745013
PHI,Home,WAS,4.259723894967629,0.688436984579932,-0.5469327056723525,1.2424487238301154,2.808816572077546,0.09452900649759305,3.34018202430422,-1.1561770011442778,0.6104665882595155,-0.8189629710694742,-0.7674054427237366,-0.704384314523998,3.6422478192892274,1.180507462938773,-0.9664728676809105,0.35675577809250003,0.6035447444820592,-3.2212561910435893,-0.3647437033171584,-1.2925673243270563,1.95407268777442,-0.8226655307458968,0.4071801975229115,-1.034072073322709,-1.132878470619101
