opp_Opponent,Location,Opponent,PCA1_1,PCA1_2,PCA1_3,PCA2_1,PCA2_2,PCA2_3,PCA2_4,PCA2_5,PCA3_1,PCA3_2,PCA3_3,PCA3_4,PCA4_1,PCA4_2,PCA4_3,PCA5_1,PCA5_2,PCA6_1,PCA6_2,PCA7_1,PCA7_2,PCA7_3,PCA7_4,PCA7_5,PCA8_1,PCA8_2
WAS,Away,IND,-0.29351034709477564,-2.1622697229710153,-0.07080998076531556,-3.203325036875315,-1.8192468110296924,-1.095738209072761,0.17211297908320458,2.200184204159243,1.6260959934803823,1.6748701168162896,-0.6168205955625845,0.41619976637872025,-0.7164384383619773,-1.9773108199536515,1.0483736784920015,2.646989886042564,0.2176062896160865,3.2411579210987753,1.8604395028510246,-0.26905060484640775,0.4038624603768058,1.295455295961507,0.038952909889930956,0.5745285143522143,1.5771472644860927,0.5715877493430481
WAS,Home,MEM,0.694994744173248,1.930859301225099,0.6332356353929665,-3.851168239053967,0.6555104408011768,-1.3195080819106597,-0.7497132318932471,2.5972200540641923,1.864478900179977,-0.31979944302020036,-0.41944743536800266,1.1123998161261879,-0.7853573707954287,1.8237372300699648,0.15498465386728918,0.7694236053589153,-0.008143847513428686,-2.125863422484099,3.7404792188190186,-2.2541402339636165,0.6219005792977146,1.8897715649452067,0.6238097978235824,0.12215848669364396,-0.11425874372832028,0.6184568902203963
WAS,Home,BOS,-1.2403596889492015,0.583220387056711,-0.06866603863976466,-5.277709025921701,1.0152986239622206,-0.356493611623369,0.8123869764684165,-0.487985019546215,-0.4327891742546453,0.1735046451114972,1.2742923346298751,-0.4656465433799042,-1.2420786031112119,0.4285817997107994,-0.17115321240820536,1.5998466226402828,-0.8131927431913929,1.267116744186068,3.6758311319205395,0.8158012774129062,0.753063174474474,-0.4951953753159571,-0.9307260920492708,-0.32098567872058603,1.54398754834921,-0.9496890442120641
WAS,Away,ATL,1.8606189041654906,-1.2499295540906596,1.1855319205967496,2.105977654369084,4.013078899460274,0.835874041231132,-0.12679904024976368,1.4563557412782724,-2.7256996016897674,-0.6211621051406158,-0.20857181729681185,-0.3937097286514845,-0.01330813820740103,-0.2873306887913893,-1.481411986675986,-2.017699554150508,-1.1471315108187974,-0.3506409627292811,-0.8334616161451827,2.9829879851195833,-1.3795553969808465,0.3082179282835385,0.3140015018540163,0.4728658659949696,-0.3686563459821352,-0.47961135324296184
WAS,Away,MIA,-0.5504655766343353,-0.6472144939386004,-1.900569005300202,-2.8849854554301513,-0.3933496570016473,2.668965575790966,-0.34416396557755463,0.6318246591710036,-2.207055453438699,-0.5218243098236608,-0.9595369320686542,1.8373235559895456,3.523332573733028,-1.021126801358346,0.011553309975362205,-1.0760382446387318,-2.3711600276479516,2.4092269084687485,-1.34383257247792,-1.2594380377480974,-3.7394212409881047,-0.7361270443844964,0.40258551210705423,-1.2679826386413515,1.7400736307474538,0.9605441297421554
WAS,Away,PHI,1.8778960343649342,-1.0400242812587197,-0.31798631920615494,3.5101972885926522,-0.15500154929754692,2.1804970764415605,-1.7999974045537879,0.6481114083552219,0.5607120852406464,2.879001597553871,-0.10720117485296501,1.1879071716489165,1.814188531636399,-0.6504165808154129,0.21881397190839205,-0.41717697975121854,0.47433889605809565,3.0137223505182265,-1.051177086797995,-0.9902478694465591,0.10020516533206152,-0.28184003820958825,0.32302443973463396,0.03108066242493456,2.719243855118256,0.17465067677618126
WAS,Away,CHO,2.8760682806865816,0.620675712010745,-0.07992205378261641,2.9037697475721482,3.213874954817955,-0.2427507196623491,-0.8108655954210741,-0.8956536405876036,0.5224218344089916,1.0336062698457535,1.530998799864177,0.5121004983474817,2.1959114425176947,0.833773672284275,0.22305062054099498,1.593496977624567,0.2777683146435734,-1.065067166814005,-1.8845810700590249,-0.789513667746031,-0.32590841829000505,-1.2866960729186379,0.42880737051897255,1.4967226298337717,-1.668025890179084,-2.386764199601403
WAS,Home,CHO,0.3089666878902079,0.5749851846951899,-0.5398230488161015,1.0994479777549284,-2.135828598516643,-0.23280201705300663,0.30840721480553046,-1.7080673728799853,-3.0305044196847675,1.463912310062267,0.5151653458123738,-2.09359839917772,1.211731107970182,0.57366140671207,-0.2786636751940661,0.31606979030889654,0.7944363178716959,-1.7774404147358214,-1.8781935058584385,5.593036563781528,1.0339309778299919,-2.6991070411596545,-0.25366255260664383,0.7703339712563045,0.8088685649166621,-0.670356885132777
WAS,Away,BRK,-2.4585688526018292,1.8336672017763438,1.0703343425736194,-2.3781439006666867,3.109659668000433,-1.0899960119958587,-0.6872106003648614,0.19479920139230417,-1.6202722730065546,-0.5659004072511344,-0.5186272090208838,-1.7282126778677565,-4.35641084693644,1.5316860053045112,0.09010719382582874,1.0579628936116607,-0.41712717039749175,-4.796053822015131,3.260538033219856,4.433016412470696,1.3642483416070614,1.3611493567469852,-0.7538859581294155,-0.19540680138158228,-1.354529470405115,-0.13341672888659897
WAS,Away,TOR,-1.3378933466111151,-0.6787557557121168,-1.2125345596969082,-0.908745390759245,1.053244583969008,3.537084843854673,-0.17528119559285363,-1.8212745837295936,-1.0121376598807719,0.21281948681813442,0.4049350270679991,-0.4911803772615652,1.3994368581266539,-1.2331372795165305,0.971164168754918,-2.487612807095826,-0.056143004573882875,-2.6688526248829993,-3.431369126383474,0.8455510638231996,-0.6080498940518305,-1.4346674232883003,-1.132977614775959,-0.8521124676269453,1.411233735614519,-1.1312746693994422
