opp_Opponent,Location,Opponent,PCA1_1,PCA1_2,PCA1_3,PCA2_1,PCA2_2,PCA2_3,PCA2_4,PCA2_5,PCA3_1,PCA3_2,PCA3_3,PCA3_4,PCA4_1,PCA4_2,PCA4_3,PCA5_1,PCA5_2,PCA6_1,PCA6_2,PCA7_1,PCA7_2,PCA7_3,PCA7_4,PCA8_1,PCA8_2,PCA8_3
MIL,Home,PHI,-1.4770364927807154,-1.218732416377891,-0.2808626534943947,1.8075358744358097,1.9376122143133812,0.7308257434386563,-1.2703621685290092,-1.260187133093101,0.19423979812678452,-1.1666318203683095,0.7373687594118384,1.219365150084465,0.18779199159835386,-1.0471310458392928,0.14521507802884162,2.813504156801548,-1.232096727981807,1.406369564957808,1.386760190824558,-1.3181088852306417,1.5519907473137449,1.3773297026290001,0.4170080755756316,0.4296971431088292,-0.4321525729082273,0.7193532182063623
MIL,Home,ATL,-0.3721589643299926,1.4076456664082513,-0.43685811334746344,0.5841454681823148,3.016886131573328,3.2741162557159886,0.7314004663786546,0.5778481269215011,-1.2868127395033329,-0.12280145878343156,-2.5178612263020606,-0.5975319330093553,-1.1692954240642004,1.3817516998876809,0.023765054151215163,-0.8048740590727692,0.3943017494315999,2.081046077401829,0.20685306168513362,0.7975498055103055,-0.006996640893335771,-1.6981615645488892,-1.0895449378123534,3.976398121399465,-0.5933472080756902,0.20060125727014316
MIL,Home,MIA,-0.19298313206075204,-0.5191655364076737,0.19082837451007847,0.9333718270237461,1.2437700041677218,0.6552464764150138,-0.5111154372692276,1.3566632150740907,0.13812342691195104,-0.24605625878174792,0.21445948284841404,0.7887720198276551,0.06656730387853836,-0.2898747570627524,-0.6454686759333643,0.9953189094426881,-0.47808405237880985,-0.1319011529683672,0.4008383091483796,-1.3530230528299714,1.2243109816586568,-0.3433087712517803,0.08886576296206637,0.39931058943525655,0.43661813063373955,0.7672854629244065
MIL,Away,TOR,-2.1828328662631025,-0.004458143207162403,-1.0608798650784546,-0.7903549866611287,2.271895002614631,-0.33871552356046514,-1.5618409041941774,1.4670947408591368,-4.797329108072063,-0.39661496685350983,-2.3196196955132904,-0.9174315953288565,-0.5192203197878567,0.3704486150079859,0.2642910007786381,3.160322241461617,-0.7300601445505708,4.160140613967851,0.03060103215258234,3.4864110329561555,-1.4497321961893435,-0.6463309652410086,0.7900387164108337,1.332723456067876,1.6637065417746721,1.1399798971053197
MIL,Home,NYK,-0.8154719100936161,1.3841840694548955,-1.630235676564348,-0.10621375417391352,-0.43875457630515724,0.6491492879535102,0.505966659260062,-0.44348183628519044,-1.6437970646319486,3.8751115500468867,1.795775199806564,0.22396569727081145,-0.44399613011430444,1.3553138937407687,1.8581969072941644,0.8921239767689708,-0.7466436033794922,-3.183198022053261,0.3584997932704378,2.5616354050920553,1.257232143867888,-2.6000824975359844,-0.14215390360049895,-1.6969718590294258,-1.893310982025467,0.16944762904850488
MIL,Away,BRK,1.8357951362328604,0.9682259354404541,0.4280683986386819,-2.159946333816581,-0.9049199174780631,-1.0217928675721577,-1.2524929421359294,0.7859994644813884,0.7678826845660158,-1.5314039379731268,-1.1765706519511858,-1.0564901335776316,-0.00816163161424743,1.0340287451765802,-0.8917206173928056,-0.13649357401799217,1.220847794827484,1.6662091006917505,0.997960645223173,-0.1529563295230316,-0.3551184122282069,-0.3458172113505776,-0.24346502745403165,-3.316614816164016,-0.5632295736873115,-0.3469014659413657
MIL,Home,DET,-0.49456136661227185,-0.25223249282762644,0.6728001731037134,-0.22809175144115854,1.4432591144944649,-0.8428817632610665,-2.6388410728253042,1.4065260165856355,-3.0114579129859256,0.7869557099061233,1.0402967018531897,0.19498145011795828,-1.4822577921238562,-0.48775879621013996,-0.32174875822819204,2.0639483949082087,0.585496913396526,-0.8975349185248899,-2.493092184545438,2.91394540144801,1.1638802613873585,0.041597854219963176,0.7513712624059167,-1.5534763215545642,1.2155121934243858,2.225342450007393
MIL,Away,IND,-0.793687261494355,-2.185051455100884,0.6148325361927285,0.1859665874723099,0.16315660146096014,0.8560607652208908,-1.281029915868222,0.9820153301199314,-0.9505053568672328,-0.16685196418503306,1.5774995387302964,0.6337228030052134,0.5980998595514041,-2.1856294637166505,-0.19494328800507635,1.2883124636991432,1.009028549835444,2.0500972855015833,2.9342039016475487,-0.14875419497096223,-0.06237342346627133,0.9129794760035023,1.237737633041304,-0.34229523268638334,0.35652331995443576,0.3475300963743035
MIL,Away,ORL,-3.082961767324617,-0.7022907193367104,-0.09758155780787005,3.4328528798661937,1.6707278651018524,2.156878244524487,1.8764321708058815,-0.13911328105781007,-2.550035951426399,0.8679013125540669,0.43189050152016023,-0.04230624785948041,-1.4618237464675095,-1.1141680027670666,0.06391777876800173,-0.7178377972892576,-3.0565270596579603,-1.462142815811011,-0.9518972801433063,1.0925415428071967,0.1944336628478808,-1.8041174290655264,0.13162107380237736,1.1354852074078834,-0.4255165850138783,0.9293875006066391
MIL,Home,CHI,0.44952124595460907,1.2569068342729213,-0.005132069977686943,0.3265664396879532,-1.707948460446518,2.391701672961677,-0.8402955850635848,1.0245904028332655,1.978873017532546,0.6268930816704119,-0.7247142072014133,-1.6366348695610122,-0.6314721587377468,1.4504871454518578,-0.9369359337470734,0.873572838605244,-0.9056940971924354,-2.353664214251617,1.2376948697012724,0.869685695201115,-3.223134761660409,0.26306890972103986,-0.8963784349153329,0.41710551917528116,-0.6658390780157712,-1.1018621328176423
